seed,K,lambda_group,contrast,metric,mean,session_bootstrap_low,session_bootstrap_high,unit,scope
42,64,0.1,C2-C0,marginal,-0.1676233395934105,-0.2078061445057392,-0.12876822847872973,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.1,C2-C0,shuffle_gap,-1.3341320057710156e-05,-0.0018275346203396716,0.0020134168382113177,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.3,C2-C1,conditional,-0.0003409448079764843,-0.0058049610117450355,0.0051844373717904076,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.3,C2-C1,marginal,-0.039376290142536165,-0.05028299059718847,-0.028088921122252943,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.3,C2-C1,shuffle_gap,0.008712627179920673,0.005174812909681351,0.012240118461971481,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.3,C2-C0,conditional,0.00846903519704938,0.005422451917547732,0.011814330534543841,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.3,C2-C0,marginal,-0.17611432820558548,-0.21418982002884152,-0.14016542952507735,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
42,64,0.3,C2-C0,shuffle_gap,0.006409467166910571,0.0034258626548883822,0.009444152881236127,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.03,C2-C1,conditional,-0.003566372953355312,-0.00492361185606569,-0.0022169347433373342,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.03,C2-C1,marginal,-0.010451620817184449,-0.015121128894388675,-0.005500434786081315,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.03,C2-C1,shuffle_gap,-0.0004605947683254875,-0.0021921539803345996,0.0010071384937812887,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.03,C2-C0,conditional,-0.006379257887601852,-0.011251201152335853,-0.002104047441389414,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.03,C2-C0,marginal,-0.21126227974891662,-0.2732173304632306,-0.15172036215662957,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.03,C2-C0,shuffle_gap,-0.0025108026651044684,-0.0042136897162223875,-0.001004170285693059,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.1,C2-C1,conditional,0.003139139711856842,-0.0007899649254977702,0.007130737334955481,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.1,C2-C1,marginal,-0.011835958063602447,-0.019125976525247095,-0.00375360801815987,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.1,C2-C1,shuffle_gap,0.005542958341538906,0.0037047777573267623,0.007751119590830057,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.1,C2-C0,conditional,0.0008882111869752407,-0.00223275437252596,0.003758063339628277,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.1,C2-C0,marginal,-0.2514621615409851,-0.31918129917234184,-0.1827071757987142,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.1,C2-C0,shuffle_gap,0.0014301816001534462,-0.0011632804448405893,0.0039397489124288155,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
