arm,step,index,max_chunk_error,old_strict_pass,fp64_chunk_max,fp32_to_fp64_max,multi_FRC_chunk_error,single_FRC_chunk_error,boundary_abs_change,interior_abs_change
C2,1000,10,1.3075768947601318e-06,True,,,,,0.07683297246694565,0.04282901808619499
C2,1000,11,1.1920928955078125e-06,True,,,,,0.11737548559904099,0.039077430963516235
C2,1000,12,1.475214958190918e-06,True,,,,,0.08429239690303802,0.02751239947974682
C2,1000,13,1.601874828338623e-06,True,,,,,0.098586305975914,0.02347584255039692
C2,1000,14,1.4565885066986084e-06,True,,,,,0.12773747742176056,0.02656698226928711
C2,1000,15,1.519918441772461e-06,True,,,,,0.13917788863182068,0.0436747670173645
C2,1000,16,1.471489667892456e-06,True,,,,,0.09476960450410843,0.03583844378590584
C2,1000,17,1.4044344425201416e-06,True,,,,,0.11827684193849564,0.04196678474545479
C2,1000,18,1.430511474609375e-06,True,,,,,0.07290108501911163,0.026249580085277557
C2,1000,19,1.2814998626708984e-06,True,,,,,0.16340190172195435,0.029431531205773354
C2,1000,20,1.4603137969970703e-06,True,,,,,0.07958152145147324,0.08146688342094421
C2,1000,21,1.1324882507324219e-06,True,,,,,0.047513697296381,0.056479424238204956
C2,1000,22,8.940696716308594e-07,True,,,,,0.10877998173236847,0.07613343745470047
C2,1000,23,1.341104507446289e-06,True,,,,,0.05593833327293396,0.07580587267875671
C2,1000,24,1.2516975402832031e-06,True,,,,,0.0547054149210453,0.04619196429848671
C2,1000,25,1.1771917343139648e-06,True,,,,,0.15772555768489838,0.05153239145874977
C2,1000,26,1.5497207641601562e-06,True,,,,,0.056996628642082214,0.05220850184559822
C2,1000,27,1.4007091522216797e-06,True,,,,,0.04371257498860359,0.05334647744894028
C2,1000,28,1.1026859283447266e-06,True,,,,,,0.06422042846679688
C2,1000,29,1.6242265701293945e-06,True,,,,,,0.049730464816093445
C2,1000,30,1.1771917343139648e-06,True,,,,,0.08199873566627502,0.05317855253815651
C2,1000,31,1.1920928955078125e-06,True,,,,,0.18560375273227692,0.06483177840709686
C2,1000,32,1.2069940567016602e-06,True,,,,,,0.07120779901742935
C2,1000,33,9.685754776000977e-07,True,,,,,,0.062034931033849716
C2,1000,34,1.4901161193847656e-06,True,,,,,0.06990154087543488,0.049206849187612534
C2,1000,35,1.7583370208740234e-06,True,,,,,,0.06240040063858032
C2,1000,36,9.238719940185547e-07,True,,,,,,0.057341862469911575
C2,1000,37,1.2889504432678223e-06,True,,,,,,0.07517240196466446
C2,1000,38,1.1324882507324219e-06,True,,,,,,0.055556755512952805
C2,1000,39,1.1026859283447266e-06,True,,,,,,0.0679701492190361
C2,1000,40,1.2516975402832031e-06,True,,,,,,0.04361153021454811
C2,1000,41,1.2814998626708984e-06,True,,,,,,0.0401725098490715
C2,1000,42,8.940696716308594e-07,True,,,,,0.14893437922000885,0.059600211679935455
C2,1000,43,1.1166557669639587e-06,True,,,,,0.13442960381507874,0.051340531557798386
C2,1000,44,1.0579824447631836e-06,True,,,,,0.07667499780654907,0.04326789453625679
C2,1000,45,1.7136335372924805e-06,True,,,,,0.06673407554626465,0.05963444337248802
C2,1000,46,1.5795230865478516e-06,True,,,,,0.07930689305067062,0.041749585419893265
C2,1000,47,1.2479722499847412e-06,True,,,,,0.05146151781082153,0.06314787268638611
C2,1000,48,1.0728836059570312e-06,True,,,,,0.08813843876123428,0.059956759214401245
C2,1000,49,1.1920928955078125e-06,True,,,,,0.05155058950185776,0.05539759248495102
C2,1000,50,1.3113021850585938e-06,True,,,,,0.09150923788547516,0.05862410366535187
C2,1000,51,2.0563602447509766e-06,True,,,,,0.053536396473646164,0.06860345602035522
C2,1000,52,1.426786184310913e-06,True,,,,,0.11222530901432037,0.04620268568396568
C2,1000,53,1.959502696990967e-06,True,,,,,0.10608735680580139,0.04583128169178963
C2,1000,54,1.5925616025924683e-06,True,,,,,0.10441309958696365,0.04664795473217964
C2,1000,55,1.3262033462524414e-06,True,,,,,0.08060842007398605,0.033569611608982086
C2,1000,56,1.2367963790893555e-06,True,,,,,0.06910759955644608,0.06672626733779907
C2,1000,57,1.1622905731201172e-06,True,,,,,0.22992660105228424,0.07626241445541382
C2,1000,58,9.5367431640625e-07,True,,,,,0.037030335515737534,0.05843120440840721
C2,1000,59,1.1324882507324219e-06,True,,,,,0.22626455128192902,0.0670001283288002
C2,1000,60,1.4901161193847656e-06,True,,,,,0.07360003888607025,0.045646216720342636
C2,1000,61,1.6763806343078613e-06,True,,,,,0.07973025739192963,0.04547898471355438
C2,1000,62,1.341104507446289e-06,True,,,,,0.07067394256591797,0.018024535849690437
C2,1000,63,1.430511474609375e-06,True,,,,,0.12133323401212692,0.04895913600921631
C2,1000,64,1.4007091522216797e-06,True,,,,,0.06975163519382477,0.053710345178842545
C2,1000,65,1.473352313041687e-06,True,,,,,0.048996832221746445,0.06149577349424362
C2,1000,66,1.5497207641601562e-06,True,,,,,0.07452904433012009,0.05985722318291664
C2,1000,67,1.1622905731201172e-06,True,,,,,0.05722630023956299,0.058281295001506805
C2,1000,68,1.5124678611755371e-06,True,,,,,0.07284962385892868,0.02268165536224842
C2,1000,69,1.1771917343139648e-06,True,,,,,0.052001845091581345,0.00824020802974701
C2,1000,70,1.2665987014770508e-06,True,,,,,0.04200919717550278,0.009248052723705769
C2,1000,71,1.516193151473999e-06,True,,,,,0.059715647250413895,0.011677619069814682
C2,1000,72,1.6093254089355469e-06,True,,,,,0.08363119512796402,0.028824977576732635
C2,1000,73,1.4882534742355347e-06,True,,,,,0.08105002343654633,0.033184714615345
C2,1000,74,1.5720725059509277e-06,True,,,,,0.07768765836954117,0.039520327001810074
C2,1000,75,1.341104507446289e-06,True,,,,,0.09816676378250122,0.03631892427802086
C2,1000,76,1.341104507446289e-06,True,,,,,0.07926986366510391,0.030901992693543434
C2,1000,77,1.817941665649414e-06,True,,,,,0.09597009420394897,0.048113662749528885
C2,1000,78,1.646578311920166e-06,True,,,,,0.09655413776636124,0.03359615057706833
C2,1000,79,1.5348196029663086e-06,True,,,,,0.06949994713068008,0.05120185762643814
C2,4000,0,1.959502696990967e-06,True,,,,,0.1345711350440979,0.0421183705329895
C2,4000,1,2.205371856689453e-06,True,,,,,0.11909966915845871,0.050448667258024216
C2,4000,2,1.8142163753509521e-06,True,,,,,0.08076784759759903,0.03533611446619034
C2,4000,3,1.519918441772461e-06,True,,,,,,0.05720482021570206
C2,4000,4,1.5795230865478516e-06,True,,,,,0.1310233622789383,0.04174988716840744
C2,4000,5,1.2218952178955078e-06,True,,,,,0.11175217479467392,0.033169593662023544
C2,4000,6,1.9818544387817383e-06,True,,,,,0.16666468977928162,0.039383769035339355
C2,4000,7,2.1383166313171387e-06,True,,,,,0.12244822084903717,0.03745415806770325
C2,4000,8,1.5348196029663086e-06,True,,,,,0.13393303751945496,0.017552461475133896
C2,4000,9,1.8775463104248047e-06,True,,,,,0.1337192952632904,0.03547383099794388
C2,4000,10,1.4603137969970703e-06,True,,,,,0.10947008430957794,0.04070538654923439
C2,4000,11,1.475214958190918e-06,True,,,,,0.17207728326320648,0.022259335964918137
C2,4000,12,2.16066837310791e-06,True,,,,,0.14067229628562927,0.025458427146077156
C2,4000,13,2.1010637283325195e-06,True,,,,,0.1520916074514389,0.027857143431901932
C2,4000,14,2.0563602447509766e-06,True,,,,,0.14853374660015106,0.030816374346613884
C2,4000,15,2.246350049972534e-06,True,,,,,0.15783041715621948,0.03791927546262741
C2,4000,16,1.6540288925170898e-06,True,,,,,0.0908433049917221,0.0352657251060009
C2,4000,17,1.8700957298278809e-06,True,,,,,0.1686883121728897,0.04049105942249298
C2,4000,18,2.1457672119140625e-06,True,,,,,0.14546352624893188,0.030016930773854256
C2,4000,19,2.115964889526367e-06,True,,,,,0.1936837136745453,0.027895690873265266
C2,4000,20,2.115964889526367e-06,True,,,,,0.13105782866477966,0.058076027780771255
C2,4000,21,1.6354024410247803e-06,True,,,,,0.100684255361557,0.035611413419246674
C2,4000,22,2.2649765014648438e-06,True,,,,,0.19051316380500793,0.055996086448431015
C2,4000,23,1.7583370208740234e-06,True,,,,,0.12692490220069885,0.0526668019592762
C2,4000,24,1.6987323760986328e-06,True,,,,,0.15140531957149506,0.042234472930431366
C2,4000,25,1.996755599975586e-06,True,,,,,0.15296368300914764,0.046842947602272034
C2,4000,26,1.8402934074401855e-06,True,,,,,0.1263578236103058,0.040996577590703964
C2,4000,27,1.5050172805786133e-06,True,,,,,0.11776599287986755,0.04093928635120392
C2,4000,28,1.8030405044555664e-06,True,,,,,,0.04957297816872597
C2,4000,29,1.5422701835632324e-06,True,,,,,,0.0353655070066452
C2,4000,30,1.4901161193847656e-06,True,,,,,0.09149947762489319,0.02778201550245285
C2,4000,31,1.816079020500183e-06,True,,,,,0.2548416554927826,0.05045304447412491
C2,4000,32,1.4156103134155273e-06,True,,,,,,0.050321195274591446
C2,4000,33,1.9222497940063477e-06,True,,,,,,0.04817274212837219
C2,4000,34,1.7881393432617188e-06,True,,,,,0.1206091120839119,0.033778343349695206
C2,4000,35,2.2426247596740723e-06,True,,,,,,0.04374731332063675
C2,4000,36,1.519918441772461e-06,True,,,,,,0.03646436706185341
C2,4000,37,2.384185791015625e-06,True,,,,,,0.058808501809835434
C2,4000,38,1.7136335372924805e-06,True,,,,,,0.037516575306653976
C2,4000,39,1.519918441772461e-06,True,,,,,,0.0501582995057106
C2,4000,40,1.2218952178955078e-06,True,,,,,,0.01941724680364132
C2,4000,41,1.5720725059509277e-06,True,,,,,,0.028334565460681915
C2,4000,42,1.9650906324386597e-06,True,,,,,0.21831457316875458,0.04311295598745346
C2,4000,43,1.430511474609375e-06,True,,,,,0.1479003131389618,0.03453421592712402
C2,4000,44,1.6093254089355469e-06,True,,,,,0.13086672127246857,0.03288029506802559
C2,4000,45,2.086162567138672e-06,True,,,,,0.12127256393432617,0.04007287323474884
C2,4000,46,1.8477439880371094e-06,True,,,,,0.11171434074640274,0.02881638891994953
C2,4000,47,2.1457672119140625e-06,True,,,,,0.1287345439195633,0.052650436758995056
C2,4000,48,1.2814998626708984e-06,True,,,,,0.14701314270496368,0.03246027231216431
C2,4000,49,1.8849968910217285e-06,True,,,,,0.1148652732372284,0.035759370774030685
C2,4000,50,1.3336539268493652e-06,True,,,,,0.08616690337657928,0.0397743321955204
C2,4000,51,1.4156103134155273e-06,True,,,,,0.10987739264965057,0.042741093784570694
C2,4000,52,2.7120113372802734e-06,True,,,,,0.14177164435386658,0.037127867341041565
C2,4000,53,2.1122395992279053e-06,True,,,,,0.1390814185142517,0.03618725389242172
C2,4000,54,1.6391277313232422e-06,True,,,,,0.14349007606506348,0.03652985766530037
C2,4000,55,2.130866050720215e-06,True,,,,,0.12228217720985413,0.029064053669571877
C2,4000,56,1.9669532775878906e-06,True,,,,,0.11954735964536667,0.0591391921043396
C2,4000,57,1.959502696990967e-06,True,,,,,0.24685907363891602,0.06097738444805145
C2,4000,58,1.8477439880371094e-06,True,,,,,0.09043821692466736,0.03511446341872215
C2,4000,59,2.1457672119140625e-06,True,,,,,0.17971910536289215,0.04801895469427109
C2,4000,60,2.261251211166382e-06,True,,,,,0.13896901905536652,0.04175204783678055
C2,4000,61,1.9222497940063477e-06,True,,,,,0.15500208735466003,0.04952263459563255
C2,4000,62,1.8738210201263428e-06,True,,,,,0.10393493622541428,0.018821340054273605
C2,4000,63,1.8328428268432617e-06,True,,,,,0.18225349485874176,0.045357923954725266
C2,4000,64,2.2202730178833008e-06,True,,,,,0.11946774274110794,0.038446150720119476
C2,4000,65,1.7583370208740234e-06,True,,,,,0.11712833493947983,0.03879646584391594
C2,4000,66,2.1010637283325195e-06,True,,,,,0.14934232831001282,0.05185240879654884
C2,4000,67,1.6987323760986328e-06,True,,,,,0.10974376648664474,0.04233727604150772
C2,4000,68,2.3692846298217773e-06,True,,,,,0.14866502583026886,0.031575098633766174
C2,4000,69,1.952052116394043e-06,True,,,,,0.08797356486320496,0.006936858873814344
C2,4000,70,1.6689300537109375e-06,True,,,,,0.06295757740736008,0.008403480984270573
C2,4000,71,1.8477439880371094e-06,True,,,,,0.09612137824296951,0.011640657670795918
C2,4000,72,2.2798776626586914e-06,True,,,,,0.12963640689849854,0.030847560614347458
C2,4000,73,2.0265579223632812e-06,True,,,,,0.13638290762901306,0.036344170570373535
C2,4000,74,2.16066837310791e-06,True,,,,,0.12908408045768738,0.030769748613238335
C2,4000,75,2.3692846298217773e-06,True,,,,,0.15805014967918396,0.03853282332420349
C2,4000,76,1.862645149230957e-06,True,,,,,0.1431867480278015,0.02358824945986271
C2,4000,77,1.9073486328125e-06,True,,,,,0.1366967260837555,0.038933757692575455
C2,4000,78,2.428889274597168e-06,True,,,,,0.1467854231595993,0.026127533987164497
C2,4000,79,2.637505531311035e-06,True,,,,,0.10614833980798721,0.04605767875909805
C1,1000,0,1.9222497940063477e-06,True,,,,,0.062004365026950836,0.033827848732471466
C1,1000,1,1.4081597328186035e-06,True,,,,,0.05503872036933899,0.057959966361522675
C1,1000,2,1.5795230865478516e-06,True,,,,,0.03696558251976967,0.041090354323387146
C1,1000,3,1.6391277313232422e-06,True,,,,,,0.05107514187693596
C1,1000,4,1.6614794731140137e-06,True,,,,,0.06574256718158722,0.03495846688747406
C1,1000,5,1.4603137969970703e-06,True,,,,,0.04488357901573181,0.04431123659014702
C1,1000,6,1.4603137969970703e-06,True,,,,,0.09794209152460098,0.03847718983888626
C1,1000,7,2.33575701713562e-06,True,,,,,0.0521702840924263,0.037190038710832596
C1,1000,8,1.6093254089355469e-06,True,,,,,0.04400433599948883,0.023429501801729202
C1,1000,9,1.9073486328125e-06,True,,,,,0.038077376782894135,0.037118732929229736
C1,1000,10,1.4901161193847656e-06,True,,,,,0.06233050674200058,0.0366741344332695
C1,1000,11,1.996755599975586e-06,True,,,,,0.05927933007478714,0.03665074706077576
C1,1000,12,1.9073486328125e-06,True,,,,,0.05969269946217537,0.022413795813918114
C1,1000,13,1.7955899238586426e-06,True,,,,,0.04684709757566452,0.019175773486495018
C1,1000,14,1.9818544387817383e-06,True,,,,,0.08729804307222366,0.02131897211074829
C1,1000,15,1.4901161193847656e-06,True,,,,,0.12696194648742676,0.03712956979870796
C1,1000,16,1.475214958190918e-06,True,,,,,0.09883441776037216,0.03280337527394295
C1,1000,17,1.8477439880371094e-06,True,,,,,0.0867641270160675,0.035582803189754486
C1,1000,18,1.5720725059509277e-06,True,,,,,0.044129401445388794,0.022545624524354935
C1,1000,19,1.8104910850524902e-06,True,,,,,0.1037529706954956,0.024862011894583702
C1,1000,20,1.2814998626708984e-06,True,,,,,0.04503386840224266,0.06185965612530708
C1,1000,21,1.3709068298339844e-06,True,,,,,0.04534192010760307,0.04657304286956787
C1,1000,22,1.6093254089355469e-06,True,,,,,0.053534794598817825,0.057932049036026
C1,1000,23,1.4603137969970703e-06,True,,,,,0.0335555374622345,0.05760126933455467
C1,1000,24,1.475214958190918e-06,True,,,,,0.04388301074504852,0.035128671675920486
C1,1000,25,1.5720725059509277e-06,True,,,,,0.1454155594110489,0.04004043713212013
C1,1000,26,1.6838312149047852e-06,True,,,,,0.03538328409194946,0.03969242796301842
C1,1000,27,1.4156103134155273e-06,True,,,,,0.030500102788209915,0.04073311761021614
C1,1000,28,1.564621925354004e-06,True,,,,,,0.04880799353122711
C1,1000,29,1.4491379261016846e-06,True,,,,,,0.04309835284948349
C1,1000,30,1.3113021850585938e-06,True,,,,,0.04708326235413551,0.04741707816720009
C1,1000,31,1.6083940863609314e-06,True,,,,,0.10720814019441605,0.04930715635418892
C1,1000,32,1.2218952178955078e-06,True,,,,,,0.05465551093220711
C1,1000,33,1.2218952178955078e-06,True,,,,,,0.05038502812385559
C1,1000,34,1.341104507446289e-06,True,,,,,0.04700646176934242,0.037830762565135956
C1,1000,35,1.3709068298339844e-06,True,,,,,,0.04699469357728958
C1,1000,36,1.4007091522216797e-06,True,,,,,,0.04703475534915924
C1,1000,37,1.1771917343139648e-06,True,,,,,,0.055630143731832504
C1,1000,38,1.296401023864746e-06,True,,,,,,0.04371655359864235
C1,1000,39,1.1324882507324219e-06,True,,,,,,0.053239479660987854
C1,1000,40,1.2312084436416626e-06,True,,,,,,0.03911363333463669
C1,1000,41,1.296401023864746e-06,True,,,,,,0.036420926451683044
C1,1000,42,1.475214958190918e-06,True,,,,,0.1377798169851303,0.04513248801231384
C1,1000,43,1.4603137969970703e-06,True,,,,,0.10752634704113007,0.046581897884607315
C1,1000,44,1.6391277313232422e-06,True,,,,,0.06069808825850487,0.0380888506770134
C1,1000,45,1.341104507446289e-06,True,,,,,0.0518379770219326,0.047998830676078796
C1,1000,46,1.6689300537109375e-06,True,,,,,0.07153680175542831,0.03507658839225769
C1,1000,47,1.5720725059509277e-06,True,,,,,0.04947425052523613,0.04783829674124718
C1,1000,48,1.430511474609375e-06,True,,,,,0.07717270404100418,0.05187465623021126
C1,1000,49,1.1324882507324219e-06,True,,,,,0.03397282212972641,0.04351712018251419
C1,1000,50,1.6093254089355469e-06,True,,,,,0.08171088248491287,0.04896616190671921
C1,1000,51,1.4379620552062988e-06,True,,,,,0.03897633031010628,0.05167187377810478
C1,1000,52,1.7434358596801758e-06,True,,,,,0.08263468742370605,0.03620786592364311
C1,1000,53,1.5497207641601562e-06,True,,,,,0.08285657316446304,0.03719566389918327
C1,1000,54,1.4901161193847656e-06,True,,,,,0.0878426730632782,0.040594469755887985
C1,1000,55,1.6838312149047852e-06,True,,,,,0.06348362565040588,0.030104871839284897
C1,1000,56,1.5497207641601562e-06,True,,,,,0.05935102701187134,0.050406020134687424
C1,1000,57,1.344829797744751e-06,True,,,,,0.18161892890930176,0.05836892127990723
C1,1000,58,1.2814998626708984e-06,True,,,,,0.038140784949064255,0.048389989882707596
C1,1000,59,1.430511474609375e-06,True,,,,,0.17089727520942688,0.05350561439990997
C1,1000,60,1.914799213409424e-06,True,,,,,0.056342776864767075,0.036263301968574524
C1,1000,61,2.2314488887786865e-06,True,,,,,0.05337861180305481,0.03399305418133736
C1,1000,62,1.4603137969970703e-06,True,,,,,0.03718554228544235,0.01616000011563301
C1,1000,63,1.7881393432617188e-06,True,,,,,0.08634433895349503,0.03782099485397339
C1,1000,64,2.175569534301758e-06,True,,,,,0.05591055378317833,0.04498797655105591
C1,1000,65,1.3113021850585938e-06,True,,,,,0.03529965877532959,0.05240826681256294
C1,1000,66,1.5348196029663086e-06,True,,,,,0.056327760219573975,0.0478535033762455
C1,1000,67,1.2814998626708984e-06,True,,,,,0.05651860684156418,0.0500272698700428
C1,1000,68,1.430511474609375e-06,True,,,,,0.062092844396829605,0.020598921924829483
C1,1000,69,1.6689300537109375e-06,True,,,,,0.032268207520246506,0.008117150515317917
C1,1000,70,1.4118850231170654e-06,True,,,,,0.027332313358783722,0.00905274972319603
C1,1000,71,1.4007091522216797e-06,True,,,,,0.036316659301519394,0.010160175152122974
C1,1000,72,1.9669532775878906e-06,True,,,,,0.0537797249853611,0.023682283237576485
C1,1000,73,2.0116567611694336e-06,True,,,,,0.051133815199136734,0.025706831365823746
C1,1000,74,2.16066837310791e-06,True,,,,,0.06057140976190567,0.031797245144844055
C1,1000,75,1.862645149230957e-06,True,,,,,0.06956598162651062,0.02853775955736637
C1,1000,76,1.6093254089355469e-06,True,,,,,0.05636908486485481,0.027464885264635086
C1,1000,77,1.519918441772461e-06,True,,,,,0.057743825018405914,0.03933171555399895
C1,1000,78,2.0563602447509766e-06,True,,,,,0.0740835964679718,0.026392895728349686
C1,1000,79,1.4379620552062988e-06,True,,,,,0.03483454883098602,0.0429866649210453
C0,128,0,7.599592208862305e-07,True,,,,,0.022318093106150627,0.009369289502501488
C0,128,1,7.450580596923828e-07,True,,,,,0.03466642275452614,0.013980532065033913
C0,128,2,6.556510925292969e-07,True,,,,,0.027092082425951958,0.012012979947030544
C0,128,3,7.301568984985352e-07,True,,,,,,0.012720482423901558
C0,128,4,7.301568984985352e-07,True,,,,,0.04256219416856766,0.009918308816850185
C0,128,5,7.897615432739258e-07,True,,,,,0.025978541001677513,0.012875577434897423
C0,128,6,7.897615432739258e-07,True,,,,,0.030658749863505363,0.010721989907324314
C0,128,7,9.238719940185547e-07,True,,,,,0.024706926196813583,0.010488517582416534
C0,128,8,7.748603820800781e-07,True,,,,,0.024212751537561417,0.008605357259511948
C0,128,9,9.760260581970215e-07,True,,,,,0.03790738806128502,0.0101386196911335
C0,128,10,8.344650268554688e-07,True,,,,,0.03955759480595589,0.010335071943700314
C0,128,11,7.450580596923828e-07,True,,,,,0.05353885889053345,0.01141278725117445
C0,128,12,7.301568984985352e-07,True,,,,,0.030995288863778114,0.007603563368320465
C0,128,13,8.642673492431641e-07,True,,,,,0.02500404603779316,0.007325171492993832
C0,128,14,8.195638656616211e-07,True,,,,,0.02709556184709072,0.00779233081266284
C0,128,15,8.642673492431641e-07,True,,,,,0.020256781950592995,0.010198813863098621
C0,128,16,8.344650268554688e-07,True,,,,,0.034431230276823044,0.009309942834079266
C0,128,17,8.344650268554688e-07,True,,,,,0.039911914616823196,0.009981394745409489
C0,128,18,6.854534149169922e-07,True,,,,,0.019204232841730118,0.007783979643136263
C0,128,19,7.152557373046875e-07,True,,,,,0.03343300521373749,0.008417179808020592
C0,128,20,7.078051567077637e-07,True,,,,,0.029232073575258255,0.01431286334991455
C0,128,21,8.046627044677734e-07,True,,,,,0.020637651905417442,0.013423520140349865
C0,128,22,7.599592208862305e-07,True,,,,,0.03769546002149582,0.014130910858511925
C0,128,23,7.748603820800781e-07,True,,,,,0.022906474769115448,0.013854648917913437
C0,128,24,6.556510925292969e-07,True,,,,,0.03387109190225601,0.010631885379552841
C0,128,25,7.897615432739258e-07,True,,,,,0.04384800046682358,0.011473994702100754
C0,128,26,8.195638656616211e-07,True,,,,,0.021761232987046242,0.010969510301947594
C0,128,27,7.152557373046875e-07,True,,,,,0.017049510031938553,0.01154477708041668
C0,128,28,7.152557373046875e-07,True,,,,,,0.013341577723622322
C0,128,29,7.674098014831543e-07,True,,,,,,0.011208080686628819
C0,128,30,8.475035429000854e-07,True,,,,,0.022678520530462265,0.013570751063525677
C0,128,31,6.258487701416016e-07,True,,,,,0.02676289714872837,0.012682749889791012
C0,128,32,6.92903995513916e-07,True,,,,,,0.014337913133203983
C0,128,33,6.705522537231445e-07,True,,,,,,0.01330624334514141
C0,128,34,7.152557373046875e-07,True,,,,,0.01921186037361622,0.01114728581160307
C0,128,35,6.258487701416016e-07,True,,,,,,0.012836598791182041
C0,128,36,7.748603820800781e-07,True,,,,,,0.013849946670234203
C0,128,37,7.152557373046875e-07,True,,,,,,0.013765924610197544
C0,128,38,7.897615432739258e-07,True,,,,,,0.012612082995474339
C0,128,39,7.37607479095459e-07,True,,,,,,0.01428594347089529
C0,128,40,5.960464477539062e-07,True,,,,,,0.012433748692274094
C0,128,41,9.834766387939453e-07,True,,,,,,0.010735834948718548
C0,128,42,8.009374141693115e-07,True,,,,,0.023335620760917664,0.01184203289449215
C0,128,43,7.37607479095459e-07,True,,,,,0.04406632483005524,0.013387174345552921
C0,128,44,7.599592208862305e-07,True,,,,,0.03234522044658661,0.011223534122109413
C0,128,45,8.344650268554688e-07,True,,,,,0.028268564492464066,0.013308694586157799
C0,128,46,7.450580596923828e-07,True,,,,,0.021769218146800995,0.011034590192139149
C0,128,47,8.195638656616211e-07,True,,,,,0.029693832620978355,0.012964257039129734
C0,128,48,8.642673492431641e-07,True,,,,,0.02189919725060463,0.014339904300868511
C0,128,49,9.387731552124023e-07,True,,,,,0.029568910598754883,0.01262726541608572
C0,128,50,7.450580596923828e-07,True,,,,,0.03442036733031273,0.013953099958598614
C0,128,51,7.450580596923828e-07,True,,,,,0.04067352041602135,0.01273751724511385
C0,128,52,8.344650268554688e-07,True,,,,,0.03450324013829231,0.01024133525788784
C0,128,53,7.897615432739258e-07,True,,,,,0.025241533294320107,0.010295355692505836
C0,128,54,8.866190910339355e-07,True,,,,,0.026699768379330635,0.01117002498358488
C0,128,55,8.419156074523926e-07,True,,,,,0.02239696867763996,0.009518168866634369
C0,128,56,8.344650268554688e-07,True,,,,,0.05206428840756416,0.012408928945660591
C0,128,57,7.152557373046875e-07,True,,,,,0.045628029853105545,0.013713349588215351
C0,128,58,8.270144462585449e-07,True,,,,,0.021321726962924004,0.012765288352966309
C0,128,59,8.856877684593201e-07,True,,,,,0.027310192584991455,0.01320974063128233
C0,128,60,8.866190910339355e-07,True,,,,,0.02997273951768875,0.010230371728539467
C0,128,61,7.972121238708496e-07,True,,,,,0.02584448643028736,0.009425632655620575
C0,128,62,8.642673492431641e-07,True,,,,,0.020256303250789642,0.006803576368838549
C0,128,63,8.493661880493164e-07,True,,,,,0.035474516451358795,0.01064322330057621
C0,128,64,7.860362529754639e-07,True,,,,,0.02214600332081318,0.012683434411883354
C0,128,65,9.5367431640625e-07,True,,,,,0.019089406356215477,0.013490661978721619
C0,128,66,7.301568984985352e-07,True,,,,,0.02834506705403328,0.012447569519281387
C0,128,67,8.270144462585449e-07,True,,,,,0.026926808059215546,0.013651599176228046
C0,128,68,8.642673492431641e-07,True,,,,,0.018855517730116844,0.007353189866989851
C0,128,69,7.674098014831543e-07,True,,,,,0.015369264408946037,0.005903976503759623
C0,128,70,7.897615432739258e-07,True,,,,,0.016396913677453995,0.005737392697483301
C0,128,71,8.642673492431641e-07,True,,,,,0.01731453649699688,0.006209497340023518
C0,128,72,7.599592208862305e-07,True,,,,,0.020261818543076515,0.007949779741466045
C0,128,73,8.046627044677734e-07,True,,,,,0.023911364376544952,0.007858909666538239
C0,128,74,9.5367431640625e-07,True,,,,,0.029091116040945053,0.009617630392313004
C0,128,75,8.344650268554688e-07,True,,,,,0.022200727835297585,0.008699865080416203
C0,128,76,8.046627044677734e-07,True,,,,,0.020230507478117943,0.008923734538257122
C0,128,77,8.046627044677734e-07,True,,,,,0.0277829859405756,0.01108525600284338
C0,128,78,8.791685104370117e-07,True,,,,,0.024813394993543625,0.008527153171598911
C0,128,79,7.525086402893066e-07,True,,,,,0.02424183301627636,0.012024435214698315
C1,128,0,8.940696716308594e-07,True,,,,,0.03203180432319641,0.018924769014120102
C1,128,1,5.364418029785156e-07,True,,,,,0.030222328379750252,0.03411657735705376
C1,128,2,7.450580596923828e-07,True,,,,,0.026343196630477905,0.02745082788169384
C1,128,3,5.811452865600586e-07,True,,,,,,0.030377808958292007
C1,128,4,7.674098014831543e-07,True,,,,,0.04998970776796341,0.02029215171933174
C1,128,5,7.003545761108398e-07,True,,,,,0.029109032824635506,0.029989581555128098
C1,128,6,7.748603820800781e-07,True,,,,,0.05612185597419739,0.023510687053203583
C1,128,7,7.450580596923828e-07,True,,,,,0.04539843276143074,0.02189226634800434
C1,128,8,8.642673492431641e-07,True,,,,,0.035409726202487946,0.01648678071796894
C1,128,9,8.642673492431641e-07,True,,,,,0.0464676208794117,0.021368062123656273
C1,128,10,1.2516975402832031e-06,True,,,,,0.04451397806406021,0.022008314728736877
C1,128,11,8.791685104370117e-07,True,,,,,0.0762486383318901,0.024043016135692596
C1,128,12,1.043081283569336e-06,True,,,,,0.043325260281562805,0.013273072429001331
C1,128,13,1.1399388313293457e-06,True,,,,,0.03558068349957466,0.011802942492067814
C1,128,14,9.238719940185547e-07,True,,,,,0.042791057378053665,0.012272878549993038
C1,128,15,9.369105100631714e-07,True,,,,,0.041782841086387634,0.022171301767230034
C1,128,16,6.854534149169922e-07,True,,,,,0.036141425371170044,0.018789660185575485
C1,128,17,7.748603820800781e-07,True,,,,,0.05572277680039406,0.02024686709046364
C1,128,18,8.344650268554688e-07,True,,,,,0.03254055231809616,0.013459837064146996
C1,128,19,9.98377799987793e-07,True,,,,,0.04615766555070877,0.015213320031762123
C1,128,20,5.960464477539062e-07,True,,,,,0.03909337893128395,0.036354031413793564
