arm,step,residual_saturation,noise_VJP,outputs,path_gradients
C2,2600,0.4548633396625519,"{""AU"": {""vjp_norm"": 0.4466944932937622, ""finite"": true}, ""VA"": {""vjp_norm"": 1.832323670387268, ""finite"": true}, ""expression"": {""vjp_norm"": 0.32067760825157166, ""finite"": true}}","{""AU"": {""mean"": 0.191213458776474, ""std"": 0.23281317949295044, ""abs_quantiles"": {""min"": 0.0013326976913958788, ""p05"": 0.005855976138263941, ""p50"": 0.07592026889324188, ""p95"": 0.7462074160575867, ""p99"": 0.8867996335029602, ""max"": 0.9914455413818359}, ""boundary_fraction"": 0.128127783536911, ""prediction_std"": 0.08548124134540558}, ""VA"": {""mean"": 0.0003801243146881461, ""std"": 0.7216021418571472, ""abs_quantiles"": {""min"": 7.911957800388336e-05, ""p05"": 0.3410881459712982, ""p50"": 0.7410621047019958, ""p95"": 0.9002035856246948, ""p99"": 0.9316790699958801, ""max"": 0.9446380138397217}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5593317747116089}, ""expression"": {""mean"": 0.125, ""std"": 0.17938989400863647, ""abs_quantiles"": {""min"": 0.00013759131252299994, ""p05"": 0.0019069185946136713, ""p50"": 0.04951531067490578, ""p95"": 0.5029792189598083, ""p99"": 0.8634784817695618, ""max"": 0.9622355699539185}, ""boundary_fraction"": 0.20353125035762787, ""prediction_std"": 0.07097811996936798}}","{""encoder_H"": {""all"": 0.00016157666686922312}, ""decoder_hidden"": {""all"": 3.560585537343286e-05}, ""base_logits"": {""AU"": 0.00037771364441141486, ""VA"": 0.000606836867518723, ""expression"": 0.00024099501024466008}, ""stochastic_logits"": {""AU"": 7.981051021488383e-05, ""VA"": 0.00021362437109928578, ""expression"": 7.504683162551373e-05}, ""final_raw"": {""AU"": 0.000206574666663073, ""VA"": 0.0004279852146282792, ""expression"": 0.0001565440179547295}}"
C2,2500,0.4408999979496002,"{""AU"": {""vjp_norm"": 0.24416397511959076, ""finite"": true}, ""VA"": {""vjp_norm"": 1.2662615776062012, ""finite"": true}, ""expression"": {""vjp_norm"": 0.4454158544540405, ""finite"": true}}","{""AU"": {""mean"": 0.1722833663225174, ""std"": 0.24205903708934784, ""abs_quantiles"": {""min"": 0.0010741640580818057, ""p05"": 0.006150943227112293, ""p50"": 0.053906239569187164, ""p95"": 0.790136456489563, ""p99"": 0.892179548740387, ""max"": 0.9874873161315918}, ""boundary_fraction"": 0.14438334107398987, ""prediction_std"": 0.06379611790180206}, ""VA"": {""mean"": 0.07258664816617966, ""std"": 0.6687642931938171, ""abs_quantiles"": {""min"": 0.0005715488805435598, ""p05"": 0.3117784559726715, ""p50"": 0.6899862885475159, ""p95"": 0.8903569579124451, ""p99"": 0.9213587641716003, ""max"": 0.9431219696998596}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4865735173225403}, ""expression"": {""mean"": 0.125, ""std"": 0.20614497363567352, ""abs_quantiles"": {""min"": 7.215188088594005e-05, ""p05"": 0.002087289933115244, ""p50"": 0.03812996670603752, ""p95"": 0.6494395732879639, ""p99"": 0.8844033479690552, ""max"": 0.9957597851753235}, ""boundary_fraction"": 0.2448645830154419, ""prediction_std"": 0.06124632805585861}}","{""encoder_H"": {""all"": 0.0001816280127968639}, ""decoder_hidden"": {""all"": 4.25531470682472e-05}, ""base_logits"": {""AU"": 0.0003711825702339411, ""VA"": 0.0006052682874724269, ""expression"": 0.0002883853449020535}, ""stochastic_logits"": {""AU"": 7.613462366862223e-05, ""VA"": 0.00022983421513345093, ""expression"": 8.366172551177442e-05}, ""final_raw"": {""AU"": 0.00019896852609235793, ""VA"": 0.0004300173313822597, ""expression"": 0.00018123268091585487}}"
C2,5300,0.5838875770568848,"{""AU"": {""vjp_norm"": 0.8289971351623535, ""finite"": true}, ""VA"": {""vjp_norm"": 3.004473924636841, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5773842334747314, ""finite"": true}}","{""AU"": {""mean"": 0.19736601412296295, ""std"": 0.2567337155342102, ""abs_quantiles"": {""min"": 0.0005626771599054337, ""p05"": 0.0031270585022866726, ""p50"": 0.06823901832103729, ""p95"": 0.8139386773109436, ""p99"": 0.9404307007789612, ""max"": 0.9854726195335388}, ""boundary_fraction"": 0.18987952172756195, ""prediction_std"": 0.07133348286151886}, ""VA"": {""mean"": -0.10218491405248642, ""std"": 0.7010855674743652, ""abs_quantiles"": {""min"": 0.00023686885833740234, ""p05"": 0.2852849066257477, ""p50"": 0.7305598855018616, ""p95"": 0.9259465336799622, ""p99"": 0.9429386854171753, ""max"": 0.9520236253738403}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5567039847373962}, ""expression"": {""mean"": 0.125, ""std"": 0.20487777888774872, ""abs_quantiles"": {""min"": 4.5481985580408946e-05, ""p05"": 0.000915802491363138, ""p50"": 0.025705896317958832, ""p95"": 0.5971034169197083, ""p99"": 0.9567592144012451, ""max"": 0.9846829771995544}, ""boundary_fraction"": 0.3515060245990753, ""prediction_std"": 0.060493968427181244}}","{""encoder_H"": {""all"": 0.00019744946621358395}, ""decoder_hidden"": {""all"": 2.5365621695527807e-05}, ""base_logits"": {""AU"": 0.0004655908851418644, ""VA"": 0.0006381323910318315, ""expression"": 0.00031194568146020174}, ""stochastic_logits"": {""AU"": 6.398728146450594e-05, ""VA"": 0.00016823981422930956, ""expression"": 4.6346915041795e-05}, ""final_raw"": {""AU"": 0.0002482159179635346, ""VA"": 0.0004986519343219697, ""expression"": 0.0001721902663121}}"
C2,3600,0.5523133277893066,"{""AU"": {""vjp_norm"": 0.42820847034454346, ""finite"": true}, ""VA"": {""vjp_norm"": 1.7792689800262451, ""finite"": true}, ""expression"": {""vjp_norm"": 0.4700281023979187, ""finite"": true}}","{""AU"": {""mean"": 0.1947772353887558, ""std"": 0.2491561621427536, ""abs_quantiles"": {""min"": 0.0010128567228093743, ""p05"": 0.004429087974131107, ""p50"": 0.07592667639255524, ""p95"": 0.8112474083900452, ""p99"": 0.9544162750244141, ""max"": 0.9948760867118835}, ""boundary_fraction"": 0.14603333175182343, ""prediction_std"": 0.08931976556777954}, ""VA"": {""mean"": -0.048953521996736526, ""std"": 0.7069864273071289, ""abs_quantiles"": {""min"": 0.0014278879389166832, ""p05"": 0.4322732090950012, ""p50"": 0.7178655862808228, ""p95"": 0.8735883831977844, ""p99"": 0.9115099906921387, ""max"": 0.9358735680580139}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.6563363671302795}, ""expression"": {""mean"": 0.125, ""std"": 0.1872936189174652, ""abs_quantiles"": {""min"": 6.7500579461921e-05, ""p05"": 0.0014476425712928176, ""p50"": 0.04611522704362869, ""p95"": 0.5826013088226318, ""p99"": 0.8530952334403992, ""max"": 0.964817225933075}, ""boundary_fraction"": 0.25702083110809326, ""prediction_std"": 0.07424414157867432}}","{""encoder_H"": {""all"": 0.00015069209621287882}, ""decoder_hidden"": {""all"": 2.3182543372968212e-05}, ""base_logits"": {""AU"": 0.0004053676675539464, ""VA"": 0.0004748292558360845, ""expression"": 0.00025266240118071437}, ""stochastic_logits"": {""AU"": 7.538453792221844e-05, ""VA"": 0.0001062071169144474, ""expression"": 7.081758667482063e-05}, ""final_raw"": {""AU"": 0.00022792586241848767, ""VA"": 0.0003313134075142443, ""expression"": 0.00015972901019267738}}"
C2,5600,0.5386300086975098,"{""AU"": {""vjp_norm"": 0.7366502285003662, ""finite"": true}, ""VA"": {""vjp_norm"": 2.45583176612854, ""finite"": true}, ""expression"": {""vjp_norm"": 0.804218053817749, ""finite"": true}}","{""AU"": {""mean"": 0.192383274435997, ""std"": 0.2637108266353607, ""abs_quantiles"": {""min"": 0.0005569338682107627, ""p05"": 0.003921342082321644, ""p50"": 0.05285130441188812, ""p95"": 0.8092713356018066, ""p99"": 0.9404915571212769, ""max"": 0.992570698261261}, ""boundary_fraction"": 0.2204499989748001, ""prediction_std"": 0.06755183637142181}, ""VA"": {""mean"": 0.06817248463630676, ""std"": 0.6061052680015564, ""abs_quantiles"": {""min"": 0.00029784440994262695, ""p05"": 0.1844789683818817, ""p50"": 0.5525885820388794, ""p95"": 0.9228962063789368, ""p99"": 0.9475910067558289, ""max"": 0.9656428694725037}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4605332314968109}, ""expression"": {""mean"": 0.125, ""std"": 0.22851411998271942, ""abs_quantiles"": {""min"": 3.443048262852244e-05, ""p05"": 0.0004924963577650487, ""p50"": 0.020059168338775635, ""p95"": 0.7646931409835815, ""p99"": 0.9623919725418091, ""max"": 0.9825218915939331}, ""boundary_fraction"": 0.38743749260902405, ""prediction_std"": 0.07382647693157196}}","{""encoder_H"": {""all"": 0.00018186893430538476}, ""decoder_hidden"": {""all"": 2.860978747776244e-05}, ""base_logits"": {""AU"": 0.0004364933993201703, ""VA"": 0.0006534151034429669, ""expression"": 0.00024100315931718796}, ""stochastic_logits"": {""AU"": 8.39756103232503e-05, ""VA"": 0.00019198984955437481, ""expression"": 2.9301592803676613e-05}, ""final_raw"": {""AU"": 0.00024091677914839238, ""VA"": 0.0004196236841380596, ""expression"": 0.00014107523020356894}}"
C2,5500,0.5732066631317139,"{""AU"": {""vjp_norm"": 0.5209669470787048, ""finite"": true}, ""VA"": {""vjp_norm"": 3.0243570804595947, ""finite"": true}, ""expression"": {""vjp_norm"": 0.6042357087135315, ""finite"": true}}","{""AU"": {""mean"": 0.15688012540340424, ""std"": 0.24849598109722137, ""abs_quantiles"": {""min"": 0.0006615986931137741, ""p05"": 0.0031221648678183556, ""p50"": 0.03291519731283188, ""p95"": 0.7977091670036316, ""p99"": 0.9441021084785461, ""max"": 0.9876725077629089}, ""boundary_fraction"": 0.28422221541404724, ""prediction_std"": 0.05725841969251633}, ""VA"": {""mean"": 0.03397988900542259, ""std"": 0.7033773064613342, ""abs_quantiles"": {""min"": 0.0005207061185501516, ""p05"": 0.39737486839294434, ""p50"": 0.7048233151435852, ""p95"": 0.9044551253318787, ""p99"": 0.9174904227256775, ""max"": 0.9312857389450073}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5655524134635925}, ""expression"": {""mean"": 0.125, ""std"": 0.20394869148731232, ""abs_quantiles"": {""min"": 6.277421925915405e-05, ""p05"": 0.0010634581558406353, ""p50"": 0.033332496881484985, ""p95"": 0.6294538974761963, ""p99"": 0.9151674509048462, ""max"": 0.9740830063819885}, ""boundary_fraction"": 0.2993958294391632, ""prediction_std"": 0.07113835960626602}}","{""encoder_H"": {""all"": 0.00015290651936084032}, ""decoder_hidden"": {""all"": 2.3145208615460433e-05}, ""base_logits"": {""AU"": 0.0003648367419373244, ""VA"": 0.0005650942330248654, ""expression"": 0.0002552481018938124}, ""stochastic_logits"": {""AU"": 5.2148061513435096e-05, ""VA"": 0.00014166686742100865, ""expression"": 4.3172836740268394e-05}, ""final_raw"": {""AU"": 0.0001967359276022762, ""VA"": 0.0003890787484124303, ""expression"": 0.00014746186207048595}}"
C2,3100,0.44999635219573975,"{""AU"": {""vjp_norm"": 0.4525345265865326, ""finite"": true}, ""VA"": {""vjp_norm"": 1.8373059034347534, ""finite"": true}, ""expression"": {""vjp_norm"": 0.6553534269332886, ""finite"": true}}","{""AU"": {""mean"": 0.27352336049079895, ""std"": 0.2965468168258667, ""abs_quantiles"": {""min"": 0.001567611820064485, ""p05"": 0.009279577061533928, ""p50"": 0.12734943628311157, ""p95"": 0.8873457908630371, ""p99"": 0.9523243308067322, ""max"": 0.9859874844551086}, ""boundary_fraction"": 0.057280607521533966, ""prediction_std"": 0.0769825130701065}, ""VA"": {""mean"": 0.050085294991731644, ""std"": 0.7032506465911865, ""abs_quantiles"": {""min"": 0.0009113100823014975, ""p05"": 0.3648264408111572, ""p50"": 0.7140524983406067, ""p95"": 0.9104577302932739, ""p99"": 0.9412468671798706, ""max"": 0.9604499936103821}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5728824138641357}, ""expression"": {""mean"": 0.125, ""std"": 0.21665607392787933, ""abs_quantiles"": {""min"": 0.00010763706814032048, ""p05"": 0.0009245469118468463, ""p50"": 0.029667722061276436, ""p95"": 0.7254694700241089, ""p99"": 0.9173850417137146, ""max"": 0.987457811832428}, ""boundary_fraction"": 0.2995354235172272, ""prediction_std"": 0.052980292588472366}}","{""encoder_H"": {""all"": 0.00022113775776233524}, ""decoder_hidden"": {""all"": 3.959708192269318e-05}, ""base_logits"": {""AU"": 0.0004857114690821618, ""VA"": 0.0008081165724433959, ""expression"": 0.0002552777004893869}, ""stochastic_logits"": {""AU"": 0.00010694375669118017, ""VA"": 0.00018304701370652765, ""expression"": 5.358307680580765e-05}, ""final_raw"": {""AU"": 0.0002600834413897246, ""VA"": 0.0005357181653380394, ""expression"": 0.00014848743740003556}}"
C2,3000,0.46699580550193787,"{""AU"": {""vjp_norm"": 0.3612944781780243, ""finite"": true}, ""VA"": {""vjp_norm"": 1.1242196559906006, ""finite"": true}, ""expression"": {""vjp_norm"": 0.34581291675567627, ""finite"": true}}","{""AU"": {""mean"": 0.21888263523578644, ""std"": 0.2718762755393982, ""abs_quantiles"": {""min"": 0.001165491179563105, ""p05"": 0.004859777633100748, ""p50"": 0.07647021114826202, ""p95"": 0.8311757445335388, ""p99"": 0.9453269243240356, ""max"": 0.9895538091659546}, ""boundary_fraction"": 0.13701584935188293, ""prediction_std"": 0.08132291585206985}, ""VA"": {""mean"": -0.27162691950798035, ""std"": 0.7038342952728271, ""abs_quantiles"": {""min"": 0.0015718030044808984, ""p05"": 0.51446133852005, ""p50"": 0.7735680341720581, ""p95"": 0.8823442459106445, ""p99"": 0.9062143564224243, ""max"": 0.943307638168335}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5608786344528198}, ""expression"": {""mean"": 0.125, ""std"": 0.17437493801116943, ""abs_quantiles"": {""min"": 0.00018379780522082, ""p05"": 0.001810705754905939, ""p50"": 0.05224218592047691, ""p95"": 0.5171385407447815, ""p99"": 0.8093024492263794, ""max"": 0.9514409899711609}, ""boundary_fraction"": 0.24915337562561035, ""prediction_std"": 0.0568595789372921}}","{""encoder_H"": {""all"": 0.00020436217891983688}, ""decoder_hidden"": {""all"": 3.651575752883218e-05}, ""base_logits"": {""AU"": 0.0005926796002313495, ""VA"": 0.0006695149932056665, ""expression"": 0.00042877375381067395}, ""stochastic_logits"": {""AU"": 0.0001290006621275097, ""VA"": 0.0001747817877912894, ""expression"": 0.00010369917436037213}, ""final_raw"": {""AU"": 0.0003403635055292398, ""VA"": 0.0005189265939407051, ""expression"": 0.0002725495432969183}}"
C2,2700,0.39951884746551514,"{""AU"": {""vjp_norm"": 0.4123000204563141, ""finite"": true}, ""VA"": {""vjp_norm"": 1.4633557796478271, ""finite"": true}, ""expression"": {""vjp_norm"": 0.09327733516693115, ""finite"": true}}","{""AU"": {""mean"": 0.17985966801643372, ""std"": 0.24112358689308167, ""abs_quantiles"": {""min"": 0.0016486996319144964, ""p05"": 0.005414318758994341, ""p50"": 0.06585130095481873, ""p95"": 0.7663652896881104, ""p99"": 0.9463034272193909, ""max"": 0.9904797673225403}, ""boundary_fraction"": 0.12669707834720612, ""prediction_std"": 0.07738283276557922}, ""VA"": {""mean"": -0.07702026516199112, ""std"": 0.7384929656982422, ""abs_quantiles"": {""min"": 0.009112582542002201, ""p05"": 0.5024238228797913, ""p50"": 0.7522353529930115, ""p95"": 0.8780220150947571, ""p99"": 0.9170580506324768, ""max"": 0.9405413866043091}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.6677790880203247}, ""expression"": {""mean"": 0.1249999925494194, ""std"": 0.19948317110538483, ""abs_quantiles"": {""min"": 8.585923205828294e-05, ""p05"": 0.0017098522512242198, ""p50"": 0.03743603080511093, ""p95"": 0.6339688301086426, ""p99"": 0.9199225306510925, ""max"": 0.9776384234428406}, ""boundary_fraction"": 0.2686385214328766, ""prediction_std"": 0.07702246308326721}}","{""encoder_H"": {""all"": 0.00015862889995332807}, ""decoder_hidden"": {""all"": 4.0647566493134946e-05}, ""base_logits"": {""AU"": 0.0004490029823500663, ""VA"": 0.00044769590022042394, ""expression"": 0.00030371456523425877}, ""stochastic_logits"": {""AU"": 0.0001112591489800252, ""VA"": 0.00020260513701941818, ""expression"": 5.7142307923641056e-05}, ""final_raw"": {""AU"": 0.00025578783242963254, ""VA"": 0.00037073178100399673, ""expression"": 0.00017570433556102216}}"
C2,4900,0.5902433395385742,"{""AU"": {""vjp_norm"": 0.5381929874420166, ""finite"": true}, ""VA"": {""vjp_norm"": 3.1182491779327393, ""finite"": true}, ""expression"": {""vjp_norm"": 0.7415972948074341, ""finite"": true}}","{""AU"": {""mean"": 0.19510790705680847, ""std"": 0.2489394247531891, ""abs_quantiles"": {""min"": 0.00042926083551719785, ""p05"": 0.003990155179053545, ""p50"": 0.06604056060314178, ""p95"": 0.7415764927864075, ""p99"": 0.9242944717407227, ""max"": 0.9916587471961975}, ""boundary_fraction"": 0.14585556089878082, ""prediction_std"": 0.06972967833280563}, ""VA"": {""mean"": 0.0185555312782526, ""std"": 0.7281818985939026, ""abs_quantiles"": {""min"": 7.173418998718262e-05, ""p05"": 0.5023770332336426, ""p50"": 0.7453956604003906, ""p95"": 0.8763734698295593, ""p99"": 0.8982793688774109, ""max"": 0.9138808846473694}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5540350079536438}, ""expression"": {""mean"": 0.125, ""std"": 0.19177085161209106, ""abs_quantiles"": {""min"": 6.517439760500565e-05, ""p05"": 0.0015883824089542031, ""p50"": 0.038629405200481415, ""p95"": 0.597245991230011, ""p99"": 0.8689031004905701, ""max"": 0.9680536389350891}, ""boundary_fraction"": 0.2708125114440918, ""prediction_std"": 0.07266777753829956}}","{""encoder_H"": {""all"": 0.00019092547881882638}, ""decoder_hidden"": {""all"": 3.536823351169005e-05}, ""base_logits"": {""AU"": 0.00041361874900758266, ""VA"": 0.0005639661103487015, ""expression"": 0.0002491698251105845}, ""stochastic_logits"": {""AU"": 5.9880130720557645e-05, ""VA"": 0.000216951739275828, ""expression"": 4.5574841351481155e-05}, ""final_raw"": {""AU"": 0.00021833018399775028, ""VA"": 0.00043029498192481697, ""expression"": 0.00014579643902834505}}"
C2,2400,0.3807133436203003,"{""AU"": {""vjp_norm"": 0.16690117120742798, ""finite"": true}, ""VA"": {""vjp_norm"": 1.552899718284607, ""finite"": true}, ""expression"": {""vjp_norm"": 0.23495537042617798, ""finite"": true}}","{""AU"": {""mean"": 0.21956239640712738, ""std"": 0.2598417103290558, ""abs_quantiles"": {""min"": 0.0015548665542155504, ""p05"": 0.005925931967794895, ""p50"": 0.09583011269569397, ""p95"": 0.8249189257621765, ""p99"": 0.9160295128822327, ""max"": 0.9844794869422913}, ""boundary_fraction"": 0.12002222239971161, ""prediction_std"": 0.08714403212070465}, ""VA"": {""mean"": -0.11695733666419983, ""std"": 0.706254780292511, ""abs_quantiles"": {""min"": 0.0009824034059420228, ""p05"": 0.33696994185447693, ""p50"": 0.7327647805213928, ""p95"": 0.9076537489891052, ""p99"": 0.9342884421348572, ""max"": 0.9466536641120911}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.6109008193016052}, ""expression"": {""mean"": 0.125, ""std"": 0.19097059965133667, ""abs_quantiles"": {""min"": 8.216780406655744e-05, ""p05"": 0.0016499764751642942, ""p50"": 0.040952421724796295, ""p95"": 0.6003105044364929, ""p99"": 0.8527191877365112, ""max"": 0.9830097556114197}, ""boundary_fraction"": 0.25959375500679016, ""prediction_std"": 0.06646636873483658}}","{""encoder_H"": {""all"": 0.00015770175377838314}, ""decoder_hidden"": {""all"": 4.182843986200169e-05}, ""base_logits"": {""AU"": 0.0004070807190146297, ""VA"": 0.0005784946260973811, ""expression"": 0.0002664134372025728}, ""stochastic_logits"": {""AU"": 8.44841415528208e-05, ""VA"": 0.0002456104557495564, ""expression"": 4.894224912277423e-05}, ""final_raw"": {""AU"": 0.00022412373800761998, ""VA"": 0.00046883217873983085, ""expression"": 0.0001500371436122805}}"
C2,4500,0.5818899869918823,"{""AU"": {""vjp_norm"": 0.40355056524276733, ""finite"": true}, ""VA"": {""vjp_norm"": 2.2908196449279785, ""finite"": true}, ""expression"": {""vjp_norm"": 0.4178405702114105, ""finite"": true}}","{""AU"": {""mean"": 0.19795291125774384, ""std"": 0.2656617760658264, ""abs_quantiles"": {""min"": 0.0009374427609145641, ""p05"": 0.003752880496904254, ""p50"": 0.06264597177505493, ""p95"": 0.8396344184875488, ""p99"": 0.9572847485542297, ""max"": 0.9956232905387878}, ""boundary_fraction"": 0.17621111869812012, ""prediction_std"": 0.07824832946062088}, ""VA"": {""mean"": 0.08338778465986252, ""std"": 0.7086187601089478, ""abs_quantiles"": {""min"": 0.0008559429552406073, ""p05"": 0.40539491176605225, ""p50"": 0.7290524244308472, ""p95"": 0.8722464442253113, ""p99"": 0.92853844165802, ""max"": 0.9489524364471436}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.575199544429779}, ""expression"": {""mean"": 0.125, ""std"": 0.21990808844566345, ""abs_quantiles"": {""min"": 3.610273415688425e-05, ""p05"": 0.0008813252788968384, ""p50"": 0.029144305735826492, ""p95"": 0.7481706738471985, ""p99"": 0.9399390816688538, ""max"": 0.9860416054725647}, ""boundary_fraction"": 0.3266979157924652, ""prediction_std"": 0.0685390830039978}}","{""encoder_H"": {""all"": 0.00014607829507440329}, ""decoder_hidden"": {""all"": 3.0852988857077435e-05}, ""base_logits"": {""AU"": 0.0003756853402592242, ""VA"": 0.0005554006202146411, ""expression"": 0.0002682856866158545}, ""stochastic_logits"": {""AU"": 5.811363735119812e-05, ""VA"": 0.00019169603183399886, ""expression"": 5.404458352131769e-05}, ""final_raw"": {""AU"": 0.00020560123084578663, ""VA"": 0.0003857171686831862, ""expression"": 0.00016661328845657408}}"
C2,5800,0.5700333118438721,"{""AU"": {""vjp_norm"": 1.1045360565185547, ""finite"": true}, ""VA"": {""vjp_norm"": 1.9040180444717407, ""finite"": true}, ""expression"": {""vjp_norm"": 0.8276932835578918, ""finite"": true}}","{""AU"": {""mean"": 0.20418424904346466, ""std"": 0.26364508271217346, ""abs_quantiles"": {""min"": 0.0005768797127529979, ""p05"": 0.003741914639249444, ""p50"": 0.07011696696281433, ""p95"": 0.8030338287353516, ""p99"": 0.9386663436889648, ""max"": 0.991666853427887}, ""boundary_fraction"": 0.16531065106391907, ""prediction_std"": 0.07796666771173477}, ""VA"": {""mean"": 0.08378887176513672, ""std"": 0.6938082575798035, ""abs_quantiles"": {""min"": 0.0002498626708984375, ""p05"": 0.36352017521858215, ""p50"": 0.7116546630859375, ""p95"": 0.895726203918457, ""p99"": 0.9145851731300354, ""max"": 0.9365994334220886}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5788344740867615}, ""expression"": {""mean"": 0.125, ""std"": 0.2005823850631714, ""abs_quantiles"": {""min"": 3.271567038609646e-05, ""p05"": 0.0008478914969600737, ""p50"": 0.03713095560669899, ""p95"": 0.6297261714935303, ""p99"": 0.8927007913589478, ""max"": 0.9788024425506592}, ""boundary_fraction"": 0.2877000570297241, ""prediction_std"": 0.07916220277547836}}","{""encoder_H"": {""all"": 0.00017611448129173368}, ""decoder_hidden"": {""all"": 2.318160295544658e-05}, ""base_logits"": {""AU"": 0.0003982644120696932, ""VA"": 0.0005716928862966597, ""expression"": 0.00025231100153177977}, ""stochastic_logits"": {""AU"": 7.200715481303632e-05, ""VA"": 0.00011605634063016623, ""expression"": 3.8488164136651903e-05}, ""final_raw"": {""AU"": 0.00021619087783619761, ""VA"": 0.0003607742546591908, ""expression"": 0.00014701012696605176}}"
C2,4700,0.5642639994621277,"{""AU"": {""vjp_norm"": 0.33845868706703186, ""finite"": true}, ""VA"": {""vjp_norm"": 2.375967025756836, ""finite"": true}, ""expression"": {""vjp_norm"": 0.3061518371105194, ""finite"": true}}","{""AU"": {""mean"": 0.25371623039245605, ""std"": 0.30062082409858704, ""abs_quantiles"": {""min"": 0.0006968380184844136, ""p05"": 0.005409869831055403, ""p50"": 0.1108255535364151, ""p95"": 0.9071535468101501, ""p99"": 0.9572709798812866, ""max"": 0.9913941025733948}, ""boundary_fraction"": 0.09742924571037292, ""prediction_std"": 0.0725053995847702}, ""VA"": {""mean"": 0.04774518683552742, ""std"": 0.691956639289856, ""abs_quantiles"": {""min"": 0.00012610852718353271, ""p05"": 0.36075884103775024, ""p50"": 0.7022738456726074, ""p95"": 0.8833902478218079, ""p99"": 0.9236240386962891, ""max"": 0.9435709118843079}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5590731501579285}, ""expression"": {""mean"": 0.125, ""std"": 0.21609614789485931, ""abs_quantiles"": {""min"": 3.9909824408823624e-05, ""p05"": 0.0012658406049013138, ""p50"": 0.026153726503252983, ""p95"": 0.6961950659751892, ""p99"": 0.9085956811904907, ""max"": 0.9888864159584045}, ""boundary_fraction"": 0.31745922565460205, ""prediction_std"": 0.062037236988544464}}","{""encoder_H"": {""all"": 0.000190479913726449}, ""decoder_hidden"": {""all"": 3.6601741157937795e-05}, ""base_logits"": {""AU"": 0.000466300843982026, ""VA"": 0.0005504010478034616, ""expression"": 0.00024549037334509194}, ""stochastic_logits"": {""AU"": 7.455560989910737e-05, ""VA"": 0.00021853478392586112, ""expression"": 5.195546691538766e-05}, ""final_raw"": {""AU"": 0.00024336471688002348, ""VA"": 0.00042018649401143193, ""expression"": 0.00014613187522627413}}"
C2,3500,0.5139303803443909,"{""AU"": {""vjp_norm"": 0.3477216362953186, ""finite"": true}, ""VA"": {""vjp_norm"": 2.5333008766174316, ""finite"": true}, ""expression"": {""vjp_norm"": 0.31974172592163086, ""finite"": true}}","{""AU"": {""mean"": 0.23247207701206207, ""std"": 0.29774731397628784, ""abs_quantiles"": {""min"": 0.001431964454241097, ""p05"": 0.005939042661339045, ""p50"": 0.07166196405887604, ""p95"": 0.902424156665802, ""p99"": 0.9596783518791199, ""max"": 0.9865791201591492}, ""boundary_fraction"": 0.1155635192990303, ""prediction_std"": 0.06597214192152023}, ""VA"": {""mean"": 0.16785000264644623, ""std"": 0.6657214164733887, ""abs_quantiles"": {""min"": 0.0006500928429886699, ""p05"": 0.32148274779319763, ""p50"": 0.7119869589805603, ""p95"": 0.8433881998062134, ""p99"": 0.871699333190918, ""max"": 0.9151335954666138}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.449787974357605}, ""expression"": {""mean"": 0.125, ""std"": 0.22043725848197937, ""abs_quantiles"": {""min"": 6.676257908111438e-05, ""p05"": 0.0010254457592964172, ""p50"": 0.024724122136831284, ""p95"": 0.7174130082130432, ""p99"": 0.9303561449050903, ""max"": 0.9827244877815247}, ""boundary_fraction"": 0.35861265659332275, ""prediction_std"": 0.05593970790505409}}","{""encoder_H"": {""all"": 0.00017595266399439424}, ""decoder_hidden"": {""all"": 3.4532513382146135e-05}, ""base_logits"": {""AU"": 0.0004120058147236705, ""VA"": 0.0007018163450993598, ""expression"": 0.00024591435794718564}, ""stochastic_logits"": {""AU"": 7.580708916066214e-05, ""VA"": 0.00020519491226878017, ""expression"": 5.841889651492238e-05}, ""final_raw"": {""AU"": 0.000221599024371244, ""VA"": 0.0004477726179175079, ""expression"": 0.00014125488814897835}}"
