record_type,seed,arm,lambda_group,K,step,banks,origin,marginal_loss,marginal_cross,marginal_self,spread_within_input_descriptor_self,spread_between_input_descriptor_distance,conditional_loss,conditional_cross_distance,conditional_self_distance,conditional_correct_common_loss,conditional_correct_common_cross_distance,conditional_correct_common_self_distance,conditional_shuffled_loss,conditional_shuffled_cross_distance,conditional_shuffled_self_distance,central_overall,central_AU,central_VA,central_expression,central_correct_common_overall,central_correct_common_AU,central_correct_common_VA,central_correct_common_expression,central_shuffled_overall,central_shuffled_AU,central_shuffled_VA,central_shuffled_expression,per_input_population_loss,per_input_population_cross,per_input_population_self,conditional_shuffle_gap_correct,conditional_shuffle_gap_shuffled,conditional_shuffle_gap_ratio,conditional_shuffle_gap_difference,central_shuffle_gap_correct,central_shuffle_gap_shuffled,central_shuffle_gap_ratio,central_shuffle_gap_difference,channels_overall_cross_distance,channels_overall_self_distance,channels_overall_ES,channels_overall_prediction_std,channels_overall_boundary_fraction,channels_overall_temporal_mean,channels_overall_temporal_std,channels_overall_velocity_abs_mean,channels_overall_velocity_rms,channels_overall_expression_entropy,channels_AU_cross_distance,channels_AU_self_distance,channels_AU_ES,channels_AU_prediction_std,channels_AU_boundary_fraction,channels_AU_temporal_mean,channels_AU_temporal_std,channels_AU_velocity_abs_mean,channels_AU_velocity_rms,channels_VA_cross_distance,channels_VA_self_distance,channels_VA_ES,channels_VA_prediction_std,channels_VA_boundary_fraction,channels_VA_temporal_mean,channels_VA_temporal_std,channels_VA_velocity_abs_mean,channels_VA_velocity_rms,channels_expression_cross_distance,channels_expression_self_distance,channels_expression_ES,channels_expression_prediction_std,channels_expression_boundary_fraction,channels_expression_temporal_mean,channels_expression_temporal_std,channels_expression_velocity_abs_mean,channels_expression_velocity_rms,channels_expression_expression_entropy,shuffle_gap_3perm,aux_covariance_population_RMS,aux_covariance_paired_RMS,aux_autocorrelation_population_RMS,aux_autocorrelation_paired_RMS,conditional_delta_C0,conditional_relative_delta_C0,engineering_screen_1pct
"preserved Phase23 historical K32/K64, not Phase24 new measurement",42,C2,0.3,32,2000,"mean(bank0,bank1)",phase23_new,0.7737108707427979,1.3566390484571458,1.165856347978115,1.069479799643159,1.1979818640897673,0.2514240083284676,0.39583766404539344,0.28882731106132264,0.2514240083284676,0.39583766404539344,0.28882731106132264,0.28143426813185213,0.4258479239419103,0.28882731106132264,0.3664727363735437,0.3580251082777977,0.5631285002455115,0.28635008838027715,0.3664727363735437,0.3580251082777977,0.5631285002455115,0.28635008838027715,0.40045148357748983,0.40299467388540505,0.5698394102975726,0.31339390613138673,0.8218991197645664,1.3566390186548234,1.069479799643159,0.2514240083284676,0.28143426813185213,1.1193577060154265,0.030010259803384523,0.3664727363735437,0.40045148357748983,1.0927183493653174,0.033978747203946114,0.39583765920251607,0.288827308267355,0.25142400357872247,0.13216595463454722,0.09180621127597988,0.18749734172597526,0.07445506744552405,0.044287468242691835,0.09151383036514743,1.2573712971061468,0.3692362287081778,0.14744706358760595,0.2955126968212426,0.09198491112329066,0.03630096626044406,0.2571779758669436,0.07790178717114032,0.053268807436688805,0.10265518875094132,0.7366984229534864,0.8839979838579892,0.2946994310244918,0.6839029144495725,0.0,-0.08511787772149547,0.11607650318183005,0.019032216724008323,0.05453850643243641,0.28703131191432474,0.12456761009525508,0.22474750615656375,0.06957118981517851,0.21883010864257812,0.125,0.05758712342940271,0.03376126883085817,0.0721121308626607,1.2573712971061468,0.02318955066924294,0.012860518861960383,0.022268713208045483,0.20710319308255223,0.3452615542971126,0.005737483408302074,0.023352861579064774,False
"preserved Phase23 historical K32/K64, not Phase24 new measurement",42,C2,0.3,64,2000,"mean(bank0,bank1)",phase23_new,0.7751897796988487,1.3531923651695252,1.1560051709413528,1.0551328670233486,1.189629272247354,0.25288993418216704,0.394148625805974,0.28251738473773,0.25288993418216704,0.394148625805974,0.28251738473773,0.283313615899533,0.4245723074302077,0.28251738473773,0.3664727363735437,0.3580251082777977,0.5631285002455115,0.28635008838027715,0.3664727363735437,0.3580251082777977,0.5631285002455115,0.28635008838027715,0.40045148357748983,0.40299467388540505,0.5698394102975726,0.31339390613138673,0.8256259433925152,1.3531923763453961,1.0551328670233486,0.25288993418216704,0.283313615899533,1.1203003699326772,0.03042368171736598,0.3664727363735437,0.40045148357748983,1.0927183493653174,0.033978747203946114,0.3941486207768321,0.28251737840473656,0.2528899317607284,0.13194738677702844,0.09281127762515098,0.1865077537484467,0.07491731606423854,0.04447789102559909,0.09194613557192496,1.2549893517047166,0.36884437985718255,0.14664185065776109,0.295523454528302,0.09237700812518596,0.037152813520509656,0.2549411009065807,0.0781772295362316,0.053379410863271914,0.10297808210598305,0.7265370596200227,0.8596711050719024,0.2967015068978071,0.6765455260872841,0.0,-0.08071116936916951,0.11815292357932776,0.019458544699591584,0.055213374807499355,0.28710080804303284,0.12413709317333996,0.22503226157277822,0.06999233164824545,0.22037372589111326,0.12499999995343387,0.05799608880188316,0.03404237525828648,0.0727242406748701,1.2549893517047166,0.02351010826726755,,,,,0.008469035197049363,0.034649390588997984,False
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C0,0,32,2000,"mean(bank0,bank1)",phase22_reused,1.0467138558626177,1.860763344168663,1.6280989676713944,1.5140736453235148,1.6661074084540206,0.25083443569019437,0.39350146558135746,0.285334062948823,0.25083443569019437,0.39350146558135746,0.285334062948823,0.27644890621304513,0.4191159376874566,0.285334062948823,0.3704667339101434,0.34833634849637746,0.6639764487743378,0.28646119507029655,0.3704667339101434,0.34833634849637746,0.6639764487743378,0.28646119507029655,0.40751038026064634,0.3925403103232384,0.6936464000493288,0.3160072034224868,1.1037265453487635,1.8607633665204049,1.5140736453235148,0.25083443569019437,0.27644890621304513,1.1020997351516757,0.025614470522850763,0.3704667339101434,0.40751038026064634,1.0999918291165325,0.037043646350502946,0.39350145757198335,0.2853340613655746,0.2508344272151589,0.13700882960110902,0.05926775967818684,0.18554844409227372,0.060785909579135475,0.01685907685023267,0.05651848354609683,1.3262670435011388,0.3642879566177726,0.15191371962428094,0.28833109699189663,0.10116546333301812,0.03590494969430438,0.2390003900974989,0.04330255733802915,0.013265179540030658,0.029057182578253557,0.7447669889777899,0.8705766491591931,0.3094786642119288,0.6593247421085835,0.0,0.026852769377001096,0.28794836727902295,0.06596454092068597,0.17487677140161395,0.2897846187464893,0.1315159653313458,0.22402663617394863,0.07363618304952979,0.11788997650146485,0.12499999986030161,0.03677658811211586,0.011321267434686888,0.027049231200362553,1.3262670435011388,0.01909735106552641,0.015505009564140769,0.02436753414852189,0.4102526413640083,0.4818825515504893,0.0,0.0,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C0,0,64,2000,"mean(bank0,bank1)",phase22_reused,1.0758146211504935,1.8861438661813734,1.6206584811210631,1.4987415857613087,1.6612974462409813,0.2514862518757581,0.39407450668513777,0.28517651008442046,0.2514862518757581,0.39407450668513777,0.28517651008442046,0.2771892067044973,0.41977746244519953,0.28517651008442046,0.3704667339101434,0.34833634849637746,0.6639764487743378,0.28646119507029655,0.3704667339101434,0.34833634849637746,0.6639764487743378,0.28646119507029655,0.40751038026064634,0.3925403103232384,0.6936464000493288,0.3160072034224868,1.1367730900645254,1.8861438833177089,1.4987415857613087,0.2514862518757581,0.2771892067044973,1.102215044455515,0.02570295482873919,0.3704667339101434,0.40751038026064634,1.0999918291165325,0.037043646350502946,0.3940745020285249,0.285176504869014,0.25148624973371625,0.1386749520432204,0.05874365101917647,0.18806284205056728,0.06192171659786254,0.01712313978059683,0.05763590014539659,1.3304002456367017,0.36502142567187545,0.15280816778540612,0.2886173425242305,0.10301680292468518,0.036008506005237,0.24129031514748933,0.0436778467730619,0.013377395771385636,0.029464288317831232,0.7463774714618922,0.8710987724363803,0.3108280846849084,0.6666802924126387,0.0,0.04110831949656131,0.2953503493219614,0.06762411976233124,0.17854784324299544,0.28966792123392227,0.1291191099677235,0.22510836641304194,0.07353266726713628,0.11605796813964844,0.12499999995343387,0.03777182304766029,0.011521163098223042,0.027642885275417937,1.3304002456367017,0.019158797338604927,,,,,0.0,0.0,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C1,0.03,32,2000,"mean(bank0,bank1)",phase23_new,0.8459031969308853,1.3945254534482956,1.0972445115447045,1.0586769063025714,1.1101003799587486,0.24802155075594784,0.3816062079742551,0.2671693149954081,0.24802155075594784,0.3816062079742551,0.2671693149954081,0.26983708180487154,0.40342173967510464,0.2671693149954081,0.35338394306600096,0.3421867834404111,0.5374478746205569,0.29169757943600416,0.35338394306600096,0.3421867834404111,0.5374478746205569,0.29169757943600416,0.37231115847826,0.36735599879175423,0.5405611101537943,0.3067520816810429,0.8651869937777519,1.3945254489779473,1.0586769063025714,0.24802155075594784,0.26983708180487154,1.0879533681703557,0.02181553104892374,0.35338394306600096,0.37231115847826,1.053559919129444,0.018927215412259057,0.38160620667040346,0.26716931564733387,0.2480215492658317,0.13030088753439484,0.07390887311194091,0.16562613733112813,0.03896464045392349,0.010858515804284253,0.023058235400822014,1.2778480734676123,0.35497358003631235,0.1269641002640128,0.2914915288798511,0.09268926451914013,0.038060406592285295,0.2096564503852278,0.029244154586922377,0.010142730663937982,0.01799343452148605,0.6915372498333454,0.787621745094657,0.2977263774722815,0.6252479400485753,0.0,-0.002096539909689457,0.16074717743322253,0.020169728173641488,0.04977660331642255,0.29114391542971135,0.13973083961755037,0.221278495201841,0.0770859368611127,0.15960197448730468,0.12499999995343387,0.02674492266960442,0.009872809032094663,0.020045259708422237,1.2778480734676123,0.017047143168747426,0.014003284912225175,0.022626536733895135,0.384719165666798,0.46315322538664006,-0.002812884934246529,-0.011214109922772818,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C1,0.03,64,2000,"mean(bank0,bank1)",phase23_new,0.8373837769031525,1.3931280940771102,1.1114886283874512,1.074408520758152,1.123848664263884,0.2450815485790372,0.381938466988504,0.2737138367258012,0.2450815485790372,0.381938466988504,0.2737138367258012,0.2668488815426826,0.4037058003246784,0.2737138367258012,0.35338394306600096,0.3421867834404111,0.5374478746205569,0.29169757943600416,0.35338394306600096,0.3421867834404111,0.5374478746205569,0.29169757943600416,0.37231115847826,0.36735599879175423,0.5405611101537943,0.3067520816810429,0.8559238329529761,1.3931280918419362,1.074408520758152,0.2450815485790372,0.2668488815426826,1.0888171582789854,0.02176733296364544,0.35338394306600096,0.37231115847826,1.053559919129444,0.018927215412259057,0.3819384614005685,0.27371383309364317,0.2450815446674824,0.1331122330855578,0.0737357464269735,0.1650575550738722,0.03888427803758532,0.010914051950385327,0.023015390540240332,1.2718401588499546,0.3555276313796639,0.13043230990879237,0.2903114777058363,0.09382342349272221,0.03682424103590165,0.21141090081073344,0.029789129103301094,0.010292261230642908,0.018168592316214927,0.6902999810874462,0.8060246281325817,0.2872876670211554,0.6372303571552038,0.0,-0.022362181310018058,0.15747204343788326,0.02000821165856905,0.04914482951862738,0.29192305933684115,0.14639401575550437,0.2187260504346341,0.08074923895765096,0.16137876510620117,0.12499999995343387,0.026290747971506788,0.0098063691999414,0.019927530144923367,1.2718401588499546,0.017012945997218292,,,,,-0.006404703296720937,-0.025467409247822644,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C1,0.1,32,2000,"mean(bank0,bank1)",phase22_reused,0.8070876523852348,1.3611507624387742,1.1081262186169625,1.0699638582766058,1.1208470053970814,0.24858350716531277,0.3884877981618047,0.27980858087539673,0.24858350716531277,0.3884877981618047,0.27980858087539673,0.2683163145557046,0.4082206055521965,0.27980858087539673,0.3599643064662814,0.3462234362959862,0.5263586681336164,0.30777429025620223,0.3599643064662814,0.3462234362959862,0.5263586681336164,0.30777429025620223,0.37751863095909355,0.3674056140705943,0.5554677937179804,0.31380941485986114,0.8261688321828842,1.3611507602036,1.0699638582766058,0.24858350716531277,0.2683163145557046,1.0793453460994364,0.01973280739039182,0.3599643064662814,0.37751863095909355,1.048766847649814,0.017554324492812134,0.3884877933189273,0.27980857631191614,0.2485835044644773,0.1420545395463705,0.060372434975579384,0.1661566932220012,0.05185602165292948,0.021595098881516606,0.044943009549751875,1.3702261619269849,0.3636162475682795,0.15591551456600428,0.28565848944708705,0.10836716652847826,0.03037109532779141,0.21282037897035477,0.04351007863879204,0.022598639008356257,0.04282713188440539,0.6932528264820577,0.7937463335692883,0.2963796595111489,0.6320801436901093,0.0,-0.019194029574282456,0.15199275817722083,0.018209529347950594,0.05662258539814502,0.29525659130886195,0.1542374874930829,0.21813784632831812,0.08271198435686529,0.13171806335449218,0.125,0.042470487346872685,0.02055985231418163,0.043948210554663095,1.3702261619269849,0.014984574324140947,0.013670693554184028,0.0225528837092697,0.30233103808962924,0.40523020571710033,-0.0022509285248815958,-0.008973761990405966,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C1,0.1,64,2000,"mean(bank0,bank1)",phase22_reused,0.80226861089468,1.351838591694832,1.0991399630904197,1.0612635541707278,1.111765432730317,0.24741344340145588,0.3905873211100698,0.28634775560349224,0.24741344340145588,0.3905873211100698,0.28634775560349224,0.2668257340788841,0.40999961066991086,0.28634775560349224,0.3599643064662814,0.3462234362959862,0.5263586681336164,0.30777429025620223,0.3599643064662814,0.3462234362959862,0.5263586681336164,0.30777429025620223,0.37751863095909355,0.3674056140705943,0.5554677937179804,0.31380941485986114,0.8212068140506744,1.3518385909497739,1.0612635541707278,0.24741344340145588,0.2668257340788841,1.0784611895113003,0.01941229067742825,0.3599643064662814,0.37751863095909355,1.048766847649814,0.017554324492812134,0.39058731701225047,0.28634775150567293,0.24741344088688494,0.1466903834603727,0.05811379883671179,0.17052308996208013,0.051340876938775176,0.02181054029497318,0.04489193896879442,1.3851578310132027,0.3659585189074278,0.161587989795953,0.2851645242422819,0.11253454294055701,0.02836186870154052,0.21900339564308524,0.044226735469419506,0.023021939594764264,0.04316066923202015,0.6995099529623985,0.8117666989564896,0.29362660348415376,0.6560890655964613,0.0,-0.010986706681433134,0.14040026422590018,0.017792072595329958,0.05529382100794464,0.29465487096458676,0.153692408837378,0.21780866524204612,0.08338293679989875,0.12842712402343748,0.125,0.04241505382815376,0.020543782730237582,0.0436679587000981,1.3851578310132027,0.01473044849311312,,,,,-0.0040728084743022475,-0.01619495476959249,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C1,0.3,32,2000,"mean(bank0,bank1)",phase23_new,0.7718616485595703,1.3305004119873045,1.1172775208950043,1.0891820184886456,1.1266426883637906,0.25149962920695546,0.3848539303988219,0.2667086029425263,0.25149962920695546,0.3848539303988219,0.2667086029425263,0.2662406403571367,0.3995949415490031,0.2667086029425263,0.3498163979500532,0.3512419519945979,0.49427830036729575,0.2793681288138032,0.3498163979500532,0.3512419519945979,0.49427830036729575,0.2793681288138032,0.37089543603360653,0.374865716509521,0.5247211139649153,0.29125019777566197,0.7859094180166721,1.330500427633524,1.0891820184886456,0.25149962920695546,0.2662406403571367,1.0586254574380476,0.014741011150181282,0.3498163979500532,0.37089543603360653,1.0602574327763874,0.021079038083553325,0.3848539274185896,0.26670859698206184,0.2514996286481619,0.1299850343260914,0.09113244422478602,0.14327698084525764,0.05750854064244777,0.027402886163326912,0.058735330210765824,1.3907068200409411,0.3646554108709097,0.14346911562606693,0.2929208536632359,0.09056132775731385,0.06133911471697502,0.18139979587867855,0.05292933797463775,0.0313453604321694,0.06282076910720207,0.6631740070879459,0.781671154499054,0.27233842983841894,0.6150791414082051,0.0,-0.06953610740893056,0.12195567558519543,0.019269291136879474,0.06350088210310786,0.29596199132502077,0.14769807532429696,0.22211295361630617,0.08263097712770104,0.16977806091308595,0.12499999995343387,0.04998277092818171,0.022044144597020934,0.047612421307712795,1.3907068200409411,0.011016569224496682,0.013138330198098243,0.022175682084920594,0.2854442234479275,0.3932062748031875,0.0006651935167610867,0.002651922631478986,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C1,0.3,64,2000,"mean(bank0,bank1)",phase23_new,0.7747500523924828,1.324254184961319,1.0990082651376722,1.0670290566980838,1.109668001284202,0.25242696264758707,0.38609972726553676,0.2673455299809575,0.25242696264758707,0.38609972726553676,0.2673455299809575,0.26775951581075785,0.40143228098750117,0.2673455299809575,0.3498163979500532,0.3512419519945979,0.49427830036729575,0.2793681288138032,0.3498163979500532,0.3512419519945979,0.49427830036729575,0.2793681288138032,0.37089543603360653,0.374865716509521,0.5247211139649153,0.29125019777566197,0.7907396417111159,1.3242541708052158,1.0670290566980838,0.25242696264758707,0.26775951581075785,1.0607403069214096,0.015332553163170781,0.3498163979500532,0.37089543603360653,1.0602574327763874,0.021079038083553325,0.38609972018748523,0.2673455225303769,0.2524269585497677,0.1317931263707578,0.0900754370377399,0.15267173489555716,0.059973698062822225,0.02823716226266697,0.06009867517859675,1.3692362844944,0.36492304839193823,0.14551761061884463,0.2921642430126667,0.09198642154224217,0.058828535012435165,0.18925820281729103,0.0554494722513482,0.03240306657971814,0.06409993874258363,0.6705348461866378,0.7771162405610084,0.28197672590613365,0.6247395887970923,0.0,-0.011039709874603433,0.12195245265029371,0.018902601953595877,0.062380041473079476,0.2975491172634065,0.1498757596127689,0.22261123778298497,0.08319409978576005,0.17118225097656248,0.12499999995343387,0.052961941645480695,0.02275973047071602,0.049988743971334765,1.3692362844944,0.011431875048826137,,,,,0.0009407107718289454,0.003740605161564399,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C2,0.03,32,2000,"mean(bank0,bank1)",phase23_new,0.8354515761137009,1.4456436902284624,1.2203842297196388,1.1822280611842872,1.233102952564756,0.24445517780259252,0.3909712515771389,0.2930321475490928,0.24445517780259252,0.3909712515771389,0.2930321475490928,0.26639493014663457,0.4129110045731068,0.2930321475490928,0.3748621866106987,0.34298220202326773,0.7103319771587848,0.2842745319008827,0.3748621866106987,0.34298220202326773,0.7103319771587848,0.2842745319008827,0.3987133603543043,0.3722643103450537,0.7231399063020945,0.3090672907419503,0.8545296471565962,1.4456436775624752,1.1822280611842872,0.24445517780259252,0.26639493014663457,1.0897444746138758,0.02193975234404205,0.3748621866106987,0.3987133603543043,1.063626512877319,0.023851173743605625,0.3909712444990874,0.293032144382596,0.24445517202839256,0.13853961895219982,0.07541168048046529,0.17116237082518637,0.03925377648556605,0.012485640693921597,0.02734207877656445,1.329377156868577,0.35855421358719464,0.14207948753610256,0.28751446986570955,0.1016798541881144,0.057535606840974654,0.21180521370843053,0.02802751341369003,0.01128137059713481,0.02046891003847122,0.744439347088337,0.8984479408711195,0.2952153766527772,0.6866107419133186,0.0,0.050990657642250886,0.17806331031024455,0.02375014195567928,0.061638185568153855,0.2884849527850747,0.12945730034261943,0.22375630312599243,0.07063391569536179,0.1277822494506836,0.12499999995343387,0.025600641639903186,0.011927520905737765,0.02390619201469235,1.329377156868577,0.016586548400421938,0.014243043351883505,0.0228420834153282,0.35519856111111414,0.43902956680789584,-0.006379257887601852,-0.025432145590571442,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C2,0.03,64,2000,"mean(bank0,bank1)",phase23_new,0.835202069580555,1.438172048330307,1.205939957499504,1.1656890310347081,1.2193569329877696,0.24406244084239007,0.39172622058540585,0.2953275594860315,0.24406244084239007,0.39172622058540585,0.2953275594860315,0.2666005934588611,0.4142643727362156,0.2953275594860315,0.3748621866106987,0.34298220202326773,0.7103319771587848,0.2842745319008827,0.3748621866106987,0.34298220202326773,0.7103319771587848,0.2842745319008827,0.3987133603543043,0.3722643103450537,0.7231399063020945,0.3090672907419503,0.8553275238722563,1.4381720401346683,1.1656890310347081,0.24406244084239007,0.2666005934588611,1.0923499374743473,0.022538152616471047,0.3748621866106987,0.3987133603543043,1.063626512877319,0.023851173743605625,0.39172621704638005,0.2953275549225509,0.24406244037672878,0.14067370700649917,0.07329687323654072,0.1714764977339655,0.03984088054858148,0.012667435810726602,0.0276845344575122,1.33288317322731,0.35886216731742027,0.14489557361230254,0.2864143805578351,0.1029845004202798,0.054501294649162445,0.21371568911708894,0.02919875304796733,0.01149008150678128,0.020804766452056353,0.7496606189757586,0.9031635154038667,0.2980788612738252,0.6965844597667457,0.0,0.04058868421561783,0.17278528027236462,0.023890154756372795,0.0620091168442741,0.28806490097194914,0.13158000959083438,0.2222748963162303,0.07236330162268131,0.12686281204223632,0.125,0.02655877554207109,0.012069294779212213,0.024309695791453124,1.33288317322731,0.01708853921542565,,,,,-0.007423811033368061,-0.029519749004154907,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C2,0.1,32,2000,"mean(bank0,bank1)",phase22_reused,0.7952516943216323,1.4143426686525344,1.2381819501519202,1.1678373679518699,1.261630144218604,0.2517226468771696,0.39790109284222125,0.29235689034685497,0.2517226468771696,0.39790109284222125,0.29235689034685497,0.2779322334565222,0.42411067951470616,0.29235689034685497,0.3670270264148712,0.3422271355986595,0.6448696188628673,0.2919056135229766,0.3670270264148712,0.3422271355986595,0.6448696188628673,0.2919056135229766,0.40201591365039346,0.3802420273423195,0.6952884733676911,0.3175954734906554,0.8304239865392447,1.414342672377825,1.1678373679518699,0.2517226468771696,0.2779322334565222,1.1041607234659003,0.0262095865793526,0.3670270264148712,0.40201591365039346,1.0953305471188173,0.03498888723552224,0.3979010866954923,0.2923568852245808,0.25172264417633416,0.14313824409618975,0.07430834799015429,0.19930275152437388,0.04907554941019043,0.029104932057089174,0.05920123960822821,1.328180380538106,0.36520982189103957,0.15191137343645095,0.2892541355453432,0.10781320712994784,0.04697265890863492,0.2506522189360112,0.04494634422590025,0.03096328700776212,0.0581416423432529,0.7591134276241065,0.8895046606659889,0.3143610978499055,0.690246520191431,0.0,0.11139289256534539,0.11775114834308624,0.02381931714480743,0.06462432128610089,0.2904899292625487,0.12606041333638132,0.22745972289703786,0.07259564341511578,0.14413986206054685,0.12499999995343387,0.0396489167411346,0.02694191791815683,0.05825088392011821,1.328180380538106,0.020527532665679853,0.013334001601861194,0.022317762403657453,0.2675060813603075,0.3901964006860552,0.0008882111869752407,0.0035410257149551443,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C2,0.1,64,2000,"mean(bank0,bank1)",phase22_reused,0.7925869837403297,1.4069960683584213,1.2288181647658347,1.1597701240330935,1.2518341783434153,0.24984088586643338,0.39595641121268277,0.29223104948177936,0.24984088586643338,0.39595641121268277,0.29223104948177936,0.2760174537077546,0.4221329795196652,0.29223104948177936,0.3670270264148712,0.3422271355986595,0.6448696188628673,0.2919056135229766,0.3670270264148712,0.3422271355986595,0.6448696188628673,0.2919056135229766,0.40201591365039346,0.3802420273423195,0.6952884733676911,0.3175954734906554,0.8271109908819199,1.406996052712202,1.1597701240330935,0.24984088586643338,0.2760174537077546,1.1047766792144051,0.02617656784132122,0.3670270264148712,0.40201591365039346,1.0953305471188173,0.03498888723552224,0.3959564078599215,0.29223104296252134,0.24984088614583017,0.14339527050033213,0.07718975637108089,0.1909720570780337,0.048290390567854044,0.0286845702707069,0.05856197603861801,1.3274705238640307,0.36331343427300455,0.14833212392404677,0.2891473716124892,0.10679101983550936,0.04900868993772747,0.24200044157914818,0.04404654772370122,0.030338914819003547,0.05729967568186112,0.7541259005665779,0.8914035648107529,0.30842411797493696,0.697626369073987,0.0,0.07214753488078714,0.11467869682237505,0.02317539262585342,0.06369763407856226,0.2899575668387115,0.12640287303365766,0.2267561306245625,0.07347048621159047,0.14932670593261718,0.12499999986030161,0.039650527434423564,0.02695996731345076,0.058205212361644956,1.3274705238640307,0.020463879872113466,,,,,-0.0016453660093247446,-0.006542568418959163,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C2,0.3,32,2000,"mean(bank0,bank1)",phase23_new,0.7471540883183478,1.3729998081922532,1.2516914397478103,1.1867112264037132,1.2733515108625095,0.24528450090438128,0.38989348784089084,0.2892179725691676,0.24528450090438128,0.38989348784089084,0.2892179725691676,0.2650281964801252,0.4096371825784445,0.2892179725691676,0.3692362692207098,0.36557606272399423,0.5508970025926828,0.2939934652298689,0.3692362692207098,0.36557606272399423,0.5508970025926828,0.2939934652298689,0.39144108071923256,0.3936068873852491,0.5493144117295742,0.3166918773204088,0.7796441875398159,1.3729998022317886,1.1867112264037132,0.24528450090438128,0.2650281964801252,1.080492079905624,0.01974369557574393,0.3692362692207098,0.39144108071923256,1.0601371353507256,0.02220481149852277,0.3898934833705425,0.28921796269714833,0.24528450295329093,0.13585369633510708,0.11097790291532875,0.17271027979440987,0.07252709553577005,0.0395023020770168,0.08639761687954889,1.2520752321928739,0.3675375413149595,0.15323441731743515,0.2909203335642815,0.0965269660577178,0.08013102621789586,0.21976139517500998,0.07495091208256782,0.04494264653476421,0.09106351492227986,0.6842981316149235,0.7974090773612261,0.2855935929343104,0.6402590956538916,0.0,0.010668179564527236,0.10376367594581097,0.027501100828521884,0.08210262422799133,0.2962375972419977,0.15365590024739506,0.2194096471183002,0.08348998907022179,0.19656028747558593,0.125,0.06017330629983916,0.032301954156719145,0.07731014403398148,1.2520752321928739,0.015203104292352995,0.012817222233104754,0.022296902412897068,0.2390230693373808,0.3574504257212464,-0.005549934785813088,-0.02212588861868955,True
"preserved Phase23 historical K32/K64, not Phase24 new measurement",2026,C2,0.3,64,2000,"mean(bank0,bank1)",phase23_new,0.755015780031681,1.3846762418746947,1.2593209236860274,1.1889241710305214,1.2827865079045297,0.2482906906865537,0.3899098901078105,0.28323839921504257,0.2482906906865537,0.3899098901078105,0.28323839921504257,0.2680509310215712,0.40967013109475375,0.28323839921504257,0.3692362692207098,0.36557606272399423,0.5508970025926828,0.2939934652298689,0.3692362692207098,0.36557606272399423,0.5508970025926828,0.2939934652298689,0.39144108071923256,0.3936068873852491,0.5493144117295742,0.3166918773204088,0.7902141518890857,1.3846762381494044,1.1889241710305214,0.2482906906865537,0.2680509310215712,1.0795856641608368,0.01976024033501747,0.3692362692207098,0.39144108071923256,1.0601371353507256,0.02220481149852277,0.38990988619625566,0.28323839101940396,0.24829069003462792,0.13487295769155028,0.1094431737670675,0.1782934387214482,0.07346514133969323,0.03997483546845615,0.0873867062618956,1.2556856404989958,0.36745319664478304,0.1509384180419147,0.2919839875772595,0.09619621788151562,0.07967000745775293,0.22073501413688063,0.07564012669026851,0.04522616830072366,0.09161286339513026,0.6856006752699613,0.7780800022184848,0.2965606743469834,0.632424833998084,0.0,0.07315552545624086,0.10765008681919426,0.02949290251126513,0.08729040777543559,0.2961437660269439,0.15154148330911993,0.22037302451208235,0.0830038921441883,0.19262866973876952,0.12499999990686775,0.060840819892473516,0.03274906729348004,0.07816795782418921,1.2556856404989958,0.015146189369261265,,,,,-0.0031955611892044156,-0.012706703310299126,True
