seed,arm,lambda_group,input_index,frames,K,boundary_abs_change,interior_abs_change,finite,domain,candidate_consistency_max_error
2026,C1,0.03,21,1020,10,0.060035593807697296,0.011579573154449463,True,True,1.1771917343139648e-06
2026,C1,0.03,22,935,10,0.058938365429639816,0.014764661900699139,True,True,1.3113021850585938e-06
2026,C1,0.03,23,1051,10,0.06226978078484535,0.012857019901275635,True,True,1.1324882507324219e-06
2026,C1,0.03,24,990,10,0.05930609628558159,0.009885719045996666,True,True,1.6540288925170898e-06
2026,C1,0.03,25,984,10,0.05081452801823616,0.011091209948062897,True,True,1.3709068298339844e-06
2026,C1,0.03,26,1413,10,0.05024321749806404,0.010930703952908516,True,True,1.4007091522216797e-06
2026,C1,0.03,27,1256,10,0.04559601470828056,0.01059499941766262,True,True,1.4454126358032227e-06
2026,C1,0.03,28,473,10,,0.014184826985001564,True,True,1.1026859283447266e-06
2026,C1,0.03,29,476,10,,0.012138347141444683,True,True,1.2945383787155151e-06
2026,C1,0.03,30,1232,10,0.0394163653254509,0.014843524433672428,True,True,1.5050172805786133e-06
2026,C1,0.03,31,870,10,0.054212480783462524,0.012368904426693916,True,True,1.5050172805786133e-06
2026,C1,0.03,32,514,10,,0.013683473691344261,True,True,1.3262033462524414e-06
2026,C1,0.03,33,389,10,,0.013091371394693851,True,True,1.0728836059570312e-06
2026,C1,0.03,34,1233,10,0.05570511147379875,0.009378105401992798,True,True,1.2814998626708984e-06
2026,C1,0.03,35,689,10,,0.012565737590193748,True,True,1.2069940567016602e-06
2026,C1,0.03,36,415,10,,0.012389742769300938,True,True,1.385807991027832e-06
2026,C1,0.03,37,600,10,,0.013679015450179577,True,True,1.2889504432678223e-06
2026,C1,0.03,38,543,10,,0.013008719310164452,True,True,1.6093254089355469e-06
2026,C1,0.03,39,516,10,,0.014863859862089157,True,True,1.2293457984924316e-06
2026,C1,0.03,40,271,10,,0.012960139662027359,True,True,1.6838312149047852e-06
2026,C1,0.03,41,511,10,,0.012543126940727234,True,True,1.1920928955078125e-06
2026,C1,0.03,42,1350,10,0.0527062751352787,0.011545275337994099,True,True,1.3709068298339844e-06
2026,C1,0.03,43,1056,10,0.07930175960063934,0.014370913617312908,True,True,1.1362135410308838e-06
2026,C1,0.03,44,2403,10,0.05275591462850571,0.011672071181237698,True,True,1.6391277313232422e-06
2026,C1,0.03,45,2251,10,0.08124788105487823,0.01499014999717474,True,True,1.6838312149047852e-06
2026,C1,0.03,46,3687,10,0.055674612522125244,0.010461951605975628,True,True,1.5795230865478516e-06
2026,C1,0.03,47,1800,10,0.07712384313344955,0.014172992669045925,True,True,1.4379620552062988e-06
2026,C1,0.03,48,935,10,0.0528215728700161,0.012958090752363205,True,True,1.296401023864746e-06
2026,C1,0.03,49,1234,10,0.05121639370918274,0.009971669875085354,True,True,1.385807991027832e-06
2026,C1,0.03,50,1231,10,0.09283282607793808,0.017338093370199203,True,True,1.430511474609375e-06
2026,C1,0.03,51,1134,10,0.04305996000766754,0.014707677997648716,True,True,1.6242265701293945e-06
2026,C1,0.03,52,5696,10,0.08019933849573135,0.010309251956641674,True,True,1.5869736671447754e-06
2026,C1,0.03,53,5943,10,0.06746583431959152,0.011118479073047638,True,True,1.5906989574432373e-06
2026,C1,0.03,54,3480,10,0.06708740442991257,0.011698576621711254,True,True,1.6391277313232422e-06
2026,C1,0.03,55,3505,10,0.060300063341856,0.009863298386335373,True,True,1.8551945686340332e-06
2026,C1,0.03,56,989,10,0.07669740915298462,0.01163239311426878,True,True,1.7881393432617188e-06
2026,C1,0.03,57,1015,10,0.09362063556909561,0.014296879991889,True,True,1.564621925354004e-06
2026,C1,0.03,58,1198,10,0.03881538659334183,0.010801504366099834,True,True,1.2814998626708984e-06
2026,C1,0.03,59,929,10,0.14548346400260925,0.012592608109116554,True,True,1.296401023864746e-06
2026,C1,0.03,60,1892,10,0.06884752959012985,0.010727894492447376,True,True,1.4379620552062988e-06
2026,C1,0.03,61,3455,10,0.0690688043832779,0.011226657778024673,True,True,1.5050172805786133e-06
2026,C1,0.03,62,3334,10,0.042984943836927414,0.006713319569826126,True,True,1.817941665649414e-06
2026,C1,0.03,63,3599,10,0.08790925145149231,0.011788994073867798,True,True,1.644715666770935e-06
2026,C1,0.03,64,2610,10,0.07984131574630737,0.012691333889961243,True,True,1.4677643775939941e-06
2026,C1,0.03,65,1685,10,0.0552934966981411,0.017429711297154427,True,True,1.6093254089355469e-06
2026,C1,0.03,66,2613,10,0.07899743318557739,0.014167657122015953,True,True,1.8477439880371094e-06
2026,C1,0.03,67,1709,10,0.06423011422157288,0.014158342964947224,True,True,1.6987323760986328e-06
2026,C1,0.03,68,4558,10,0.04603244364261627,0.007619535084813833,True,True,2.0544975996017456e-06
2026,C1,0.03,69,4473,10,0.03318697586655617,0.005034975241869688,True,True,1.6987323760986328e-06
2026,C1,0.03,70,3729,10,0.03461729735136032,0.005535115022212267,True,True,1.0728836059570312e-06
2026,C1,0.03,71,4561,10,0.03809686750173569,0.0070853568613529205,True,True,1.6093254089355469e-06
2026,C1,0.03,72,3416,10,0.05294715240597725,0.009261582046747208,True,True,1.9371509552001953e-06
2026,C1,0.03,73,3596,10,0.08074505627155304,0.009456838481128216,True,True,1.4677643775939941e-06
2026,C1,0.03,74,5279,10,0.06214167922735214,0.010740581899881363,True,True,1.6614794731140137e-06
2026,C1,0.03,75,5456,10,0.06317783147096634,0.010703397914767265,True,True,1.948326826095581e-06
2026,C1,0.03,76,3209,10,0.05529753118753433,0.008754703216254711,True,True,1.5944242477416992e-06
2026,C1,0.03,77,2183,10,0.06054353341460228,0.014116314239799976,True,True,1.7285346984863281e-06
2026,C1,0.03,78,6781,10,0.06469349563121796,0.009180229157209396,True,True,1.5050172805786133e-06
2026,C1,0.03,79,1654,10,0.06279344111680984,0.014687072485685349,True,True,1.5497207641601562e-06
2026,C1,0.1,0,1926,10,0.10252441465854645,0.01965281181037426,True,True,1.6391277313232422e-06
2026,C1,0.1,1,1167,10,0.08813723176717758,0.0346742644906044,True,True,1.5422701835632324e-06
2026,C1,0.1,2,1470,10,0.10636469721794128,0.023644238710403442,True,True,1.1920928955078125e-06
2026,C1,0.1,3,692,10,,0.030987124890089035,True,True,1.4007091522216797e-06
2026,C1,0.1,4,1053,10,0.11673623323440552,0.021120380610227585,True,True,1.4156103134155273e-06
2026,C1,0.1,5,1048,10,0.10686063021421432,0.02575547993183136,True,True,1.4603137969970703e-06
2026,C1,0.1,6,2399,10,0.11420951038599014,0.022861581295728683,True,True,1.862645149230957e-06
2026,C1,0.1,7,1922,10,0.09602560102939606,0.021475663408637047,True,True,1.6521662473678589e-06
2026,C1,0.1,8,2068,10,0.09662953019142151,0.017133168876171112,True,True,1.959502696990967e-06
2026,C1,0.1,9,1497,10,0.10299111157655716,0.02758597582578659,True,True,1.7136335372924805e-06
2026,C1,0.1,10,1558,10,0.09681762009859085,0.023289624601602554,True,True,1.6540288925170898e-06
2026,C1,0.1,11,1227,10,0.12809297442436218,0.026176832616329193,True,True,1.6242265701293945e-06
2026,C1,0.1,12,4147,10,0.10444138199090958,0.015436235815286636,True,True,2.034008502960205e-06
2026,C1,0.1,13,4776,10,0.09537480026483536,0.014569531194865704,True,True,1.8738210201263428e-06
2026,C1,0.1,14,4410,10,0.10446031391620636,0.014888125471770763,True,True,1.646578311920166e-06
2026,C1,0.1,15,1980,10,0.11392133682966232,0.02135879546403885,True,True,1.996755599975586e-06
2026,C1,0.1,16,1085,10,0.10112455487251282,0.019380565732717514,True,True,1.473352313041687e-06
2026,C1,0.1,17,3846,10,0.11096761375665665,0.0209753829985857,True,True,1.773238182067871e-06
2026,C1,0.1,18,2070,10,0.09731528908014297,0.017072465270757675,True,True,2.0116567611694336e-06
2026,C1,0.1,19,2335,10,0.11378434300422668,0.017547132447361946,True,True,1.7285346984863281e-06
2026,C1,0.1,20,1109,10,0.10602106899023056,0.03769136220216751,True,True,1.1622905731201172e-06
2026,C1,0.1,21,1020,10,0.0981564149260521,0.027212481945753098,True,True,1.519918441772461e-06
2026,C1,0.1,22,935,10,0.1154489815235138,0.03263296186923981,True,True,1.4845281839370728e-06
2026,C1,0.1,23,1051,10,0.10855664312839508,0.03286731243133545,True,True,1.214444637298584e-06
2026,C1,0.1,24,990,10,0.10306776314973831,0.020269742235541344,True,True,1.1920928955078125e-06
2026,C1,0.1,25,984,10,0.1065191850066185,0.022623425349593163,True,True,1.5050172805786133e-06
2026,C1,0.1,26,1413,10,0.0911753848195076,0.023986559361219406,True,True,1.5944242477416992e-06
2026,C1,0.1,27,1256,10,0.09701500833034515,0.024577228352427483,True,True,1.7583370208740234e-06
2026,C1,0.1,28,473,10,,0.03275493532419205,True,True,1.2479722499847412e-06
2026,C1,0.1,29,476,10,,0.02844228595495224,True,True,1.7136335372924805e-06
2026,C1,0.1,30,1232,10,0.07729275524616241,0.03474429249763489,True,True,1.519918441772461e-06
2026,C1,0.1,31,870,10,0.11060426384210587,0.030082864686846733,True,True,1.3709068298339844e-06
2026,C1,0.1,32,514,10,,0.03201892971992493,True,True,1.6987323760986328e-06
2026,C1,0.1,33,389,10,,0.02992444485425949,True,True,1.4603137969970703e-06
2026,C1,0.1,34,1233,10,0.09571545571088791,0.021846456453204155,True,True,1.7061829566955566e-06
2026,C1,0.1,35,689,10,,0.028606008738279343,True,True,1.3709068298339844e-06
2026,C1,0.1,36,415,10,,0.02765139564871788,True,True,1.6689300537109375e-06
2026,C1,0.1,37,600,10,,0.03183768317103386,True,True,1.5404075384140015e-06
2026,C1,0.1,38,543,10,,0.02749699167907238,True,True,1.296401023864746e-06
2026,C1,0.1,39,516,10,,0.0329345241189003,True,True,1.6167759895324707e-06
2026,C1,0.1,40,271,10,,0.02422390691936016,True,True,1.4454126358032227e-06
2026,C1,0.1,41,511,10,,0.024244004860520363,True,True,1.519918441772461e-06
2026,C1,0.1,42,1350,10,0.13447561860084534,0.026195410639047623,True,True,1.8477439880371094e-06
2026,C1,0.1,43,1056,10,0.091914601624012,0.029063593596220016,True,True,1.6689300537109375e-06
2026,C1,0.1,44,2403,10,0.10269974917173386,0.023991771042346954,True,True,1.8849968910217285e-06
2026,C1,0.1,45,2251,10,0.09752217680215836,0.03277061879634857,True,True,1.7583370208740234e-06
2026,C1,0.1,46,3687,10,0.10247404873371124,0.02152068540453911,True,True,2.205371856689453e-06
2026,C1,0.1,47,1800,10,0.1055111512541771,0.030446190387010574,True,True,1.4901161193847656e-06
2026,C1,0.1,48,935,10,0.08357539772987366,0.02794245444238186,True,True,1.257285475730896e-06
2026,C1,0.1,49,1234,10,0.0935799777507782,0.024517575278878212,True,True,1.3820827007293701e-06
2026,C1,0.1,50,1231,10,0.13741503655910492,0.03532152250409126,True,True,1.4789402484893799e-06
2026,C1,0.1,51,1134,10,0.10066518932580948,0.03206228092312813,True,True,1.5050172805786133e-06
2026,C1,0.1,52,5696,10,0.11762771755456924,0.021986164152622223,True,True,1.817941665649414e-06
2026,C1,0.1,53,5943,10,0.10177057236433029,0.023022165521979332,True,True,2.086162567138672e-06
2026,C1,0.1,54,3480,10,0.11506417393684387,0.024649564176797867,True,True,1.7881393432617188e-06
2026,C1,0.1,55,3505,10,0.10231460630893707,0.01944633014500141,True,True,1.6838312149047852e-06
2026,C1,0.1,56,989,10,0.11673449724912643,0.02839827351272106,True,True,1.430511474609375e-06
2026,C1,0.1,57,1015,10,0.11035551130771637,0.034325141459703445,True,True,1.6093254089355469e-06
2026,C1,0.1,58,1198,10,0.09307000786066055,0.026306670159101486,True,True,1.4007091522216797e-06
2026,C1,0.1,59,929,10,0.1744498461484909,0.031951311975717545,True,True,1.1622905731201172e-06
2026,C1,0.1,60,1892,10,0.10218770802021027,0.022699540480971336,True,True,1.5795230865478516e-06
2026,C1,0.1,61,3455,10,0.10329018533229828,0.020647436380386353,True,True,1.6540288925170898e-06
2026,C1,0.1,62,3334,10,0.08659644424915314,0.012553011998534203,True,True,2.4884939193725586e-06
2026,C1,0.1,63,3599,10,0.11510954052209854,0.02346460521221161,True,True,1.996755599975586e-06
2026,C1,0.1,64,2610,10,0.10812494158744812,0.02940279059112072,True,True,2.250075340270996e-06
2026,C1,0.1,65,1685,10,0.0901525616645813,0.03817235305905342,True,True,1.9669532775878906e-06
2026,C1,0.1,66,2613,10,0.09613580256700516,0.030065733939409256,True,True,1.773238182067871e-06
2026,C1,0.1,67,1709,10,0.10523860901594162,0.03018205426633358,True,True,1.7881393432617188e-06
2026,C1,0.1,68,4558,10,0.09151380509138107,0.014102802611887455,True,True,1.9632279872894287e-06
2026,C1,0.1,69,4473,10,0.07094285637140274,0.008414531126618385,True,True,2.1457672119140625e-06
2026,C1,0.1,70,3729,10,0.07156574726104736,0.009821231476962566,True,True,1.8775463104248047e-06
2026,C1,0.1,71,4561,10,0.0773402601480484,0.012266412377357483,True,True,1.9818544387817383e-06
2026,C1,0.1,72,3416,10,0.10561133921146393,0.014450974762439728,True,True,2.3245811462402344e-06
2026,C1,0.1,73,3596,10,0.11161762475967407,0.015649525448679924,True,True,2.0563602447509766e-06
2026,C1,0.1,74,5279,10,0.09266249090433121,0.021642813459038734,True,True,2.0191073417663574e-06
2026,C1,0.1,75,5456,10,0.10549496114253998,0.01816278137266636,True,True,2.041459083557129e-06
2026,C1,0.1,76,3209,10,0.09914731234312057,0.016067685559391975,True,True,2.0042061805725098e-06
2026,C1,0.1,77,2183,10,0.09974297881126404,0.028313037008047104,True,True,1.8551945686340332e-06
2026,C1,0.1,78,6781,10,0.10545548796653748,0.017663802951574326,True,True,1.8458813428878784e-06
2026,C1,0.1,79,1654,10,0.09203583747148514,0.030172888189554214,True,True,2.391636371612549e-06
2026,C2,0.03,0,1926,10,0.08144202828407288,0.01180659607052803,True,True,1.8477439880371094e-06
2026,C2,0.03,1,1167,10,0.08915341645479202,0.019102629274129868,True,True,1.475214958190918e-06
2026,C2,0.03,2,1470,10,0.09641063958406448,0.012760325334966183,True,True,1.5497207641601562e-06
2026,C2,0.03,3,692,10,,0.01759844273328781,True,True,1.6205012798309326e-06
2026,C2,0.03,4,1053,10,0.11653316020965576,0.012610194273293018,True,True,1.5422701835632324e-06
2026,C2,0.03,5,1048,10,0.0748172476887703,0.014241728000342846,True,True,1.8551945686340332e-06
2026,C2,0.03,6,2399,10,0.07469538599252701,0.011989299207925797,True,True,1.6987323760986328e-06
2026,C2,0.03,7,1922,10,0.07379728555679321,0.012184415943920612,True,True,1.6223639249801636e-06
2026,C2,0.03,8,2068,10,0.0819433331489563,0.010065165348351002,True,True,1.8775463104248047e-06
2026,C2,0.03,9,1497,10,0.09208789467811584,0.016304848715662956,True,True,1.7434358596801758e-06
2026,C2,0.03,10,1558,10,0.07945601642131805,0.012805459089577198,True,True,1.4901161193847656e-06
2026,C2,0.03,11,1227,10,0.1479891985654831,0.015569590032100677,True,True,1.5050172805786133e-06
2026,C2,0.03,12,4147,10,0.09688543528318405,0.00966807920485735,True,True,2.0563602447509766e-06
2026,C2,0.03,13,4776,10,0.08586647361516953,0.01139801274985075,True,True,2.0265579223632812e-06
2026,C2,0.03,14,4410,10,0.0924946740269661,0.010931412689387798,True,True,1.9669532775878906e-06
2026,C2,0.03,15,1980,10,0.08256074786186218,0.012265486642718315,True,True,1.7657876014709473e-06
2026,C2,0.03,16,1085,10,0.08516216278076172,0.011724026873707771,True,True,1.6763806343078613e-06
2026,C2,0.03,17,3846,10,0.11167662590742111,0.01216943934559822,True,True,2.1122395992279053e-06
2026,C2,0.03,18,2070,10,0.10581663995981216,0.010878712870180607,True,True,1.9650906324386597e-06
2026,C2,0.03,19,2335,10,0.1004246398806572,0.012266619130969048,True,True,1.903623342514038e-06
2026,C2,0.03,20,1109,10,0.08826997131109238,0.020685559138655663,True,True,1.8477439880371094e-06
2026,C2,0.03,21,1020,10,0.06686701625585556,0.014355710707604885,True,True,1.817941665649414e-06
2026,C2,0.03,22,935,10,0.085931196808815,0.01854894310235977,True,True,1.7583370208740234e-06
2026,C2,0.03,23,1051,10,0.08031187206506729,0.01711096242070198,True,True,1.6093254089355469e-06
2026,C2,0.03,24,990,10,0.0773029625415802,0.012023205868899822,True,True,1.6093254089355469e-06
2026,C2,0.03,25,984,10,0.07447521388530731,0.013372883200645447,True,True,1.4901161193847656e-06
2026,C2,0.03,26,1413,10,0.07235781848430634,0.013409716077148914,True,True,1.8775463104248047e-06
2026,C2,0.03,27,1256,10,0.06965194642543793,0.012326257303357124,True,True,1.4975666999816895e-06
2026,C2,0.03,28,473,10,,0.018016895279288292,True,True,1.4416873455047607e-06
2026,C2,0.03,29,476,10,,0.014489047229290009,True,True,1.1026859283447266e-06
2026,C2,0.03,30,1232,10,0.05613860487937927,0.017990034073591232,True,True,1.341104507446289e-06
2026,C2,0.03,31,870,10,0.11207490414381027,0.015593335963785648,True,True,1.5012919902801514e-06
2026,C2,0.03,32,514,10,,0.017516201362013817,True,True,1.5944242477416992e-06
2026,C2,0.03,33,389,10,,0.016253560781478882,True,True,1.8477439880371094e-06
2026,C2,0.03,34,1233,10,0.07409419864416122,0.011831256560981274,True,True,1.6093254089355469e-06
2026,C2,0.03,35,689,10,,0.014919345267117023,True,True,1.8700957298278809e-06
2026,C2,0.03,36,415,10,,0.014557509683072567,True,True,1.7881393432617188e-06
2026,C2,0.03,37,600,10,,0.017312414944171906,True,True,1.4603137969970703e-06
2026,C2,0.03,38,543,10,,0.01612839475274086,True,True,1.4938414096832275e-06
2026,C2,0.03,39,516,10,,0.01865842193365097,True,True,1.6689300537109375e-06
2026,C2,0.03,40,271,10,,0.01431216113269329,True,True,1.1548399925231934e-06
2026,C2,0.03,41,511,10,,0.015627365559339523,True,True,1.773238182067871e-06
2026,C2,0.03,42,1350,10,0.08365526050329208,0.014763726852834225,True,True,1.3560056686401367e-06
2026,C2,0.03,43,1056,10,0.0950084701180458,0.018141070380806923,True,True,1.695007085800171e-06
2026,C2,0.03,44,2403,10,0.0718112662434578,0.01360106561332941,True,True,1.5906989574432373e-06
2026,C2,0.03,45,2251,10,0.08993271738290787,0.01858997717499733,True,True,1.862645149230957e-06
2026,C2,0.03,46,3687,10,0.08019042760133743,0.012358155101537704,True,True,2.294778823852539e-06
2026,C2,0.03,47,1800,10,0.09146163612604141,0.017220327630639076,True,True,1.9073486328125e-06
2026,C2,0.03,48,935,10,0.0891212746500969,0.016302574425935745,True,True,1.3634562492370605e-06
2026,C2,0.03,49,1234,10,0.07765378057956696,0.013624759390950203,True,True,1.7862766981124878e-06
2026,C2,0.03,50,1231,10,0.11167114228010178,0.021615436300635338,True,True,1.650303602218628e-06
2026,C2,0.03,51,1134,10,0.0788319930434227,0.016972888261079788,True,True,1.5497207641601562e-06
2026,C2,0.03,52,5696,10,0.09918573498725891,0.011927574872970581,True,True,1.8775463104248047e-06
2026,C2,0.03,53,5943,10,0.09295322000980377,0.013232585042715073,True,True,1.8440186977386475e-06
2026,C2,0.03,54,3480,10,0.09169314801692963,0.014147116802632809,True,True,1.9371509552001953e-06
2026,C2,0.03,55,3505,10,0.07791899144649506,0.011139561422169209,True,True,2.0265579223632812e-06
2026,C2,0.03,56,989,10,0.08752346783876419,0.014735979959368706,True,True,1.6093254089355469e-06
2026,C2,0.03,57,1015,10,0.1035987138748169,0.017915422096848488,True,True,1.6391277313232422e-06
2026,C2,0.03,58,1198,10,0.0695856362581253,0.013109358958899975,True,True,2.041459083557129e-06
2026,C2,0.03,59,929,10,0.19007733464241028,0.016181640326976776,True,True,1.5273690223693848e-06
2026,C2,0.03,60,1892,10,0.08408422768115997,0.012891139835119247,True,True,1.6242265701293945e-06
2026,C2,0.03,61,3455,10,0.0929865911602974,0.013274503871798515,True,True,1.7434358596801758e-06
2026,C2,0.03,62,3334,10,0.054613325744867325,0.007352794520556927,True,True,1.3075768947601318e-06
2026,C2,0.03,63,3599,10,0.11975465714931488,0.014052859507501125,True,True,1.952052116394043e-06
2026,C2,0.03,64,2610,10,0.1003178283572197,0.015674220398068428,True,True,1.9669532775878906e-06
2026,C2,0.03,65,1685,10,0.08213698118925095,0.021022988483309746,True,True,1.564621925354004e-06
2026,C2,0.03,66,2613,10,0.10401894152164459,0.01734177954494953,True,True,1.6316771507263184e-06
2026,C2,0.03,67,1709,10,0.0793725773692131,0.01733880490064621,True,True,1.7434358596801758e-06
2026,C2,0.03,68,4558,10,0.05946614220738411,0.007604830898344517,True,True,1.7881393432617188e-06
2026,C2,0.03,69,4473,10,0.04109184071421623,0.005796564742922783,True,True,1.6540288925170898e-06
2026,C2,0.03,70,3729,10,0.03980559855699539,0.005950296763330698,True,True,1.2516975402832031e-06
2026,C2,0.03,71,4561,10,0.05106574669480324,0.008404022082686424,True,True,1.2665987014770508e-06
2026,C2,0.03,72,3416,10,0.08053138852119446,0.010958372615277767,True,True,1.8030405044555664e-06
2026,C2,0.03,73,3596,10,0.10784702003002167,0.011044440791010857,True,True,1.5795230865478516e-06
2026,C2,0.03,74,5279,10,0.08188295364379883,0.012436985969543457,True,True,2.0712614059448242e-06
2026,C2,0.03,75,5456,10,0.10085045546293259,0.013006411492824554,True,True,2.0265579223632812e-06
2026,C2,0.03,76,3209,10,0.06987468898296356,0.010074700228869915,True,True,1.7620623111724854e-06
2026,C2,0.03,77,2183,10,0.07261428982019424,0.01635737344622612,True,True,1.7881393432617188e-06
2026,C2,0.03,78,6781,10,0.09143231064081192,0.010894970037043095,True,True,1.9669532775878906e-06
2026,C2,0.03,79,1654,10,0.07836032658815384,0.017939798533916473,True,True,1.9669532775878906e-06
2026,C2,0.1,0,1926,10,0.060170747339725494,0.027868425473570824,True,True,1.9371509552001953e-06
2026,C2,0.1,1,1167,10,0.06951847672462463,0.04962734133005142,True,True,1.952052116394043e-06
2026,C2,0.1,2,1470,10,0.07875698804855347,0.034556422382593155,True,True,1.4975666999816895e-06
2026,C2,0.1,3,692,10,,0.050625767558813095,True,True,1.9371509552001953e-06
2026,C2,0.1,4,1053,10,0.12630577385425568,0.03273862600326538,True,True,1.646578311920166e-06
2026,C2,0.1,5,1048,10,0.07135237008333206,0.033653225749731064,True,True,1.5012919902801514e-06
2026,C2,0.1,6,2399,10,0.09288214147090912,0.0294532161206007,True,True,1.2516975402832031e-06
2026,C2,0.1,7,1922,10,0.057935573160648346,0.029715370386838913,True,True,2.115964889526367e-06
2026,C2,0.1,8,2068,10,0.07025790214538574,0.016867803409695625,True,True,2.115964889526367e-06
2026,C2,0.1,9,1497,10,0.06230201944708824,0.041624173521995544,True,True,2.1010637283325195e-06
2026,C2,0.1,10,1558,10,0.07690764218568802,0.028459616005420685,True,True,1.564621925354004e-06
2026,C2,0.1,11,1227,10,0.1343056708574295,0.03720691800117493,True,True,1.5012919902801514e-06
2026,C2,0.1,12,4147,10,0.08481495827436447,0.01819814182817936,True,True,1.7285346984863281e-06
2026,C2,0.1,13,4776,10,0.07576291263103485,0.019741887226700783,True,True,1.9222497940063477e-06
2026,C2,0.1,14,4410,10,0.08513493835926056,0.018727878108620644,True,True,1.6298145055770874e-06
2026,C2,0.1,15,1980,10,0.09611834585666656,0.029562199488282204,True,True,1.1026859283447266e-06
2026,C2,0.1,16,1085,10,0.08772928267717361,0.024801794439554214,True,True,8.046627044677734e-07
2026,C2,0.1,17,3846,10,0.10858682543039322,0.02696800045669079,True,True,1.5348196029663086e-06
2026,C2,0.1,18,2070,10,0.078432597219944,0.019275950267910957,True,True,1.8030405044555664e-06
2026,C2,0.1,19,2335,10,0.11916765570640564,0.025240615010261536,True,True,1.7117708921432495e-06
2026,C2,0.1,20,1109,10,0.08588879555463791,0.05687367916107178,True,True,1.6391277313232422e-06
2026,C2,0.1,21,1020,10,0.05470002070069313,0.039410073310136795,True,True,1.6093254089355469e-06
2026,C2,0.1,22,935,10,0.09263253211975098,0.053908657282590866,True,True,1.952052116394043e-06
2026,C2,0.1,23,1051,10,0.10782667994499207,0.04881821200251579,True,True,1.4156103134155273e-06
2026,C2,0.1,24,990,10,0.0819309875369072,0.029466241598129272,True,True,1.7434358596801758e-06
2026,C2,0.1,25,984,10,0.06062985956668854,0.031397297978401184,True,True,1.9073486328125e-06
2026,C2,0.1,26,1413,10,0.0764734223484993,0.03235172480344772,True,True,1.296401023864746e-06
2026,C2,0.1,27,1256,10,0.057504136115312576,0.03343381732702255,True,True,1.4975666999816895e-06
2026,C2,0.1,28,473,10,,0.0510917566716671,True,True,1.7434358596801758e-06
2026,C2,0.1,29,476,10,,0.033267028629779816,True,True,1.6987323760986328e-06
2026,C2,0.1,30,1232,10,0.05080829933285713,0.039249226450920105,True,True,1.8849968910217285e-06
2026,C2,0.1,31,870,10,0.07353381812572479,0.044062599539756775,True,True,1.2814998626708984e-06
2026,C2,0.1,32,514,10,,0.05033893883228302,True,True,2.0265579223632812e-06
2026,C2,0.1,33,389,10,,0.03779206797480583,True,True,9.238719940185547e-07
2026,C2,0.1,34,1233,10,0.054625414311885834,0.029441168531775475,True,True,1.5944242477416992e-06
2026,C2,0.1,35,689,10,,0.03928053006529808,True,True,1.3709068298339844e-06
2026,C2,0.1,36,415,10,,0.032202571630477905,True,True,8.344650268554688e-07
2026,C2,0.1,37,600,10,,0.04982900619506836,True,True,2.0563602447509766e-06
2026,C2,0.1,38,543,10,,0.03746061399579048,True,True,1.1771917343139648e-06
2026,C2,0.1,39,516,10,,0.044936854392290115,True,True,1.4007091522216797e-06
2026,C2,0.1,40,271,10,,0.027601221576333046,True,True,1.0728836059570312e-06
2026,C2,0.1,41,511,10,,0.029831133782863617,True,True,1.6987323760986328e-06
2026,C2,0.1,42,1350,10,0.14513273537158966,0.03750145435333252,True,True,1.8477439880371094e-06
2026,C2,0.1,43,1056,10,0.12025649845600128,0.04037629812955856,True,True,1.3709068298339844e-06
2026,C2,0.1,44,2403,10,0.06151372939348221,0.030417533591389656,True,True,1.4677643775939941e-06
2026,C2,0.1,45,2251,10,0.08585526794195175,0.04319432005286217,True,True,1.4603137969970703e-06
2026,C2,0.1,46,3687,10,0.06731760501861572,0.027506260201334953,True,True,1.2367963790893555e-06
2026,C2,0.1,47,1800,10,0.08291149884462357,0.04494380205869675,True,True,2.0936131477355957e-06
2026,C2,0.1,48,935,10,0.06896336376667023,0.03314713388681412,True,True,1.8775463104248047e-06
2026,C2,0.1,49,1234,10,0.047131117433309555,0.032234977930784225,True,True,1.4007091522216797e-06
2026,C2,0.1,50,1231,10,0.21523655951023102,0.05456449091434479,True,True,1.385807991027832e-06
2026,C2,0.1,51,1134,10,0.057649511843919754,0.0471513569355011,True,True,1.2218952178955078e-06
2026,C2,0.1,52,5696,10,0.09917721152305603,0.027676662430167198,True,True,1.5273690223693848e-06
2026,C2,0.1,53,5943,10,0.08937501162290573,0.031106824055314064,True,True,1.4826655387878418e-06
2026,C2,0.1,54,3480,10,0.10398723185062408,0.032944560050964355,True,True,1.1920928955078125e-06
2026,C2,0.1,55,3505,10,0.06640610843896866,0.02351648174226284,True,True,1.6540288925170898e-06
2026,C2,0.1,56,989,10,0.10836000740528107,0.0431307777762413,True,True,2.3096799850463867e-06
2026,C2,0.1,57,1015,10,0.08455734699964523,0.05211871117353439,True,True,1.430511474609375e-06
2026,C2,0.1,58,1198,10,0.0487121120095253,0.03851637616753578,True,True,1.296401023864746e-06
2026,C2,0.1,59,929,10,0.23115502297878265,0.044239431619644165,True,True,1.341104507446289e-06
2026,C2,0.1,60,1892,10,0.08361660689115524,0.02744404226541519,True,True,1.5422701835632324e-06
2026,C2,0.1,61,3455,10,0.08377374708652496,0.030963636934757233,True,True,1.7881393432617188e-06
2026,C2,0.1,62,3334,10,0.05381478741765022,0.013098996132612228,True,True,1.8477439880371094e-06
2026,C2,0.1,63,3599,10,0.12337452918291092,0.03470397740602493,True,True,1.6540288925170898e-06
