/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
R-distance 72 3.5306098461151123 0.0050218774735860455
R-distance 73 3.6858878135681152 -0.001180125499997331
R-distance 74 3.7329235076904297 0.006643113466084572
R-distance 75 3.729792594909668 -0.004587120295165193
R-distance 76 3.825284481048584 -0.004926233137796033
R-distance 77 3.726865530014038 7.178874187303563e-05
R-distance 78 3.7234106063842773 0.0012061412637280001
R-distance 79 3.6797525882720947 -0.00491309571572458
R-distance 80 3.623540163040161 0.00604478088025644
R-distance 81 3.650977611541748 0.0003502660298970284
R-distance 82 3.6509206295013428 0.002565530920705328
R-distance 83 3.768359422683716 0.0016734194498589261
R-distance 84 3.7079105377197266 -0.0052322437292716024
R-distance 85 3.6930055618286133 0.009303571130173794
R-distance 86 3.510132074356079 -0.0027539541681370853
R-distance 87 3.634049892425537 0.0005123967050920441
R-distance 88 3.692364454269409 -0.005595174242461099
R-distance 89 3.727283239364624 0.004435601264180633
R-distance 90 3.87015962600708 0.003828229239864811
R-distance 91 3.779963254928589 0.001266745943092218
R-distance 92 3.7468698024749756 0.0005275806904286639
R-distance 93 3.7403435707092285 0.0026461988310188646
R-distance 94 3.6395070552825928 -0.0002642303255733225
R-distance 95 3.742475748062134 0.004288995683742769
R-distance 96 3.6444907188415527 0.0018650204785615188
R-distance 97 3.6197168827056885 -0.004616709985192813
R-distance 98 3.7345292568206787 0.003315966916698443
R-distance 99 3.6562681198120117 -0.0022151948188586347
R-distance 100 3.6071557998657227 0.001438304872744567
R-distance 101 3.597973585128784 -0.012166419678288066
R-distance 102 3.5006914138793945 -0.0006540215316007903
R-distance 103 3.760162115097046 0.002148868878634147
R-distance 104 3.6336982250213623 -0.007858743181520111
R-distance 105 3.6609854698181152 -0.01142182612123932
R-distance 106 3.6735029220581055 0.001781842233351938
R-distance 107 3.7126243114471436 -0.006561646614668604
R-distance 108 3.6695048809051514 -0.00388124438819375
R-distance 109 3.595357894897461 -0.0059275798964350205
R-distance 110 3.7114667892456055 0.005359321476000645
R-distance 111 3.6307859420776367 0.004645378974488779
R-distance 112 3.69057559967041 -0.004033800288293321
R-distance 113 3.7926926612854004 -0.000987488368624412
R-distance 114 3.8639769554138184 0.0028669655916793604
R-distance 115 3.5944204330444336 0.000581980426027684
R-distance 116 3.6824707984924316 0.0023861896972022126
R-distance 117 3.7483108043670654 -0.0026141899047829043
R-distance 118 3.590914011001587 0.0033717653060989505
R-distance 119 3.6960134506225586 -0.0034157533014280263
R-distance 120 3.629686117172241 0.004762237460911223
R-distance 121 3.621943950653076 -0.0014479989290293817
R-distance 122 3.7091519832611084 -0.0006935281275417537
R-distance 123 3.6865386962890625 -0.0025108985791568728
R-distance 124 3.5441975593566895 0.004358948187808665
R-distance 125 3.750396251678467 0.002558522019671017
R-distance 126 3.565528392791748 0.0029172489609429423
R-distance 127 3.736938714981079 0.0028378170216591062
R-distance 128 3.595484495162964 -0.0012748852081074348
R-distance 129 3.5733540058135986 0.0005487849710050342
R-distance 130 3.664867401123047 -0.010414565169943303
R-distance 131 3.789397716522217 0.010802540553717677
R-distance 132 3.658928394317627 0.012087937066728928
R-distance 133 3.6470866203308105 0.004670680297482477
R-distance 134 3.7773468494415283 0.0020609730919183278
R-distance 135 3.732668399810791 -0.0016667018565499347
R-distance 136 3.6747188568115234 0.00836427198698928
R-distance 137 3.765160083770752 -0.0009179641816295715
R-distance 138 3.5148141384124756 -0.006943966270159763
R-distance 139 3.5856223106384277 -5.562330755779499e-05
R-distance 140 3.6778764724731445 -0.003848142154348011
R-distance 141 3.6560420989990234 -0.004958476368933873
R-distance 142 3.498128652572632 0.002998908448230964
R-distance 143 3.6468570232391357 0.0002096736796247001
R-distance 144 3.7692885398864746 0.004311894159969398
R-distance 145 3.7096877098083496 0.004165682166211582
R-distance 146 3.7024970054626465 -0.004739181561756567
R-distance 147 3.6072514057159424 -0.004588673153957501
R-distance 148 3.6344592571258545 -0.0011200974618617466
R-distance 149 3.7688381671905518 0.0035799997357663926
R-distance 150 3.6656553745269775 -0.0007595895904572103
R-distance 151 3.7351930141448975 -0.008482775928658271
R-distance 152 3.686797857284546 -0.0003078845872309444
R-distance 153 3.509453058242798 0.00691851103397454
R-distance 154 3.6591432094573975 0.0006118720705877934
R-distance 155 3.7072548866271973 0.008737164839951817
R-distance 156 3.6289780139923096 0.00037098848227756775
R-distance 157 3.5505433082580566 0.009710627667963934
R-distance 158 3.812169313430786 0.00434315269230936
R-distance 159 3.6682989597320557 0.002419106588082798
R-distance 160 3.715261220932007 0.0056357582432063685
R-distance 161 4.064423561096191 -0.005205303632853032
R-distance 162 3.8189775943756104 -0.006975060505661191
R-distance 163 3.6646339893341064 -0.006690895326854474
R-distance 164 3.7563509941101074 -0.006530718702070715
R-distance 165 3.636505603790283 0.002118731710179844
R-distance 166 3.6788039207458496 0.00824543813584171
R-distance 167 3.8920695781707764 0.005225714609743193
R-distance 168 3.720149517059326 -0.00420245631075602
R-distance 169 3.6793181896209717 0.01290074315539016
R-distance 170 3.7222111225128174 -0.004021005849843107
R-distance 171 3.5976526737213135 0.005054675921417129
R-distance 172 3.905296564102173 0.0003089796435723713
R-distance 173 3.555605411529541 -0.0017038817639090098
R-distance 174 3.5424184799194336 0.009686606337785975
R-distance 175 3.4819774627685547 0.001128628058644665
R-distance 176 3.8831183910369873 0.0010262631758237717
R-distance 177 3.6973154544830322 -0.010610376501903574
R-distance 178 3.6191534996032715 0.01129089478303058
R-distance 179 3.6709392070770264 0.0018724206302515257
R-distance 180 3.7441675662994385 -0.003911580161933159
R-distance 181 3.5360631942749023 -0.0028827485934613153
R-distance 182 3.662973642349243 0.003982232724242607
R-distance 183 3.596381425857544 -0.0028038663928967368
R-distance 184 3.7246735095977783 -0.006750858285823114
R-distance 185 3.8026247024536133 -0.0017655585358482995
R-distance 186 3.7436046600341797 -0.00450535851153262
R-distance 187 3.5931787490844727 -0.009828791877360743
R-distance 188 3.8240177631378174 -0.002863089898264093
R-distance 189 3.7099127769470215 0.006060054134097471
R-distance 190 3.751410722732544 0.011010360885517656
R-distance 191 3.745248794555664 -0.002818490051822664
R-distance 192 3.7595434188842773 -0.0008784824965452743
R-distance 193 3.7506954669952393 -0.00835044883417666
R-distance 194 3.8551032543182373 0.008404850786800467
R-distance 195 3.756397008895874 -0.013153153929815177
R-distance 196 3.7573001384735107 0.005740599632227373
R-distance 197 3.6540770530700684 -0.003881483833480104
R-distance 198 3.691718339920044 -0.0021667581082205345
R-distance 199 3.7217156887054443 0.003941060243271011
R-distance 200 3.7510390281677246 0.01715927290696939
R-distance 201 3.7705562114715576 0.003874679603265463
R-distance 202 4.047355890274048 -0.0006410508842776609
R-distance 203 3.761960029602051 0.00830277217512787
R-distance 204 3.6603457927703857 0.0072604348824157235
R-distance 205 3.8267741203308105 0.003085222792577014
R-distance 206 3.766157388687134 0.0007982058746485166
R-distance 207 3.6342341899871826 0.0005878418231944238
R-distance 208 3.8586792945861816 -0.004984428737733993
R-distance 209 3.9124667644500732 -0.0020064498821263043
R-distance 210 3.782156467437744 -0.0007787454063674205
R-distance 211 3.816136360168457 -0.008000222022726433
R-distance 212 3.7276833057403564 -0.0058344295223349725
R-distance 213 3.6584486961364746 0.003937433210268182
R-distance 214 3.6852195262908936 -0.015030740493064344
R-distance 215 3.8066461086273193 0.014520576888170211
R-distance 216 3.8722920417785645 0.0007570019301432751
R-distance 217 3.680426836013794 -0.005132209861054094
R-distance 218 3.6728763580322266 -0.0027790034740306172
R-distance 219 3.801363945007324 0.007928470853700275
R-distance 220 3.5870954990386963 -0.0052999639507333995
