arm,step,source,group,weight,total,DC,slow,fast
B0-fixed,2000,9,VA,0.08,0.02438221878408604,0.013734155059423001,0.008832448992598703,0.0018156147320643366
B0-fixed,2000,9,expression,0.32,0.03166439848225336,0.006727129529318744,0.020887100699798183,0.004050168253136429
B0-fixed,2000,10,AU,0.6,0.10727714207371306,0.04979428182865101,0.04574651536741348,0.011736344877648562
B0-fixed,2000,10,VA,0.08,0.017556346016678954,0.007941642220680544,0.007635807439239832,0.0019788963567585792
B0-fixed,2000,10,expression,0.32,0.06040539134765365,0.027016317993034323,0.026811299805936276,0.006577773548683042
B0-fixed,2000,11,AU,0.6,0.0719019985914306,0.015102628717757883,0.04698370625748658,0.00981566361618613
B0-fixed,2000,11,VA,0.08,0.014701363746992718,0.004823021592784539,0.008246842491757285,0.0016314996624508917
B0-fixed,2000,11,expression,0.32,0.03428795779315453,0.007335988931341995,0.022603095643057576,0.0043488732187549626
B0-fixed,2000,12,AU,0.6,0.078278594309897,0.02779103168222475,0.036815637092117166,0.013671925535555074
B0-fixed,2000,12,VA,0.08,0.0219627641743336,0.011063881509660714,0.008557223065850621,0.0023416595988222577
B0-fixed,2000,12,expression,0.32,0.06326146622560165,0.027664406688527283,0.027087152536868764,0.008509907000205603
B0-fixed,2000,13,AU,0.6,0.08759297039004663,0.041297547943707484,0.032502858723102074,0.01379256372323706
B0-fixed,2000,13,VA,0.08,0.022408419134101083,0.013682821325628437,0.006358707309991088,0.0023668904984815624
B0-fixed,2000,13,expression,0.32,0.05006754494850072,0.02594740656386015,0.018531163387815044,0.005588974996825525
B0-fixed,2000,14,AU,0.6,0.06649318578186098,0.019199646254882956,0.03346227635279154,0.01383126317418648
B0-fixed,2000,14,VA,0.08,0.017169496061106553,0.006765007823410572,0.008016821687357343,0.002387666550338637
B0-fixed,2000,14,expression,0.32,0.022144925510460045,0.0037494363171577203,0.0149681082203588,0.0034273809729435238
B0-fixed,2000,15,AU,0.6,0.08859057491757658,0.028510320171665254,0.052250983185399065,0.007829271560512252
B0-fixed,2000,15,VA,0.08,0.017721468258333466,0.006148071898346507,0.009862248667104107,0.0017111476928828532
B0-fixed,2000,15,expression,0.32,0.08584407109025698,0.05225991370055224,0.028899605217096346,0.0046845521726083935
B0-fixed,2000,16,AU,0.6,0.08050331746518508,0.024059788562457073,0.04645565027406226,0.009987878628665747
B0-fixed,2000,16,VA,0.08,0.02052031283396458,0.008610993314241765,0.010262469515496685,0.0016468500042261238
B0-fixed,2000,16,expression,0.32,0.06907791417140975,0.037676567753148385,0.028230864332161147,0.0031704820861002177
B0-fixed,2000,17,AU,0.6,0.0681277877156913,0.020839716009802597,0.03295529048369186,0.014332781222196833
B0-fixed,2000,17,VA,0.08,0.017790559936464084,0.007715141366447922,0.007466466938688857,0.002608951631327305
B0-fixed,2000,17,expression,0.32,0.04805557986143769,0.018218538078213945,0.021603769104430275,0.00823327267879348
B0-fixed,2000,18,AU,0.6,0.06693659816980728,0.016711221946313838,0.040778143856828465,0.009447232366664953
B0-fixed,2000,18,VA,0.08,0.01850311838080605,0.009285504018225206,0.007253818437096814,0.0019637959254840314
B0-fixed,2000,18,expression,0.32,0.04630087863610877,0.014197175739877685,0.02730134458990171,0.004802358306329374
B0-fixed,2000,19,AU,0.6,0.07815951461830441,0.020971823462877057,0.04443803640402951,0.01274965475139784
B0-fixed,2000,19,VA,0.08,0.02179632592121534,0.01201203539091723,0.007884501753187294,0.0018997887771108133
B0-fixed,2000,19,expression,0.32,0.03867045513974264,0.011354865452593533,0.022790511353543173,0.004525078333605941
B0-fixed,2000,20,AU,0.6,0.08047965396207013,0.019005527823612114,0.05097086610798743,0.010503260030470581
B0-fixed,2000,20,VA,0.08,0.02102246909392295,0.00913406229241144,0.010029496102922216,0.0018589106985892924
B0-fixed,2000,20,expression,0.32,0.04227102043519764,0.01050732856916832,0.02776556610032607,0.003998125765703251
B0-fixed,2000,21,AU,0.6,0.0981058301337599,0.01680744389202805,0.06982621349562147,0.011472172746110378
B0-fixed,2000,21,VA,0.08,0.024207448100751712,0.006141819931973879,0.01620047902103835,0.001865149147739483
B0-fixed,2000,21,expression,0.32,0.07774752958348216,0.035808247332150406,0.03824781615539358,0.0036914660959381567
B0-fixed,2000,22,AU,0.6,0.08194467589288783,0.02491355011151322,0.04595937771405146,0.011071748067323153
B0-fixed,2000,22,VA,0.08,0.025156153798351084,0.01259950391689506,0.010876495779365707,0.001680154102090313
B0-fixed,2000,22,expression,0.32,0.06618772753433368,0.02767265590107906,0.03346905051069445,0.005046021122560175
B0-fixed,2000,23,AU,0.6,0.07436999063718591,0.025783917083655485,0.04168067345808322,0.006905400095447216
B0-fixed,2000,23,VA,0.08,0.0167786535836008,0.0067011397303881,0.008587664835851633,0.0014898490173610656
B0-fixed,2000,23,expression,0.32,0.03254314378283778,0.0056830292990481925,0.0232640348551505,0.0035960796286390925
B0-fixed,2000,24,AU,0.6,0.09696894762963303,0.028429387045301513,0.05594573973616098,0.012593820848170524
B0-fixed,2000,24,VA,0.08,0.01943203936404781,0.006895802286403018,0.010596228264233124,0.0019400088134116703
B0-fixed,2000,24,expression,0.32,0.05874302719013103,0.02383308368018718,0.030357317103433656,0.004552626406510188
B0-fixed,2000,25,AU,0.6,0.11331551589909587,0.03610224562390375,0.06377947797870727,0.013433792296484878
B0-fixed,2000,25,VA,0.08,0.016612464902164788,0.005113644492241897,0.009561857271331603,0.0019369631385912855
B0-fixed,2000,25,expression,0.32,0.07579499514386266,0.03989321135627251,0.030620755602899175,0.005281028184690968
B0-fixed,2000,26,AU,0.6,0.08928675836486426,0.024725371243069293,0.05516156059012676,0.009399826531668215
B0-fixed,2000,26,VA,0.08,0.0215488905528551,0.009785149237255528,0.010013515510214068,0.0017502258053855033
B0-fixed,2000,26,expression,0.32,0.05947410490950579,0.027642615917821252,0.027872208863429906,0.003959280128254631
B0-fixed,2000,27,AU,0.6,0.0695997874944266,0.01904055630451955,0.04360140348811731,0.006957827701789744
B0-fixed,2000,27,VA,0.08,0.016211019901133942,0.005036476869889964,0.00957652630761677,0.001598016723627207
B0-fixed,2000,27,expression,0.32,0.05899320894259563,0.02497258603397987,0.030140150634429888,0.0038804722741858765
B0-fixed,2000,28,AU,0.6,0.1290524168701274,0.04146338758882241,0.07456024768055367,0.013028781600751348
B0-fixed,2000,28,VA,0.08,0.01878746586900186,0.004758145573333578,0.011966465052674981,0.0020628552429932997
B0-fixed,2000,28,expression,0.32,0.053269222338655324,0.014479035245539144,0.03420638861669125,0.0045837984764249325
B0-fixed,2000,29,AU,0.6,0.07610912198097741,0.029774815840141553,0.040665441349803946,0.005668864791031922
B0-fixed,2000,29,VA,0.08,0.014159852905882776,0.004748036401974326,0.008134394747431646,0.0012774217564768052
B0-fixed,2000,29,expression,0.32,0.03344411986443185,0.01085246299545817,0.01978209221136991,0.0028095646576037714
B0-fixed,2000,30,AU,0.6,0.07513042444680598,0.03481217800001025,0.03220914948583347,0.008109096960962259
B0-fixed,2000,30,VA,0.08,0.016610954802466396,0.008633769435506393,0.0065488033299321525,0.0014283820370278577
B0-fixed,2000,30,expression,0.32,0.03326519464676077,0.010859463253061398,0.018620285173528435,0.0037854462201709267
B0-fixed,2000,31,AU,0.6,0.08908531540216375,0.019192020940828756,0.0585753593430275,0.01131793511830749
B0-fixed,2000,31,VA,0.08,0.01943635716456919,0.0066489660977030055,0.011112421324572361,0.0016749697422938222
B0-fixed,2000,31,expression,0.32,0.050004704343475724,0.014687746222639015,0.03150449803805899,0.003812460082777725
B0-fixed,2000,32,AU,0.6,0.08819032101437108,0.022643959500606457,0.054382638469927636,0.011163723043836983
B0-fixed,2000,32,VA,0.08,0.019215041534143024,0.00850716970020421,0.00914325723798268,0.0015646145959561316
B0-fixed,2000,32,expression,0.32,0.05128972069896159,0.015289816947483229,0.03162169751088063,0.0043782062405977335
B0-fixed,2000,33,AU,0.6,0.09360095626184242,0.034357054741506875,0.04864308849658179,0.010600813023753755
B0-fixed,2000,33,VA,0.08,0.01931238911984138,0.009209076545846202,0.008192102985113256,0.0019112095888819186
B0-fixed,2000,33,expression,0.32,0.05286784841887116,0.018544220924239324,0.02922617778821291,0.005097449706418931
B0-fixed,2000,34,AU,0.6,0.083299646144696,0.019099807338882682,0.051897376045124816,0.012302462760688504
B0-fixed,2000,34,VA,0.08,0.023570409041231234,0.012196619900721009,0.009829201254334488,0.001544587886175734
B0-fixed,2000,34,expression,0.32,0.07739604586499994,0.03988467716449455,0.0337512197495425,0.003760148950962891
B0-fixed,2000,35,AU,0.6,0.1000356574651903,0.03247495984771734,0.058999717653239366,0.008560979964233608
B0-fixed,2000,35,VA,0.08,0.026430635468897505,0.012288513397864914,0.012608215492945931,0.0015339065780866582
B0-fixed,2000,35,expression,0.32,0.05487427556786061,0.023036902559037304,0.029127246001068436,0.0027101270077548828
B0-fixed,2000,36,AU,0.6,0.07927896394610519,0.02561280239003619,0.04341699364256776,0.010249167913501224
B0-fixed,2000,36,VA,0.08,0.0197087553009985,0.008624774478503077,0.00923051267548158,0.0018534681470138397
B0-fixed,2000,36,expression,0.32,0.05091282180676336,0.02022202558388334,0.026385397352869586,0.004305398870010434
B0-fixed,2000,37,AU,0.6,0.06409974297890575,0.01940685928647205,0.03626734808525516,0.008425535607178533
B0-fixed,2000,37,VA,0.08,0.021089580256480545,0.012829275819503062,0.0069766636271027666,0.0012836408098747159
B0-fixed,2000,37,expression,0.32,0.04580042185000289,0.016929905930673842,0.025228994585126924,0.0036415213342021143
B0-fixed,2000,38,AU,0.6,0.08637793675504936,0.03369827302658754,0.04537932812494774,0.007300335603514083
B0-fixed,2000,38,VA,0.08,0.019100721965489367,0.008441989489102178,0.00861997579926521,0.0020387566771219814
B0-fixed,2000,38,expression,0.32,0.02638668924131986,0.005494676054963507,0.016887930224026505,0.004004082962329842
B0-fixed,2000,39,AU,0.6,0.09559229898919748,0.028679121093168912,0.056318550699170175,0.010594627196858393
B0-fixed,2000,39,VA,0.08,0.02565112129429586,0.012598738861503004,0.011358585220588678,0.0016937972122041721
B0-fixed,2000,39,expression,0.32,0.06029539953484136,0.026165301615466582,0.0296029977600253,0.004527100159349462
B0-fixed,2000,40,AU,0.6,0.09263209471046742,0.04024954955370316,0.04175387211480424,0.010628673041960012
B0-fixed,2000,40,VA,0.08,0.02125626137476579,0.010150987649391974,0.009332089775871221,0.001773183949502591
B0-fixed,2000,40,expression,0.32,0.033700193605321525,0.010162049375813553,0.018857580080607145,0.004680564148900825
B0-fixed,2000,41,AU,0.6,0.06921498680301215,0.019508133207962648,0.039716420839719616,0.009990432755329879
B0-fixed,2000,41,VA,0.08,0.01882629109488359,0.010526631247408205,0.006661023437397178,0.0016386364100782014
B0-fixed,2000,41,expression,0.32,0.05526688960655318,0.024757523340413954,0.026888218475925714,0.003621147790213521
B0-fixed,2000,42,AU,0.6,0.08743137356629008,0.02527161909489867,0.05119248888746219,0.01096726558392922
B0-fixed,2000,42,VA,0.08,0.02111857374480335,0.010799470879651817,0.008639579219759014,0.0016795236453925105
B0-fixed,2000,42,expression,0.32,0.0791814290573525,0.04227638079976755,0.032270650247235945,0.004634398010349011
B0-fixed,2000,43,AU,0.6,0.07039323795160368,0.014859940920412283,0.0466870709274011,0.008846226103790305
B0-fixed,2000,43,VA,0.08,0.01874929834385113,0.00919116365393507,0.008208934342603088,0.001349200347312969
B0-fixed,2000,43,expression,0.32,0.04777553073479419,0.014320653437064346,0.02905452248276474,0.004400354814965096
B0-fixed,2000,44,AU,0.6,0.10915184519992858,0.041882142642276576,0.05639548112244296,0.010874221435209044
B0-fixed,2000,44,VA,0.08,0.031053379204785445,0.017694443761253235,0.011281744535374916,0.0020771909081572946
B0-fixed,2000,44,expression,0.32,0.07764874591948033,0.03504022780710113,0.03769258380352991,0.004915934308849308
B0-fixed,2000,45,AU,0.6,0.09269776335703975,0.02821087626501782,0.0533656340709655,0.011121253021056406
B0-fixed,2000,45,VA,0.08,0.02270220427021296,0.0109986286494527,0.00979579744676848,0.001907778173991775
B0-fixed,2000,45,expression,0.32,0.05071073163466577,0.022057419678925858,0.024384192456449114,0.004269119499290803
B0-fixed,2000,46,AU,0.6,0.0785120885315721,0.019917372543176062,0.047021819573445554,0.011572896414950486
B0-fixed,2000,46,VA,0.08,0.021990625787590905,0.010420828922835735,0.009581060102380252,0.0019887367623749137
B0-fixed,2000,46,expression,0.32,0.05350675571367624,0.01974895234844149,0.028927433846677095,0.004830369518557653
B0-fixed,2000,47,AU,0.6,0.08401815966164286,0.019071058623985976,0.05258478485440347,0.012362316183253416
B0-fixed,2000,47,VA,0.08,0.017467346538672518,0.004873393278589139,0.010533678533634662,0.0020602747264487154
B0-fixed,2000,47,expression,0.32,0.058664874940715636,0.019768868112126154,0.032456711044860496,0.006439295783728993
B0-fixed,2000,48,AU,0.6,0.0744482994213721,0.023202382002608306,0.04093834038231189,0.010307577036451906
B0-fixed,2000,48,VA,0.08,0.01497413148975322,0.006889686635400551,0.006618507094870094,0.0014659377594825735
B0-fixed,2000,48,expression,0.32,0.040734690767389364,0.01601075639839299,0.020547582359376534,0.004176352009619845
B0-fixed,2000,49,AU,0.6,0.09101472022538849,0.03430315965674951,0.052069441195071314,0.004642119373567682
B0-fixed,2000,49,VA,0.08,0.01905461509087954,0.008607461002516355,0.008988375502139042,0.0014587785862241454
B0-fixed,2000,49,expression,0.32,0.0673149857060114,0.03864769317056719,0.025022613482366222,0.0036446790530779752
B0-fixed,2000,50,AU,0.6,0.06967211344503069,0.023759840907133217,0.036213862737294024,0.00969840980060345
B0-fixed,2000,50,VA,0.08,0.014177665819619429,0.005167642751815445,0.007375272912317485,0.0016347501554864969
B0-fixed,2000,50,expression,0.32,0.033225883735481326,0.01198334018211861,0.018132536593352365,0.003110006960010356
B0-fixed,2000,51,AU,0.6,0.09814528556678048,0.03664045271559292,0.0516296190662374,0.009875213784950154
B0-fixed,2000,51,VA,0.08,0.015195246175828646,0.005411898839047176,0.008277845439748896,0.001505501897032574
B0-fixed,2000,51,expression,0.32,0.06165143117727887,0.02747254800488825,0.03035027446705665,0.003828608705333973
B0-fixed,2000,52,AU,0.6,0.08984696849079875,0.03410466464527996,0.04062809442753027,0.01511420941798853
B0-fixed,2000,52,VA,0.08,0.02899704119206448,0.016939597306161732,0.009207165453100307,0.0028502784328024388
B0-fixed,2000,52,expression,0.32,0.0510906882628053,0.01950978404345826,0.024051343052757048,0.007529561166589999
B0-fixed,2000,53,AU,0.6,0.05668309187435812,0.017543766704549487,0.0285447010382605,0.010594624131548127
B0-fixed,2000,53,VA,0.08,0.010900070528326944,0.002930134372011649,0.005464308531348452,0.002505627624966844
B0-fixed,2000,53,expression,0.32,0.03499629950898339,0.013612647535212054,0.016253225179560054,0.00513042679421129
B0-fixed,2000,54,AU,0.6,0.08960109763465565,0.03497690142879665,0.04682499050527287,0.00779920570058613
B0-fixed,2000,54,VA,0.08,0.02702783590083706,0.014801230551766608,0.01032864596567893,0.0018979593833915204
B0-fixed,2000,54,expression,0.32,0.06717247429797496,0.03338184786237799,0.029111502436460046,0.004679123999136937
B0-fixed,2000,55,AU,0.6,0.08062717333600668,0.024345761514354664,0.04485745276321851,0.011423959058433505
B0-fixed,2000,55,VA,0.08,0.01871643661781972,0.008372174399013244,0.008308389962805883,0.002035872256000595
B0-fixed,2000,55,expression,0.32,0.048934712194520245,0.014754041389160005,0.02824341498649542,0.005937255818864827
B0-fixed,2000,56,AU,0.6,0.08513150987610175,0.0240584077643815,0.05171187059642892,0.009361231515291344
B0-fixed,2000,56,VA,0.08,0.018483630388474764,0.0053006254036350895,0.01130116698969639,0.001881837995143282
B0-fixed,2000,56,expression,0.32,0.0608313239062844,0.021181986797048042,0.03420769445064222,0.005441642658594122
B0-fixed,2000,57,AU,0.6,0.09929638672858392,0.028932086922315182,0.06106002801530159,0.009304271790967157
B0-fixed,2000,57,VA,0.08,0.02867843029080395,0.014717803528451057,0.012230737335530258,0.0017298894268226383
B0-fixed,2000,57,expression,0.32,0.05835443979439327,0.022604351980568954,0.0315836442775864,0.004166443536237914
B0-fixed,2000,58,AU,0.6,0.07506229984344832,0.020279219316624353,0.045693366785941256,0.009089713740882705
B0-fixed,2000,58,VA,0.08,0.021112532165599388,0.008852806201950107,0.010524916827206375,0.0017348091364429027
B0-fixed,2000,58,expression,0.32,0.05815607378328873,0.02549722315236233,0.02840761480920638,0.004251235821720022
B0-fixed,2000,59,AU,0.6,0.07442461520789778,0.03462804027805323,0.03315134125801241,0.006645233671832156
B0-fixed,2000,59,VA,0.08,0.016532717743067894,0.0061932801644053416,0.008806264710945668,0.0015331728677168898
B0-fixed,2000,59,expression,0.32,0.03827897434662806,0.014165336708783748,0.02038565131734186,0.003727986320502451
B0-fixed,2000,60,AU,0.6,0.08931798258829639,0.03252892017355662,0.04718368167566577,0.009605380739073983
B0-fixed,2000,60,VA,0.08,0.01918509186780949,0.008059502225654103,0.009210371005167096,0.0019152186369882887
B0-fixed,2000,60,expression,0.32,0.05752967676636855,0.021725727076667572,0.0293356148896163,0.0064683348000846765
B0-fixed,2000,61,AU,0.6,0.07662212465784371,0.023436427408439552,0.04231085536878464,0.010874841880619523
B0-fixed,2000,61,VA,0.08,0.019306201646283386,0.008482713905554926,0.008484472008083664,0.002339015732644801
B0-fixed,2000,61,expression,0.32,0.039815586190085434,0.009256915507215066,0.02454628174246286,0.0060123889404075
B0-fixed,2000,62,AU,0.6,0.04296921277074468,0.017664819141189024,0.016570288691003073,0.008734104938552588
B0-fixed,2000,62,VA,0.08,0.010781036555459622,0.004962304201477099,0.004103276989225446,0.0017154553647570786
B0-fixed,2000,62,expression,0.32,0.028588470116491745,0.011699232635433505,0.011096743150934858,0.005792494330123377
B0-fixed,2000,63,AU,0.6,0.09160176387602643,0.04337536950947111,0.03910210652543539,0.009124287841119946
B0-fixed,2000,63,VA,0.08,0.018817933995488364,0.008273795951286403,0.008534143176734017,0.0020099948674679406
B0-fixed,2000,63,expression,0.32,0.05227275463554791,0.02141551124365524,0.025930905779754217,0.004926337612138437
B0-fixed,2000,64,AU,0.6,0.08398642234168832,0.024016715201961285,0.04827307157449255,0.011696635565234488
B0-fixed,2000,64,VA,0.08,0.02488002917064485,0.013098110066250874,0.009651243839081175,0.0021306752653127967
B0-fixed,2000,64,expression,0.32,0.052774690628843685,0.01503309650583844,0.03075295271402207,0.006988641408983169
B0-fixed,2000,65,AU,0.6,0.07345199373085255,0.024715084255009612,0.03910671046798686,0.009630199007856072
B0-fixed,2000,65,VA,0.08,0.01321138525550507,0.004429517051861601,0.007186285842806222,0.0015955823608372463
B0-fixed,2000,65,expression,0.32,0.030190675122770266,0.01059876892333007,0.016678383782269005,0.0029135224171711925
B0-fixed,2000,66,AU,0.6,0.06624539617962856,0.01631289316088608,0.03970299889645672,0.010229504122285767
B0-fixed,2000,66,VA,0.08,0.015460598758311244,0.005865134496262733,0.007652338260542762,0.001943126001505748
B0-fixed,2000,66,expression,0.32,0.051292384479521266,0.025828460045917535,0.020962230368257756,0.00450169406534597
B0-fixed,2000,67,AU,0.6,0.07711988628097709,0.02339664400090854,0.04273896485596549,0.010984277424103054
B0-fixed,2000,67,VA,0.08,0.021818761232651047,0.009825879091554053,0.010365110228228933,0.0016277719128680614
B0-fixed,2000,67,expression,0.32,0.05273516799930674,0.0218152643688462,0.027595244665413306,0.0033246589650472343
B0-fixed,2000,68,AU,0.6,0.06416123181012118,0.02720203218914659,0.022650559611059693,0.0143086400099149
B0-fixed,2000,68,VA,0.08,0.018124324926887533,0.011190190316087527,0.004611653451285889,0.002322481159514116
B0-fixed,2000,68,expression,0.32,0.07296398799779931,0.049816779752137885,0.01568388190408622,0.007463326341575233
B0-fixed,2000,69,AU,0.6,0.07479638044082478,0.0543544032090637,0.012538101006077546,0.007903876225683533
B0-fixed,2000,69,VA,0.08,0.012367836065275592,0.00845204692745852,0.002488483324008818,0.0014273058138082602
B0-fixed,2000,69,expression,0.32,0.0384507319499899,0.026875761907001215,0.007414074163530574,0.0041608958794581135
B0-fixed,2000,70,AU,0.6,0.06940841283870879,0.04371183054509573,0.017757695925724692,0.00793888636788836
B0-fixed,2000,70,VA,0.08,0.013089100210790145,0.008426169123121925,0.0032116871055281036,0.0014512439821401197
B0-fixed,2000,70,expression,0.32,0.05645881373934339,0.03656349677443473,0.014093409237626054,0.005801907727282607
B0-fixed,2000,71,AU,0.6,0.04969026811882217,0.03019031528854365,0.012147457929521321,0.007352494900757192
B0-fixed,2000,71,VA,0.08,0.020702828729418716,0.015564355419331006,0.0032762265027910156,0.0018622468072966864
B0-fixed,2000,71,expression,0.32,0.04566683358192702,0.0327661628501654,0.008062040006212471,0.004838630725549143
B0-fixed,2000,72,AU,0.6,0.08433185091080002,0.03138328662485701,0.04116294928767275,0.011785614998270256
B0-fixed,2000,72,VA,0.08,0.029478925506795026,0.01739629389127714,0.009688548343446917,0.0023940832720709708
B0-fixed,2000,72,expression,0.32,0.04582163899897162,0.01407674662420512,0.02513972486942042,0.006605167505346079
B0-fixed,2000,73,AU,0.6,0.08077685257753953,0.04023695025674111,0.029002836893747337,0.01153706542705109
B0-fixed,2000,73,VA,0.08,0.022452898411217424,0.011546299363437387,0.008127134033267305,0.0027794650145127222
B0-fixed,2000,73,expression,0.32,0.07824983024991546,0.038741551398106214,0.02891895650721131,0.010589322344597916
B0-fixed,2000,74,AU,0.6,0.07377621043370602,0.025470498120834694,0.03784295102816077,0.010462761284710558
B0-fixed,2000,74,VA,0.08,0.015511714451182492,0.00645133649146694,0.006890944380063726,0.0021694335796518327
B0-fixed,2000,74,expression,0.32,0.0361966238485208,0.010767507505267393,0.020925056942580077,0.004504059400673331
B0-fixed,2000,75,AU,0.6,0.07720942468603123,0.032052863310576,0.034963506470709504,0.010193054904745733
B0-fixed,2000,75,VA,0.08,0.023234286962771123,0.01252490143843343,0.007948129040106404,0.0027612564842312876
B0-fixed,2000,75,expression,0.32,0.05026539038221388,0.016985846903533875,0.025235474298580342,0.008044069180099648
B0-fixed,2000,76,AU,0.6,0.07573658785118004,0.025627096152743212,0.04017398374317494,0.009935507955261876
B0-fixed,2000,76,VA,0.08,0.016434891692211816,0.004594273388732967,0.009563815757388431,0.0022768025460904204
B0-fixed,2000,76,expression,0.32,0.05403015273803753,0.02093778428629352,0.02770865652923598,0.005383711922508036
B0-fixed,2000,77,AU,0.6,0.0841382998810903,0.03806801093481729,0.03646642323076889,0.009603865715504093
B0-fixed,2000,77,VA,0.08,0.021364400211459897,0.01281483453116195,0.006727767996563407,0.0018217976837345438
B0-fixed,2000,77,expression,0.32,0.03829882337206569,0.014325928720642039,0.018643295291384053,0.005329599360039599
B0-fixed,2000,78,AU,0.6,0.05262625075879617,0.017512522527320443,0.02717721260856577,0.007936515622909954
B0-fixed,2000,78,VA,0.08,0.015979238439442517,0.006819839436652767,0.006721404612075441,0.0024379943907143066
B0-fixed,2000,78,expression,0.32,0.03955161816535187,0.01220151222541444,0.019453177470426197,0.007896928469511236
B0-fixed,2000,79,AU,0.6,0.09471567974627829,0.027753139608678437,0.05431062211431085,0.012651918023288982
B0-fixed,2000,79,VA,0.08,0.020159711218820067,0.008736295457201011,0.009140117223892208,0.002283298537726854
B0-fixed,2000,79,expression,0.32,0.056520282266860226,0.02014174534384307,0.03031514254606778,0.006063394376949375
B1-ratio,500,0,AU,0.6,0.10433396944487965,0.028649228143831112,0.06365873116360027,0.012026010137448258
B1-ratio,500,0,VA,0.08,0.03276269981716847,0.012641983514706105,0.016653165157999535,0.003467551144462825
B1-ratio,500,0,expression,0.32,0.07885770885632556,0.03359262287765099,0.03804262439506642,0.007222461583608152
B1-ratio,500,1,AU,0.6,0.13203774910351676,0.041999900841647834,0.07715323195210678,0.01288461630976211
B1-ratio,500,1,VA,0.08,0.02288788170877511,0.0061881902544699075,0.014163450941722692,0.002536240512582508
B1-ratio,500,1,expression,0.32,0.07978459344820575,0.03772252592346038,0.03646656334113554,0.0055955041836098195
B1-ratio,500,2,AU,0.6,0.12031014613134565,0.04284082286040366,0.06482676979266373,0.012642553478278256
B1-ratio,500,2,VA,0.08,0.024843919585708432,0.008659694642793916,0.01354077003449412,0.002643454908420398
B1-ratio,500,2,expression,0.32,0.05973785350484803,0.017811244976117153,0.03537087401631222,0.0065557345124186385
B1-ratio,500,3,AU,0.6,0.11700167674196998,0.03526355294972415,0.07211371134795401,0.009624412444291809
B1-ratio,500,3,VA,0.08,0.018392257372706056,0.004203939206907932,0.012184817937558696,0.0020035002282394266
B1-ratio,500,3,expression,0.32,0.06545969375913807,0.021940648196449246,0.03770800415836228,0.005811041404326549
B1-ratio,500,4,AU,0.6,0.09905312093807322,0.03029821698199079,0.05819671320624259,0.010558190749839824
B1-ratio,500,4,VA,0.08,0.01938944320622136,0.006010638198894757,0.010724353156987242,0.002654451850339359
B1-ratio,500,4,expression,0.32,0.05887473125143295,0.021979224963201097,0.03012636285116947,0.006769143437062398
B1-ratio,500,5,AU,0.6,0.1059834840279388,0.03489983557863866,0.06383841138848612,0.007245237060814019
B1-ratio,500,5,VA,0.08,0.02629212379684527,0.008897225846662395,0.015068430048616297,0.002326467901566586
B1-ratio,500,5,expression,0.32,0.05416957503935482,0.015302123447228911,0.03475972061704036,0.004107730975085563
B1-ratio,500,6,AU,0.6,0.1013333697668057,0.025807556679563876,0.06641290360810778,0.009112909479134016
B1-ratio,500,6,VA,0.08,0.02598338604503003,0.009243842498533354,0.01419796256814818,0.0025415809783485006
B1-ratio,500,6,expression,0.32,0.05467644509487991,0.014651693880715333,0.0347530220031943,0.005271729210970277
B1-ratio,500,7,AU,0.6,0.09803327182564792,0.029653821370298226,0.05563982998556701,0.012739620469782685
B1-ratio,500,7,VA,0.08,0.02972443990003047,0.014333441367021794,0.012506874455624496,0.002884124077384177
B1-ratio,500,7,expression,0.32,0.07253920531617926,0.026327469925410688,0.038927544186974035,0.007284191203794535
B1-ratio,500,8,AU,0.6,0.08916491875644021,0.03056482831726231,0.045126374973114565,0.013473715466063348
B1-ratio,500,8,VA,0.08,0.023178236059418742,0.007301799589138888,0.011987746604056115,0.003888689866223738
B1-ratio,500,8,expression,0.32,0.06598363041254547,0.019016208890618284,0.03482947944756001,0.01213794207436717
B1-ratio,500,9,AU,0.6,0.0990466457170347,0.02623004174051283,0.06085078266092378,0.01196582131559807
B1-ratio,500,9,VA,0.08,0.025965222372010557,0.011620422288286828,0.01140565159226617,0.002939148491457562
B1-ratio,500,9,expression,0.32,0.046566475836127434,0.011889900253755522,0.027794209328122692,0.006882366254249232
B1-ratio,500,10,AU,0.6,0.11337360826828424,0.05146074695256138,0.0501070416458301,0.01180581966989275
B1-ratio,500,10,VA,0.08,0.020560023873234284,0.008089816906774683,0.009665086946518384,0.002805120019941217
B1-ratio,500,10,expression,0.32,0.06718347245811881,0.03244416104442468,0.02660198148334052,0.008137329930353597
B1-ratio,500,11,AU,0.6,0.08756429208894916,0.029446166979006965,0.048709760837144185,0.009408364272798017
B1-ratio,500,11,VA,0.08,0.017872456700648857,0.0056252501260085795,0.009525926190717156,0.002721280383923119
B1-ratio,500,11,expression,0.32,0.0435332095115189,0.010686475262638705,0.026255941337400574,0.0065907929114796164
B1-ratio,500,12,AU,0.6,0.08335852884027002,0.023214149714423916,0.04635223296146623,0.013792146164379867
B1-ratio,500,12,VA,0.08,0.024863471198447246,0.010297088213955379,0.011007902918132336,0.0035584800663595265
B1-ratio,500,12,expression,0.32,0.07767640540064878,0.03688236460063247,0.030242368323150432,0.01055167247686588
B1-ratio,500,13,AU,0.6,0.07222982424026493,0.03153080478122852,0.02873283604310559,0.011966183415930818
B1-ratio,500,13,VA,0.08,0.023515669122100166,0.012163685817182274,0.0077067913046563845,0.003645192000261506
