pairing,model_minus_G0,source,group,r_contribution,scale_contribution,mean_contribution
A_native,G1-shared,15,AU,-0.020888679150899668,-0.0030022766266241526,0.000532024420177753
A_native,G1-shared,16,AU,-0.043873292481357025,-0.0032650569508562784,-0.004667653404456843
A_native,G1-shared,17,AU,-0.03489533127075477,-0.004245388395917742,0.0022390532550590177
A_native,G1-shared,18,AU,-0.032519403397624706,-0.0013715834203530523,-0.002810839725455648
A_native,G1-shared,19,AU,-0.01565783735200144,-0.00824593578880733,-0.0032103804443111626
A_native,G1-shared,20,AU,-0.027628260951261616,-0.009796595347516191,-0.001724067716913863
A_native,G1-shared,21,AU,-0.01805239142249097,-0.004891024286341656,0.0010553205306605114
A_native,G1-shared,22,AU,-0.0796478569285804,-0.027987507750962357,-0.004975849619910382
A_native,G1-shared,23,AU,-0.014254541280667965,-0.01836666146876659,-0.00020228769092470864
A_native,G1-shared,24,AU,-0.052770904287029706,-0.012674914704500564,-0.026078160657100388
A_native,G1-shared,25,AU,-0.014755817374000875,-0.009560716410964008,-0.023047317825502543
A_native,G1-shared,26,AU,-0.041340017834529355,-0.007627378397222558,-0.017625963274864046
A_native,G1-shared,27,AU,-0.01687689171585593,-0.014744836199691918,-0.007738654768944248
A_native,G1-shared,28,AU,-0.0274420011742821,-0.014513005116541893,-0.001234981330060577
A_native,G1-shared,29,AU,-0.039695790860612444,-0.029725259895827964,-0.004640077015025768
A_native,G1-shared,30,AU,-0.0476479589536844,-0.04661222349850745,-0.006297085421113637
A_native,G1-shared,31,AU,-0.033339025079410646,-0.014856843984117267,-0.012359756395267636
A_native,G1-shared,32,AU,-0.00935385153054455,-0.00522965964908602,-0.001219644558252739
A_native,G1-shared,33,AU,-0.09279238161134491,-0.027605044515150202,-0.011809486286375978
A_native,G1-shared,34,AU,-0.014896233887027824,-0.002986976464276893,1.9133210139943662e-05
A_native,G1-shared,35,AU,-0.039401718942412796,-0.014000212152492881,0.003276531697978251
A_native,G1-shared,36,AU,-0.039161586474282195,-0.003425056085043569,0.007020944873097486
A_native,G1-shared,37,AU,-0.01135036108148062,9.529431782213734e-05,0.005109534757771289
A_native,G1-shared,38,AU,-0.07549110737174947,-0.03046011232785403,-0.008671117144484937
A_native,G1-shared,39,AU,-0.021203693480999496,0.0011403181794469777,0.008026398903922576
A_native,G1-shared,40,AU,-0.025099537564822277,0.017970121646531563,0.004292027475045744
A_native,G1-shared,41,AU,-0.04545561654336413,-0.02491611191327886,-0.008893738125057454
A_native,G1-shared,42,AU,-0.029357835618340093,0.0014068694859242226,-0.007684391944684617
A_native,G1-shared,43,AU,-0.007515662635345512,0.000994370847514509,0.0038211070818692625
A_native,G1-shared,44,AU,-0.009766275617242656,-0.009598624976701133,0.007718869806432463
A_native,G1-shared,45,AU,-0.06980896760255449,-0.014345671235185804,-0.008225522722844885
A_native,G1-shared,46,AU,-0.02178461959284708,0.00215000490006096,0.0038638220236672126
A_native,G1-shared,47,AU,-0.03490631099135963,-0.0108276759284399,-0.008678833614538825
A_native,G1-shared,48,AU,-0.026689602625433437,-0.04353216983037032,0.000823308778035942
A_native,G1-shared,49,AU,0.023707010838305648,-0.0007688273168334129,0.013127869154314721
A_native,G1-shared,50,AU,-0.04625644138552622,-0.0303202310924217,0.0029475642128179015
A_native,G1-shared,51,AU,-0.007385548604484223,-0.0025252235238177605,-0.005153675065092318
A_native,G1-shared,52,AU,-0.06999604629885085,-0.0176350869634449,-0.004222136981325449
A_native,G1-shared,53,AU,-0.03204474927244993,-0.014628383274653283,0.0030360960739281755
A_native,G1-shared,54,AU,-0.025534663832303545,-0.010689880599357047,0.0012696757231679004
A_native,G1-shared,55,AU,-0.05038160240270135,-0.006973524673577692,0.0022500346561123126
A_native,G1-shared,56,AU,-0.0337641607924282,-0.01365443767618762,-0.014610400830384803
A_native,G1-shared,57,AU,-0.07092628127537408,-0.017013588742707378,-0.021205784359990383
A_native,G1-shared,58,AU,-0.07541724024984865,0.007707989524889746,-0.030700653427344234
A_native,G1-shared,59,AU,-0.04310789733079976,-0.009177705335068538,-0.028119972289303283
A_native,G1-shared,60,AU,-0.017362338160230664,-0.007000513731410022,-0.0081490424177815
A_native,G1-shared,61,AU,-0.026241976406092854,-0.010078688150134114,-0.006954795100743399
A_native,G1-shared,62,AU,-0.01401367795910061,-0.008323978166890707,-0.003604686731380703
A_native,G1-shared,63,AU,-0.034217150669767576,-0.018883482705911843,-0.010726091615477516
A_native,G1-shared,64,AU,0.013931316458818704,0.003263927291281598,0.004045810265940512
A_native,G1-shared,65,AU,-0.01880452332573984,-0.0025425887574538216,-0.0033794011192262025
A_native,G1-shared,66,AU,0.0024018010984902904,-0.00636943909797139,0.0001372834666941089
A_native,G1-shared,67,AU,-0.009918269379927496,0.005625665526803239,0.0085178792053389
A_native,G1-shared,68,AU,-0.008537088156524668,-0.0016215890149567798,-0.0014378395955239418
A_native,G1-shared,69,AU,-0.007257359117962093,-0.011355590398023842,-0.0018141233720368702
A_native,G1-shared,70,AU,-0.010400936732872158,-0.012670508824867819,-0.00038566730629606747
A_native,G1-shared,71,AU,-0.01639159776101689,-0.0157793886982162,-0.0022996652247588337
A_native,G1-shared,72,AU,-0.018616984321658238,-0.01080343158500168,-0.004453503950810232
A_native,G1-shared,73,AU,-0.00022960598195890543,0.0015058112937492926,-0.001467796446168482
A_native,G1-shared,74,AU,-0.007800428835834859,-0.007119067408083755,-0.011780128843079374
A_native,G1-shared,75,AU,-0.01072628715462739,-0.0037242349595534214,-0.006203603862171646
A_native,G1-shared,76,AU,-0.027074997765083684,-0.008617453563185497,-0.00045342008833525275
A_native,G1-shared,77,AU,-0.027212188235959237,-0.006115418588208886,-0.0020808745371736085
A_native,G1-shared,78,AU,-0.017710671653487983,-0.01040170870980288,-0.005314704779247541
A_native,G1-shared,79,AU,-0.019893786095716834,-0.0005191289534677188,0.0048386560426756315
A_native,G1-shared,0,VA,0.05012727854658746,0.0031412890767140134,-0.0047213818408747745
A_native,G1-shared,1,VA,-0.126729749391494,0.0009484137156375975,-0.02153585912841679
A_native,G1-shared,2,VA,0.015446077249442598,-0.01644878522564596,-0.0020766688438637036
A_native,G1-shared,3,VA,-0.11929413019087917,0.0035046482771107354,-0.049031899093417895
A_native,G1-shared,4,VA,-0.00778977434997784,-0.005307967544356962,0.042228880255321476
A_native,G1-shared,5,VA,-0.01091690087202599,-0.004035546635077206,-0.011104195649941553
A_native,G1-shared,6,VA,-0.005113340423560608,-0.005761488403264608,0.0025986367423563783
A_native,G1-shared,7,VA,-0.03878595662719246,-6.237016446270184e-05,-0.005782225724604074
A_native,G1-shared,8,VA,-0.0179317905052685,0.005385335728048434,-0.020956617084001032
A_native,G1-shared,9,VA,-0.030551203091760314,0.007789168202553204,-0.0070185884700389636
A_native,G1-shared,10,VA,-0.004751183395393194,0.021601910432370874,0.013982255513274266
A_native,G1-shared,11,VA,-0.11962446947785202,0.013537165344802196,-0.03609673191940486
A_native,G1-shared,12,VA,-0.011513702586550411,0.002623231798465234,0.00738563186069824
A_native,G1-shared,13,VA,-0.046560398352289215,0.006682662358814338,0.0063564438297006726
A_native,G1-shared,14,VA,-0.033615853723242495,0.006711436409025748,-0.01989625967836241
A_native,G1-shared,15,VA,0.022300440710068106,0.0030861831476172255,0.0011690451241788019
A_native,G1-shared,16,VA,0.022659385552704903,0.016535295354477945,0.006894686254004677
A_native,G1-shared,17,VA,0.009860809748070014,0.0031868510618966056,0.0038162692039320585
A_native,G1-shared,18,VA,-0.039092875580596986,0.008287046566458754,-0.004619767195656642
A_native,G1-shared,19,VA,0.01604650386945384,0.011015093220197574,-0.02599658707156957
A_native,G1-shared,20,VA,0.012137720925346387,0.002413326339806,0.0191671511837476
A_native,G1-shared,21,VA,-0.035868761931069804,0.0069857723746482095,0.010557446813336946
A_native,G1-shared,22,VA,0.020974119531867806,0.019558027203145253,-0.009723998206853848
A_native,G1-shared,23,VA,-0.014234806415691864,0.010824035265174493,-0.01235849847830055
A_native,G1-shared,24,VA,0.00935333184720745,-0.0006839149442674366,-0.012919973373919428
A_native,G1-shared,25,VA,0.023682101622920965,0.00015734017424818837,-0.012876964943084563
A_native,G1-shared,26,VA,-0.028374542625670053,-0.006906675815673564,-0.0008679876063773115
A_native,G1-shared,27,VA,0.02195305087818352,-0.020182129114552704,-0.012106919627136956
A_native,G1-shared,28,VA,0.0010385665022936944,0.0015963438401926024,-0.017180904697417544
A_native,G1-shared,29,VA,-0.04580308840849579,-0.001965005071304391,0.02061474169144962
A_native,G1-shared,30,VA,-0.08496659505544012,0.020778761750443485,-0.046735308072834304
A_native,G1-shared,31,VA,0.003077774282249058,-0.006411344548127823,0.027793790451828494
A_native,G1-shared,32,VA,-0.10254517381635615,0.008705891594519021,-0.05145240528872578
A_native,G1-shared,33,VA,-0.0899665488954815,0.00503306533959827,-0.021152892121625015
A_native,G1-shared,34,VA,-0.040738509831680064,0.0030428040936920594,0.015451943557648572
A_native,G1-shared,35,VA,-0.006887651830020219,-0.00030996836385052353,0.041733205043981786
A_native,G1-shared,36,VA,-0.034543951086647706,-0.0009686416841680329,-0.04289720796421765
A_native,G1-shared,37,VA,-0.02740417354412928,-0.00036868876028020684,-0.012584026011404504
A_native,G1-shared,38,VA,-0.08386279241730027,-0.0044049512559060575,0.016400336922563243
A_native,G1-shared,39,VA,-0.0030793984527696995,-0.00034615324782343655,0.015963695689906125
A_native,G1-shared,40,VA,-0.011218674155447873,0.006138555818474721,-0.0015000257139882495
A_native,G1-shared,41,VA,0.03798359200742227,-0.021802723523771193,-0.042966655999664885
A_native,G1-shared,42,VA,0.0076257115510540655,-0.020311723136952353,-0.01647373893709493
A_native,G1-shared,43,VA,-0.10159806882906439,0.004232451492719941,0.018040602460172677
A_native,G1-shared,44,VA,-0.011526758247353665,-0.008450801524492551,-0.012907460097653487
A_native,G1-shared,45,VA,-0.08197752425537058,0.007033932326589792,-0.007194371479598771
A_native,G1-shared,46,VA,-0.0697787983677257,0.011111894429588565,-0.006508634158280705
A_native,G1-shared,47,VA,-0.049664074261481714,0.014154776011180908,-0.008812953380146643
A_native,G1-shared,48,VA,-0.04769280478763809,0.0005917464993958243,0.0033241092400392554
A_native,G1-shared,49,VA,-0.002175310976887884,0.00470372082780701,-0.041981081705619164
A_native,G1-shared,50,VA,-0.02673982356234241,-0.013099082487438735,0.01824085751070682
A_native,G1-shared,51,VA,-0.015182464706933166,0.0012155957678990858,-0.02178098092331027
A_native,G1-shared,52,VA,-0.025003629073409212,0.02248619406544564,0.007490363800249124
A_native,G1-shared,53,VA,-0.034776557442776065,0.005163691604865219,0.001596370488252286
A_native,G1-shared,54,VA,-0.026481204273020316,-0.0074473073191998525,-0.014919922408968384
A_native,G1-shared,55,VA,-0.024669688938703704,-0.004224122230263444,0.007093943566944881
A_native,G1-shared,56,VA,-0.061329405372580505,0.006945187100361934,0.024196172209099275
A_native,G1-shared,57,VA,-0.019506184198050534,-0.0005197216307582574,0.01971768814608124
A_native,G1-shared,58,VA,-0.017718352597187122,-0.0025993963611547813,-0.004551289757436192
A_native,G1-shared,59,VA,-0.020689783670995998,-0.016355444313203616,-0.012183249506193147
A_native,G1-shared,60,VA,-0.011073771828415395,-0.003868606615940848,-0.010408962306436498
A_native,G1-shared,61,VA,-0.045763853233024676,-0.000655837258317234,-0.03430569836500207
A_native,G1-shared,62,VA,-0.017990283914742604,-0.00814571019670272,-0.008879843427891106
A_native,G1-shared,63,VA,-0.03687147919573758,0.007403258543373162,-0.020736257754565224
A_native,G1-shared,64,VA,0.09612168887633316,0.001118570901835386,0.03271017675001518
A_native,G1-shared,65,VA,-0.03259856560637283,-0.0020169681762136973,-0.0048543143230958255
A_native,G1-shared,66,VA,-0.023757055456104254,-0.0013397153302626083,-0.0013594276778008901
A_native,G1-shared,67,VA,0.02251111437509913,0.0018051028604668326,0.004452613385391436
A_native,G1-shared,68,VA,-0.04070243169083212,-0.0012588925831067176,0.005024785662736212
A_native,G1-shared,69,VA,-0.017261733064750266,0.014778789427824799,-0.013042860651453974
A_native,G1-shared,70,VA,-0.018377324920099518,0.0008685916975739377,-0.004334930084954138
A_native,G1-shared,71,VA,-0.07482213250290651,0.008296862767677732,-0.01207321572596402
A_native,G1-shared,72,VA,-0.0317644252825005,0.002879013708276171,-0.00829353234151164
A_native,G1-shared,73,VA,-0.02373734923764343,0.010831170877197132,-0.012572568601765463
A_native,G1-shared,74,VA,-0.01585137521543884,0.00026724644992577216,-0.011630970672959512
A_native,G1-shared,75,VA,-0.003906707928981171,-0.0005358080281397164,-0.014153949824280213
A_native,G1-shared,76,VA,-0.06365053485516639,0.024696865410922093,0.0023376933935931963
A_native,G1-shared,77,VA,-0.0499017371168781,0.0032176632181258177,-0.014035278335997681
A_native,G1-shared,78,VA,-0.03452848946430179,0.0001235181533660131,-0.012767347454749728
A_native,G1-shared,79,VA,0.007093770163575179,0.003330414921794972,0.02341176223843692
A_native,G1-shared,0,expression,0.015468300177231692,-0.003601212624941805,-0.002911587177711732
A_native,G1-shared,1,expression,-0.040577404823849604,-0.011151893489697392,-0.006176858586105089
A_native,G1-shared,2,expression,-0.0012944679861237815,0.005550818032705461,-0.006314519876739184
A_native,G1-shared,3,expression,-0.013247888129111296,-0.005977130753697718,6.254116958156856e-05
A_native,G1-shared,4,expression,-0.03900234315847497,-0.004377697122047379,-0.0032537022632238392
A_native,G1-shared,5,expression,-0.03794289802072905,-0.0013321068597377881,-0.007884103707424572
A_native,G1-shared,6,expression,0.008046994163141353,0.003333035269294313,0.0010097222869958852
A_native,G1-shared,7,expression,-0.0020265852006329773,0.007137484700794857,-0.00011624483687307021
A_native,G1-shared,8,expression,-0.012415368265524977,-0.0022030335766857756,0.0005255405885824665
A_native,G1-shared,9,expression,-0.024855661405179214,0.010786389738467642,0.003528349371590466
A_native,G1-shared,10,expression,0.012435014497214384,-0.001471240394973164,0.0009717639435759538
A_native,G1-shared,11,expression,-0.016915066626283875,-0.007425553302384387,-0.003264821235770957
A_native,G1-shared,12,expression,-0.005502151020385742,0.005951842313591952,0.005153275214605291
A_native,G1-shared,13,expression,-0.008075322989814157,-0.004385296825958229,-0.0018159316162961008
A_native,G1-shared,14,expression,-0.014226692965258973,-0.003537285210744235,-0.00584595016135714
A_native,G1-shared,15,expression,0.0031863626574020567,0.010556174463529985,0.005414646695924359
A_native,G1-shared,16,expression,-0.020132468315751082,0.00189688439834204,-0.01912198450039487
A_native,G1-shared,17,expression,-0.00023154110007755495,0.002459893635872584,0.0013181048445702886
A_native,G1-shared,18,expression,-0.01625906134341935,0.0028590767275556545,-0.00664100402971361
A_native,G1-shared,19,expression,-0.03156748196629211,-0.00463715263075503,-0.0047755795748579575
A_native,G1-shared,20,expression,0.007511684818443604,0.0017155262632585146,-0.01173388258823009
A_native,G1-shared,21,expression,0.0015190308334186633,0.007797059286534053,-0.004316085128593051
A_native,G1-shared,22,expression,-0.012831759815096405,-0.008371034340170674,-0.0020197127382086616
A_native,G1-shared,23,expression,0.005861037837584835,0.011974569696252274,0.0035055496828436173
A_native,G1-shared,24,expression,0.002817972607589858,0.008944373616582737,-0.004566789641762046
A_native,G1-shared,25,expression,-0.008191586675965342,-0.005866701133410992,-0.00852442617247012
A_native,G1-shared,26,expression,-0.024145848598221283,0.006635787659021075,-0.00897472972051123
A_native,G1-shared,27,expression,-0.0017501734480038326,-0.006170795848680168,-0.018412374638716738
A_native,G1-shared,28,expression,-0.015029731079531997,0.01712280861317505,-0.003743556794237562
A_native,G1-shared,29,expression,0.001600195144309232,0.004722183267921406,-0.009062443980215959
A_native,G1-shared,30,expression,-0.015922735823777893,-0.01057550184784976,-0.009736760831002262
A_native,G1-shared,31,expression,-0.007342803324479004,0.012997513835602872,-0.001516398503664943
A_native,G1-shared,32,expression,-0.0511489965641333,0.009721444085272191,0.008932760689730118
A_native,G1-shared,33,expression,-0.05357110847238431,-0.0072077759849504194,-0.0018741716756926479
A_native,G1-shared,34,expression,-0.005052569018494929,0.002777239480967006,-0.004801108759758428
A_native,G1-shared,35,expression,-0.004036564853811081,-0.0033850791958030305,0.007325745229673797
A_native,G1-shared,36,expression,-0.04036958288818078,0.013778738777147543,0.01206836016971383
A_native,G1-shared,37,expression,0.04305248473995698,-0.005484388980797408,0.013226851276152512
A_native,G1-shared,38,expression,-0.06878173279440039,0.004965993368875362,-0.009621600304464822
A_native,G1-shared,39,expression,-0.053195540509656546,0.01988559935980288,0.012772698350083836
A_native,G1-shared,40,expression,-0.026841276981998546,-0.006968990709705222,0.003820277473989933
A_native,G1-shared,41,expression,-0.017740707358817324,-0.0037597306516685067,-0.01908790574167356
A_native,G1-shared,42,expression,-0.025715872286409158,-0.009233832140313942,-0.00852422869505148
A_native,G1-shared,43,expression,-0.01635992628275539,0.001659475705413014,0.008236295529089591
A_native,G1-shared,44,expression,-0.008227496662021556,-6.235898061870884e-05,-0.0022528910622836456
A_native,G1-shared,45,expression,-0.025870584407670788,-0.0041662127795637615,-0.002874054032325259
A_native,G1-shared,46,expression,0.004159465699748735,0.004025783163632118,-0.005607804526516269
A_native,G1-shared,47,expression,-0.003083661959135043,-0.004032722802388009,-0.0017905157732810103
A_native,G1-shared,48,expression,-0.0049470708917265125,-0.000539466097785099,-0.0010222830092069535
A_native,G1-shared,49,expression,0.02235895795163094,-0.005078028571499483,-0.0003622137547402489
A_native,G1-shared,50,expression,-0.029434088239682726,-0.00866637207958724,-0.0023187902725118016
A_native,G1-shared,51,expression,0.014447644211815805,0.0059656011375153455,-0.004798174532492237
A_native,G1-shared,52,expression,-0.02284424266699838,0.008096171332968458,-0.006559840928015254
A_native,G1-shared,53,expression,-0.011612104487798236,0.001149274487366514,-0.0028458492768637586
A_native,G1-shared,54,expression,-0.011637919325238819,-0.0046575672586184474,-0.006875457026316549
A_native,G1-shared,55,expression,-0.015479080438094104,-0.0018363653016145454,0.007638801941377703
A_native,G1-shared,56,expression,-0.0030929276462486,0.0056754625528550855,-0.007783000786605135
A_native,G1-shared,57,expression,-0.025371746744816553,0.0215471047098112,-0.014627104187979101
A_native,G1-shared,58,expression,-0.03766131269820542,0.015627892636930638,-0.011224180843625479
A_native,G1-shared,59,expression,-0.004179234211512318,0.015998067052235297,-0.00834875506421107
A_native,G1-shared,60,expression,-0.006799414921748734,-0.008857227752512048,0.001136508676708788
A_native,G1-shared,61,expression,-0.020585690929569543,-0.004492571274364334,-0.011013389114679773
A_native,G1-shared,62,expression,-0.013503612546021842,-0.0010741226219592038,-0.0014362876733533718
A_native,G1-shared,63,expression,-0.03846646245028225,-0.003697810474922441,-0.005761355096183295
A_native,G1-shared,64,expression,-0.0036841843107354804,0.003092340049126655,0.0027856018165196344
A_native,G1-shared,65,expression,-0.03929013137596911,-0.007690238304690016,-0.006899281694447831
A_native,G1-shared,66,expression,0.001008390784457546,-0.004306619181274557,-0.011038876929441497
A_native,G1-shared,67,expression,0.011071503726509264,-0.002390355061059853,0.004323100915311474
A_native,G1-shared,68,expression,-0.0063306173712506615,-0.007139239849802775,0.00454935404521904
A_native,G1-shared,69,expression,0.009223780941425588,-0.036837904764206085,0.010567464652211039
A_native,G1-shared,70,expression,0.01449409923105785,0.003725945220023753,0.010392298479926499
A_native,G1-shared,71,expression,-0.0019346178341843976,-0.011481209380151304,0.005281466698612278
A_native,G1-shared,72,expression,-0.027101032296463816,-0.007723017521348223,-0.0014814574481597765
A_native,G1-shared,73,expression,0.0009021379387332013,0.001751817794899905,0.0005106649231446013
A_native,G1-shared,74,expression,0.0028970120682312015,-0.002821442481826933,-0.0021869885527792533
A_native,G1-shared,75,expression,-0.0011604403239933163,-0.003377850841001498,-0.0013096734610956618
A_native,G1-shared,76,expression,0.001890071538588601,0.005512444710853078,0.0017005888281752548
A_native,G1-shared,77,expression,-0.01445256260833611,-0.008183189913976398,-0.004361020005996419
A_native,G1-shared,78,expression,-0.003608708505945206,-0.006766618775416615,-0.0037477088093967174
A_native,G1-shared,79,expression,-0.01778121302184822,0.0014712342762191175,-0.0009090099909259533
A_native,G1-shared,0,all,0.010623573652599414,-0.0015561255936331658,-0.002514377985187516
A_native,G1-shared,1,all,-0.04550662055511227,-0.010931063685426396,-0.0018315763765850868
A_native,G1-shared,2,all,8.074466213090825e-05,-0.003281448412421823,-0.0012200671725983955
A_native,G1-shared,3,all,-0.033186814320864906,-0.008449423047078674,-0.0004978246929042251
A_native,G1-shared,4,all,-0.024449958202522142,-0.006161286038314254,0.0026224839904797344
A_native,G1-shared,5,all,-0.0403558234003673,0.00028220764276942333,-0.006647272346148594
A_native,G1-shared,6,all,0.004184855962202531,-0.0013034186752700152,0.0014484821849635636
A_native,G1-shared,7,all,-0.01174710784313569,-0.0011619508425350156,-0.00438647096052189
A_native,G1-shared,8,all,-0.020778985620588396,-0.007485891596886951,-0.0006465166112347044
A_native,G1-shared,9,all,-0.020147166287063208,0.000125713488966676,0.0019829462953539437
A_native,G1-shared,10,all,0.006711381608098872,0.0024215131429141776,0.0035932992978221587
A_native,G1-shared,11,all,-0.03956283077148799,-0.012448422595430338,-0.0023439891722302143
A_native,G1-shared,12,all,-0.011417973799935189,-1.5088772256232175e-05,-0.0002987223941500833
A_native,G1-shared,13,all,-0.016406740739850427,-0.002152470313371282,-0.0007855913427447421
A_native,G1-shared,14,all,-0.013947829455422887,0.0008680137104018579,-0.005159151238236024
A_native,G1-shared,15,all,-0.009729536183365693,0.0018235045041644828,0.0021454252047367504
A_native,G1-shared,16,all,-0.030953614505638164,-2.9207534686079395e-05,-0.008368052182480091
A_native,G1-shared,17,all,-0.02022242713463208,-0.0015051189891196902,0.002070527039612468
A_native,G1-shared,18,all,-0.027841971714916775,0.0007549182259226793,-0.004181206500434274
A_native,G1-shared,19,all,-0.01821257633085803,-0.005550242857510202,-0.00553414069626681
A_native,G1-shared,20,all,-0.013202199754827303,-0.00513592269708251,-0.0032559109636821387
A_native,G1-shared,21,all,-0.013214845941286198,0.00011930618985776098,9.664082231348581e-05
A_native,G1-shared,22,all,-0.05021694773542967,-0.017906593463180406,-0.0044097377047213095
A_native,G1-shared,23,all,-0.00781597717362898,-0.006322211757245268,1.1723405691087985e-05
A_native,G1-shared,24,all,-0.030012524790012478,-0.004797462460935258,-0.018141866949537643
A_native,G1-shared,25,all,-0.009580230030875757,-0.0076011869953300695,-0.017586364265938726
A_native,G1-shared,26,all,-0.03480064566220203,-0.003005509052700676,-0.013516930483992207
A_native,G1-shared,27,all,-0.008929946462620105,-0.01243612672055702,-0.011503706315926863
A_native,G1-shared,28,all,-0.021191629329836,-0.003100796806493709,-0.0033133993479857685
A_native,G1-shared,29,all,-0.026969659142868186,-0.01648125769746628,-0.004034848947368599
A_native,G1-shared,30,all,-0.04048137844025478,-0.029689193750380916,-0.010632839364415649
A_native,G1-shared,31,all,-0.022106890168899742,-0.0052678095269276665,-0.005677598122187084
A_native,G1-shared,32,all,-0.030183603724157876,0.0006695376453970101,-0.0019894957373360676
A_native,G1-shared,33,all,-0.08001550758960843,-0.018466869797106395,-0.009377658077777233
A_native,G1-shared,34,all,-0.013813643204669476,-0.0006600449171613295,-0.00028871939242684454
A_native,G1-shared,35,all,-0.025483744265068838,-0.00950815010326074,0.007648813895801107
A_native,G1-shared,36,all,-0.03917873449571898,0.002276671422927629,0.0046426655410295075
A_native,G1-shared,37,all,0.004774244584367521,-0.0017273229839843056,0.0062915911821192156
A_native,G1-shared,38,all,-0.07401384231064183,-0.01703934561914478,-0.006969555430314646
A_native,G1-shared,39,all,-0.029991140927911365,0.007019890442979232,0.010180198469572865
A_native,G1-shared,40,all,-0.024546425105568734,0.009043080426291244,0.003677703219585165
A_native,G1-shared,41,all,-0.029911708920246242,-0.017896998838402935,-0.014881705192343202
A_native,G1-shared,42,all,-0.02523372357857066,-0.0037356424443021155,-0.00865628746419484
A_native,G1-shared,43,all,-0.017872419498014182,0.0014662508536584652,0.006371527015244041
A_native,G1-shared,44,all,-0.009414704961980784,-0.00645519398177807,0.002877799936116432
A_native,G1-shared,45,all,-0.05672216951241699,-0.0093778762444447,-0.006430560642418916
A_native,G1-shared,46,all,-0.017322046601206707,0.003467205106765939,3.1050330526649628e-06
A_native,G1-shared,47,all,-0.02590368436265753,-0.006654694772933631,-0.006485301486584949
A_native,G1-shared,48,all,-0.021412248643623594,-0.026244591329561757,0.00043278344307848103
A_native,G1-shared,49,all,0.021205048169354257,-0.001709967866755322,0.00440232655462242
A_native,G1-shared,50,all,-0.039311958953001595,-0.022013304319916036,0.00248579424134351
A_native,G1-shared,51,all,-0.0010226801914641284,0.0004911059111461809,-0.006370099363317728
A_native,G1-shared,52,all,-0.051308075758622736,-0.006191381826281383,-0.004033202181740221
A_native,G1-shared,53,all,-0.02572484759498748,-0.007996166800445468,0.0010386955148206855
A_native,G1-shared,54,all,-0.021163428825300177,-0.008500134467908118,-0.0026319346072380253
A_native,G1-shared,55,all,-0.037155842296907216,-0.005109681479084344,0.004361952900263842
A_native,G1-shared,56,all,-0.026154585752062913,-0.00582089962076999,-0.009321106973216583
A_native,G1-shared,57,all,-0.05223522245940979,-0.0033546574689455023,-0.015826728904461042
A_native,G1-shared,58,all,-0.05871943242110989,0.009417767649859271,-0.022376233106961588
A_native,G1-shared,59,all,-0.028857276039843484,-0.001695677289382115,-0.02051824495462496
A_native,G1-shared,60,all,-0.013479117417371221,-0.0073441096489251356,-0.005358459658637007
A_native,G1-shared,61,all,-0.02599371519975994,-0.007537302678542435,-0.010441617446343733
A_native,G1-shared,62,all,-0.014168585503366764,-0.005989762954897587,-0.0033328115685327896
A_native,G1-shared,63,all,-0.035789276721609864,-0.011921128292052437,-0.009938189220430384
A_native,G1-shared,64,all,0.014869586005962521,0.0030373908626363183,0.005935692880851805
A_native,G1-shared,65,all,-0.026463441284263842,-0.004147786966070194,-0.004623755959606694
A_native,G1-shared,66,all,-0.00013679872636775348,-0.005306958823211701,-0.003558824751628885
A_native,G1-shared,67,all,-0.0006071912854656043,0.002754893925380137,0.006850328886934327
A_native,G1-shared,68,all,-0.010404244987981582,-0.0033582215675594935,0.0009950723901746244
A_native,G1-shared,69,all,-0.0027837442147010897,-0.01741918060913427,0.0012496858133690934
A_native,G1-shared,70,all,-0.0030726362793927447,-0.006340515488707175,0.002747340723002508
A_native,G1-shared,71,all,-0.01643980696378166,-0.012477871199163921,-0.000655587049376493
A_native,G1-shared,72,all,-0.0223836749504634,-0.008723103461170344,-0.0038096513412181985
A_native,G1-shared,73,all,-0.0017480673877921936,0.002330562140793316,-0.0017230705804360542
A_native,G1-shared,74,all,-0.005021323456902039,-0.00515292232304081,-0.008698391296573746
A_native,G1-shared,75,all,-0.007119649830772788,-0.003358317887103709,-0.005273573810796016
A_native,G1-shared,76,all,-0.02073221855511517,-0.0014307405975645456,0.0004591518435023854
A_native,G1-shared,77,all,-0.024944271945593344,-0.0060304588679477135,-0.003766873391102834
A_native,G1-shared,78,all,-0.0145434688711394,-0.008396461781745763,-0.005409477482935451
A_native,G1-shared,79,all,-0.017058758211335515,0.0004257507900530846,0.004485251407584028
B_fixed_G0,T0,0,AU,-0.002683416282153634,0.00029819963338183935,0.0032382652613313864
B_fixed_G0,T0,1,AU,-0.12016660785612311,-0.0036942032253815043,0.0001601406259965584
B_fixed_G0,T0,2,AU,-0.02290600249007724,-0.0006178435414247505,0.002852920511639155
B_fixed_G0,T0,3,AU,-0.10050280770365168,-0.006968765454348529,0.0028039928194094274
B_fixed_G0,T0,4,AU,-0.024678852029626358,0.005425814880050523,-0.001841383952235069
B_fixed_G0,T0,5,AU,-0.018044287014206684,0.006061823934882663,-0.0017147116108349337
B_fixed_G0,T0,6,AU,-0.012420403769876217,7.559511355614029e-05,0.0004788461694240601
