pairing,model,source,group,ccc,GT_zero_mean_ccc,mean_mismatch,mean_fraction,std_ratio,scale_factor,mean_factor,pearson_r,constant_p,constant_y,pearson_undefined_fraction,pearson_r_within_q10,pearson_r_within_q50,pearson_r_within_q90,std_ratio_within_q10,std_ratio_within_q50,std_ratio_within_q90
B_fixed_G0,G1-shared,40,VA,0.03132461669438226,0.06928161869456595,0.041956109763565994,0.35996399338332,0.9316745869815349,0.8020101843754446,0.6400360066166799,0.1070571777981277,0.0,0.0,0.0,-0.1063529489158832,0.09207995978249237,0.3856579052120403,0.31477923691272736,0.6538144648075104,1.3026581645011905
B_fixed_G0,G1-shared,40,expression,0.03500480760407676,0.052264175262195,0.07665744705292152,0.22424056608731258,25.539730827430684,0.48202613910776104,0.7757594339126874,0.1083799255054366,0.0,0.0,0.0,-0.10595480331259118,0.0629379632169022,0.43777035911993606,0.029763991944491863,0.8280729651451111,20.83138866424563
B_fixed_G0,G1-shared,40,all,0.039760526664554645,0.05411533888109665,0.07768227982817193,0.2973512759623682,12.545919516497035,0.37318367328055485,0.7026487240376317,0.12772176007674166,0.0,0.332,0.33199999999999996,-0.10381016843237605,0.1010317871144063,0.43848016017293046,0.0009770933538675308,0.6509301662445068,5.178701114654542
A_native,T0,41,AU,0.2159706391840955,0.2312719875134578,0.03052416465251054,0.19888951230581908,0.6872287688388679,0.4818782328936036,0.8011104876941808,0.3665975312962784,0.0,0.3333333333333333,0.33333333333333337,-0.010782180300817042,0.38284778119875795,0.7187738716946452,7.198728271760047e-05,0.8497802913188934,1.186057996749878
A_native,T0,41,VA,0.22681343620282926,0.21899756076260007,0.04169463148207649,0.46737273270475715,0.907702474296093,0.9579945271950538,0.5326272672952428,0.23792774300648917,0.0,0.0,0.0,-0.360461363570673,0.32509867433723527,0.7709054342069804,0.6579990744590759,0.8456907868385315,1.1990211963653565
A_native,T0,41,expression,0.12876980350359057,0.1389729863190075,0.010867419548482294,0.195378881781906,325094.75059447,0.4067727023553419,0.804621118218094,0.17674074671336887,0.0,0.0,0.0,-0.07852816327131887,0.06856917520865505,0.606481628255967,0.40712225437164307,8.447525024414062,62984.60703125006
A_native,T0,41,all,0.18893379552783268,0.2007543529911651,0.025127643565586773,0.21924476817008196,130038.33462241985,0.4959337666654759,0.7807552318299181,0.2777878386341357,0.0,0.2,0.19999999999999996,-0.08034487514591633,0.2267144708367887,0.7043660473815477,0.015758992545306688,0.9349629580974579,59.75538482666006
B_fixed_G0,T0,41,AU,0.2159706391840955,0.2312719875134578,0.03052416465251054,0.19888951230581908,0.6872287688388679,0.4818782328936036,0.8011104876941808,0.3665975312962784,0.0,0.3333333333333333,0.33333333333333337,-0.010782180300817042,0.38284778119875795,0.7187738716946452,7.198728271760047e-05,0.8497802913188934,1.186057996749878
B_fixed_G0,T0,41,VA,0.22681343620282926,0.21899756076260007,0.04169463148207649,0.46737273270475715,0.907702474296093,0.9579945271950538,0.5326272672952428,0.23792774300648917,0.0,0.0,0.0,-0.360461363570673,0.32509867433723527,0.7709054342069804,0.6579990744590759,0.8456907868385315,1.1990211963653565
B_fixed_G0,T0,41,expression,0.12876980350359057,0.1389729863190075,0.010867419548482294,0.195378881781906,325094.75059447,0.4067727023553419,0.804621118218094,0.17674074671336887,0.0,0.0,0.0,-0.07852816327131887,0.06856917520865505,0.606481628255967,0.40712225437164307,8.447525024414062,62984.60703125006
B_fixed_G0,T0,41,all,0.18893379552783268,0.2007543529911651,0.025127643565586773,0.21924476817008196,130038.33462241985,0.4959337666654759,0.7807552318299181,0.2777878386341357,0.0,0.2,0.19999999999999996,-0.08034487514591633,0.2267144708367887,0.7043660473815477,0.015758992545306688,0.9349629580974579,59.75538482666006
A_native,G0-local,41,AU,0.25685612990977835,0.2722464076648538,0.026422792843507743,0.18351869662169007,0.6741607468175789,0.4772514298652535,0.81648130337831,0.45212113558692957,0.0,0.3333333333333333,0.33333333333333337,0.0748743121859573,0.49741479835660185,0.7914329571451602,5.079550537629985e-05,0.8596491515636444,1.1540623664855958
A_native,G0-local,41,VA,0.24192484479827542,0.18747699190511,0.03236949296749658,0.4437708297610269,0.8297709673643112,0.9438613390258024,0.556229170238973,0.21166505214643724,0.0,0.0,0.0,-0.43755193931162445,0.33278827712647646,0.781570987172726,0.5915189206600189,0.7225823402404785,1.205784273147583
A_native,G0-local,41,expression,0.14262342866085073,0.15088186557318295,0.005929620137389575,0.16469607364113065,20994.95021861181,0.3746260368850412,0.8353039263588695,0.2083744439131355,0.0,0.0,0.0,-0.056109094543257285,0.14763059712459004,0.6534245461323009,0.0760724201798439,1.3094839453697205,15003.356835937502
A_native,G0-local,41,all,0.21910716270120129,0.2266282009347396,0.020340713587469035,0.198315627919058,8398.40014491487,0.4817400968444294,0.801684372080942,0.3305768505733627,0.0,0.2,0.19999999999999996,-0.05653654149497258,0.3179420452080738,0.7581199136003575,0.0049173506689840114,0.8502649068832397,14.833441352844238
B_fixed_G0,G0-local,41,AU,0.25685612990977835,0.2722464076648538,0.026422792843507743,0.18351869662169007,0.6741607468175789,0.4772514298652535,0.81648130337831,0.45212113558692957,0.0,0.3333333333333333,0.33333333333333337,0.0748743121859573,0.49741479835660185,0.7914329571451602,5.079550537629985e-05,0.8596491515636444,1.1540623664855958
B_fixed_G0,G0-local,41,VA,0.24192484479827542,0.18747699190511,0.03236949296749658,0.4437708297610269,0.8297709673643112,0.9438613390258024,0.556229170238973,0.21166505214643724,0.0,0.0,0.0,-0.43755193931162445,0.33278827712647646,0.781570987172726,0.5915189206600189,0.7225823402404785,1.205784273147583
B_fixed_G0,G0-local,41,expression,0.14262342866085073,0.15088186557318295,0.005929620137389575,0.16469607364113065,20994.95021861181,0.3746260368850412,0.8353039263588695,0.2083744439131355,0.0,0.0,0.0,-0.056109094543257285,0.14763059712459004,0.6534245461323009,0.0760724201798439,1.3094839453697205,15003.356835937502
B_fixed_G0,G0-local,41,all,0.21910716270120129,0.2266282009347396,0.020340713587469035,0.198315627919058,8398.40014491487,0.4817400968444294,0.801684372080942,0.3305768505733627,0.0,0.2,0.19999999999999996,-0.05653654149497258,0.3179420452080738,0.7581199136003575,0.0049173506689840114,0.8502649068832397,14.833441352844238
A_native,G1-shared,41,AU,0.1775906633280779,0.1906293733978093,0.02974178488746314,0.2237416183926929,0.5811240824990898,0.4375580691260567,0.7762583816073071,0.329098142084973,0.0,0.3333333333333333,0.33333333333333337,-0.013145885654107268,0.3435736593793684,0.6721570212412324,5.055828078184277e-05,0.7189913094043732,1.0648020386695862
A_native,G1-shared,41,VA,0.21513905728226163,0.29519326313170086,0.05600920997476562,0.4742866158344555,0.7507900968194008,0.8981816072321755,0.5257133841655444,0.3526517688272802,0.0,0.0,0.0,-0.15448814446580703,0.42396645230594476,0.7343236965231995,0.45003513097763065,0.7195969521999359,1.0854107618331912
A_native,G1-shared,41,expression,0.10203508490869136,0.12245160291808029,0.03744249567937837,0.22170944822344843,268091.2520706671,0.40819005351138393,0.7782905517765515,0.13292541937146432,0.0,0.0,0.0,-0.12161757068917232,0.025756799581789024,0.589557472425729,0.2060082018375397,2.782519817352295,25575.418554687545
A_native,G1-shared,41,all,0.15641674975020892,0.17717759802300737,0.03430740634786021,0.2431349237338757,107236.86646931777,0.465010187177851,0.7568650762661243,0.2529844156738002,0.0,0.2,0.19999999999999996,-0.09325716798369868,0.2157721672312014,0.6663462367730191,0.00030986397759988907,0.8324054181575775,57.35323181152326
B_fixed_G0,G1-shared,41,AU,0.1775906633280779,0.1906293733978093,0.02974178488746314,0.2237416183926929,0.5811240824990898,0.4375580691260567,0.7762583816073071,0.329098142084973,0.0,0.3333333333333333,0.33333333333333337,-0.013145885654107268,0.3435736593793684,0.6721570212412324,5.055828078184277e-05,0.7189913094043732,1.0648020386695862
B_fixed_G0,G1-shared,41,VA,0.21513905728226163,0.29519326313170086,0.05600920997476562,0.4742866158344555,0.7507900968194008,0.8981816072321755,0.5257133841655444,0.3526517688272802,0.0,0.0,0.0,-0.15448814446580703,0.42396645230594476,0.7343236965231995,0.45003513097763065,0.7195969521999359,1.0854107618331912
B_fixed_G0,G1-shared,41,expression,0.10203508490869136,0.12245160291808029,0.03744249567937837,0.22170944822344843,268091.2520706671,0.40819005351138393,0.7782905517765515,0.13292541937146432,0.0,0.0,0.0,-0.12161757068917232,0.025756799581789024,0.589557472425729,0.2060082018375397,2.782519817352295,25575.418554687545
B_fixed_G0,G1-shared,41,all,0.15641674975020892,0.17717759802300737,0.03430740634786021,0.2431349237338757,107236.86646931777,0.465010187177851,0.7568650762661243,0.2529844156738002,0.0,0.2,0.19999999999999996,-0.09325716798369868,0.2157721672312014,0.6663462367730191,0.00030986397759988907,0.8324054181575775,57.35323181152326
A_native,T0,42,AU,0.036572610751172296,0.04118363503714772,0.04191014596192646,0.21619332017972803,1.240725108945642,0.4279056670383297,0.7838066798202719,0.07418346581137367,0.0,0.4,0.4,-0.1125182254755344,0.03337063102506017,0.28243710030972546,0.0043121783179231,0.9336496889591217,2.1564258337020883
A_native,T0,42,VA,0.14355560625986988,0.17448294157702024,0.008007009048601776,0.15705524697370996,1.1936458632349969,0.9050198399862074,0.8429447530262901,0.19845850917130237,0.0,0.0,0.0,-0.05019268759011232,0.219234137315232,0.44579411556102655,0.5685515165328979,0.9736649394035339,1.664733159542084
A_native,T0,42,expression,0.05801701125517167,0.07078196682001218,0.019155144713237843,0.2107553106413102,3.0557650019647555,0.5782012641130972,0.7892446893586899,0.09159596381610806,0.0,0.0,0.0,-0.12760956923489616,0.07614155334951243,0.29955732994149775,0.11909918040037155,1.5572910904884338,6.909008646011353
A_native,T0,42,all,0.0519934585531479,0.06131904573085416,0.03191629460928013,0.2097221112709529,1.999996722247306,0.5141693919380855,0.7902778887290471,0.0945966274302017,0.0,0.24,0.24,-0.12057217853015606,0.06988144925829412,0.3471356075884353,0.06734002791345121,1.028835654258728,4.552191114425659
B_fixed_G0,T0,42,AU,0.03151591562161465,0.03500023743066722,0.029836446066435644,0.18162349475016543,1.0078863728714864,0.4837879014472177,0.8183765052498345,0.05736299646354789,0.0,0.32,0.31999999999999995,-0.10848535617263305,0.01857424745288515,0.2634826387829252,0.00043872746755369067,0.8033038377761841,1.571166491508484
B_fixed_G0,T0,42,VA,0.07336062761813203,0.09461949014070395,0.011353653951709064,0.14992928543325515,1.097150719165802,0.9009149280124638,0.8500707145667448,0.1165881934893505,0.0,0.0,0.0,-0.20118197508218927,0.1351194892538054,0.3997870957587295,0.5685515165328979,0.7813173234462738,1.62282009124756
B_fixed_G0,T0,42,expression,0.04406428978348338,0.05421739376055064,0.020887680691150417,0.18330356622023763,9.361158471507952,0.6324297950234453,0.8166964337797623,0.0724574763722488,0.0,0.0,0.0,-0.09398554485769038,0.06988144925829412,0.26347985707462374,0.1812605068087578,1.5705953240394592,6.711448526382455
B_fixed_G0,T0,42,all,0.03887897231313404,0.04591926767303286,0.025494217777166248,0.1796255808752357,4.324951000677444,0.5647234695168303,0.8203744191247643,0.06920488920222177,0.0,0.192,0.19199999999999995,-0.10848535617263305,0.04401170901284432,0.2768143734974572,0.058233661949634634,0.9501358866691589,4.048829698562623
A_native,G0-local,42,AU,0.07240111105343704,0.08416855592301,0.04694231248191028,0.22613044875425078,0.8587020089851506,0.4015697150338751,0.7738695512457491,0.13118667799135147,0.0,0.32,0.31999999999999995,-0.12289740184102269,0.09180134263549447,0.46361565352224426,6.666434273938648e-05,0.7290746867656708,1.4954954147338868
A_native,G0-local,42,VA,0.14610832448110628,0.16919179434042395,0.006428291660957543,0.15921465786730077,0.9380984678864479,0.8944867754284912,0.8407853421326994,0.19323047060890522,0.0,0.0,0.0,-0.13055323258096663,0.25122334025299004,0.4057727733080484,0.5453348100185395,0.6677730977535248,1.1820748090744029
A_native,G0-local,42,expression,0.08739807721270466,0.10115008723071126,0.01721826429808727,0.26239143016026684,1.3439497753892282,0.5163311508171888,0.7376085698397331,0.13509601047159422,0.0,0.0,0.0,-0.15414773588462347,0.10803934414156317,0.43966344433331095,0.004976455704309047,0.6113885045051575,2.665449452400209
A_native,G0-local,42,all,0.0830967172986162,0.09640450501486753,0.0341894953974107,0.23238069953321994,1.0587403777492703,0.47772673931610476,0.7676193004667802,0.13887787824269054,0.0,0.192,0.19199999999999995,-0.14389359183503783,0.11429940445086474,0.44309983162130284,0.0001179664264782332,0.6811739206314087,1.786650705337525
B_fixed_G0,G0-local,42,AU,0.07240111105343704,0.08416855592301,0.04694231248191028,0.22613044875425078,0.8587020089851506,0.4015697150338751,0.7738695512457491,0.13118667799135147,0.0,0.32,0.31999999999999995,-0.12289740184102269,0.09180134263549447,0.46361565352224426,6.666434273938648e-05,0.7290746867656708,1.4954954147338868
B_fixed_G0,G0-local,42,VA,0.14610832448110628,0.16919179434042395,0.006428291660957543,0.15921465786730077,0.9380984678864479,0.8944867754284912,0.8407853421326994,0.19323047060890522,0.0,0.0,0.0,-0.13055323258096663,0.25122334025299004,0.4057727733080484,0.5453348100185395,0.6677730977535248,1.1820748090744029
B_fixed_G0,G0-local,42,expression,0.08739807721270466,0.10115008723071126,0.01721826429808727,0.26239143016026684,1.3439497753892282,0.5163311508171888,0.7376085698397331,0.13509601047159422,0.0,0.0,0.0,-0.15414773588462347,0.10803934414156317,0.43966344433331095,0.004976455704309047,0.6113885045051575,2.665449452400209
B_fixed_G0,G0-local,42,all,0.0830967172986162,0.09640450501486753,0.0341894953974107,0.23238069953321994,1.0587403777492703,0.47772673931610476,0.7676193004667802,0.13887787824269054,0.0,0.192,0.19199999999999995,-0.14389359183503783,0.11429940445086474,0.44309983162130284,0.0001179664264782332,0.6811739206314087,1.786650705337525
A_native,G1-shared,42,AU,0.036765752976336545,0.04712678229639471,0.06271475019632382,0.22902740010425504,0.858216450457637,0.3612186750763702,0.7709725998957451,0.07658393322546858,0.0,0.38,0.38,-0.10710768352884585,0.08431639658941077,0.27411647086612323,7.062720105750486e-05,0.6690077185630798,1.4127167463302612
A_native,G1-shared,42,VA,0.11694857395811305,0.15425918578507403,0.014057382468236049,0.24117471217566727,0.9390070751309395,0.8267548933222247,0.7588252878243329,0.19327739063652943,0.0,0.0,0.0,-0.061772146853964385,0.2375959815268098,0.40291732940386277,0.3742082625627518,0.6525245606899261,1.594353461265565
A_native,G1-shared,42,expression,0.043924144090930074,0.055935763651073375,0.05092679095518142,0.3009036036285131,3.137402375705733,0.5260654806530873,0.6990963963714869,0.09157258905463093,0.0,0.0,0.0,-0.07966163431347498,0.05671758943630113,0.30871164777463744,0.017834029439836745,0.8060053884983063,3.2434692144393944
A_native,G1-shared,42,all,0.04547106381154859,0.05851624860898623,0.05505001382091123,0.2529995701977306,1.811328815811594,0.45121255032058805,0.7470004298022693,0.09488943381901367,0.0,0.228,0.22799999999999998,-0.08618041730068207,0.08183831283899244,0.308210402167123,0.00013755360268987723,0.6780648231506348,2.208866405487061
B_fixed_G0,G1-shared,42,AU,0.02727335479445909,0.03171503392183146,0.041784921214574,0.19729373962306895,0.7679117236633223,0.4098741077927846,0.802706260376931,0.038912350643265155,0.0,0.32,0.31999999999999995,-0.10684599042162363,-0.004598046684142706,0.21423357672562354,0.00011036017313017511,0.6070003807544708,1.1887152433395392
B_fixed_G0,G1-shared,42,VA,0.05992223691098196,0.09572606410240578,0.030637599440205804,0.3776575891898506,0.9422482490539551,0.8612104769369424,0.6223424108101494,0.12538156312533816,0.0,0.0,0.0,-0.09363332790465546,0.1469343368093493,0.3045789219469254,0.46721898913383486,0.7288937270641327,1.5518242597579959
B_fixed_G0,G1-shared,42,expression,0.04287913122937386,0.05401043947496907,0.05255742203935583,0.295179881249444,7.156092261487811,0.5223666018856533,0.7048201187505561,0.09299645939823144,0.0,0.0,0.0,-0.08067759991139296,0.07822717490787492,0.3248893745825228,0.028196447528898716,0.8856812119483948,5.673296260833751
B_fixed_G0,G1-shared,42,all,0.034879113822953646,0.04397044611328144,0.04434033573655473,0.24304641290885146,3.315145256008727,0.48197861543403525,0.7569535870911483,0.06889310782167488,0.0,0.192,0.19199999999999995,-0.10253302166752085,0.05458925271395823,0.27581199411516005,0.00024405777076026437,0.7273514866828918,2.2082034349441533
A_native,T0,43,AU,0.1749713280063587,0.18188696039341062,0.016828593720898812,0.0949484461850143,0.5699805641162898,0.5419113584656068,0.9050515538149856,0.20730997736981951,0.0,0.13333333333333333,0.1333333333333333,-0.06698309254380606,0.14373771391622245,0.579569467712572,0.00013662643905263395,0.7167231440544128,1.0529868960380555
A_native,T0,43,VA,0.16311426111771038,0.20327328139178888,0.015187788096420041,0.09289318152197157,0.6696700021624565,0.9126787346252202,0.9071068184780285,0.2232767258369181,0.0,0.0,0.0,-0.15324873298003747,0.3001882188094395,0.5769498395274769,0.5162541449069977,0.662134438753128,0.8022614300251008
A_native,T0,43,expression,0.12785249511375568,0.14070725971866493,0.0128829631668629,0.10284227375380557,1.333721586196043,0.7222989848907169,0.8971577262461945,0.15317657720707084,0.0,0.0,0.0,-0.028079200973003357,0.05128689060413451,0.4611125514406112,0.08462336733937266,0.8557104766368866,2.2245874166488684
A_native,T0,43,all,0.15894473612963386,0.17042036185736226,0.015434727493649018,0.0973100498339841,0.844298262061088,0.629296789014411,0.9026899501660159,0.18986938152774158,0.0,0.08,0.07999999999999996,-0.05888745828127597,0.12840997542660929,0.5569766127670431,0.00020974047802155838,0.7531274557113647,1.3583200097084043
B_fixed_G0,T0,43,AU,0.12039529611749292,0.12940065702968828,0.033472729674910516,0.18416153207723868,0.81258166227537,0.44494122042254325,0.8158384679227614,0.20283636230191912,0.0,0.3333333333333333,0.33333333333333337,-0.09750926095395976,0.13600108989485749,0.6063428436905223,0.00010762835154309869,0.8743744492530823,1.6878123521804813
B_fixed_G0,T0,43,VA,0.13074668958596125,0.25571906758298957,0.022944871363912968,0.3865756542479587,1.3510942578315734,0.9024911174236241,0.6134243457520413,0.2857265071594999,0.0,0.0,0.0,-0.09185205338174131,0.2890714218724983,0.5885703792754453,0.6796029925346374,1.174437165260315,2.294172787666321
B_fixed_G0,T0,43,expression,0.08067213299458212,0.10126291685867814,0.024449623807636024,0.21376405085495143,28.13287201609928,0.5064870155924848,0.7862359491450486,0.1589924244763211,0.0,0.0,0.0,-0.04708451360828415,0.15076329865128651,0.40983099244492815,0.2537411212921143,1.8462955951690674,66.52925033569342
B_fixed_G0,T0,43,all,0.10851199539563894,0.13050205301922915,0.029743107132502878,0.20982746785976433,11.794549063360556,0.501239866637011,0.7901725321402356,0.193587801657438,0.0,0.2,0.19999999999999996,-0.08843404526517057,0.17159640561459882,0.5719111417573981,0.0004613394936313859,1.0680316090583801,14.311872386932357
A_native,G0-local,43,AU,0.12989121873596507,0.14405129564327232,0.03502059904922118,0.20000149125786815,0.734432666618386,0.4162119652724,0.799998508742132,0.2241024518117203,0.0,0.3333333333333333,0.33333333333333337,-0.12711437888952584,0.21361692217993966,0.5875688553956537,5.059220784460195e-05,0.8384610712528229,1.5121197104454043
A_native,G0-local,43,VA,0.1801716046493537,0.3043310988066959,0.018624995666058474,0.3459191686005696,1.2970690816640853,0.9200693951844185,0.6540808313994304,0.3297096643851026,0.0,0.0,0.0,-0.11763609294173509,0.4077766016748744,0.5485304155898277,0.677608746290207,1.2377851009368896,1.988773536682129
A_native,G0-local,43,expression,0.1068463354029457,0.13253483730011156,0.023045958987782077,0.2326699202953467,9.087497559015173,0.4853906185891514,0.7673300797046533,0.22302580471499772,0.0,0.0,0.0,-0.04995916714480875,0.18606246300289847,0.5396992108826426,0.00858701653778553,1.1502070426940918,39.16718597412115
A_native,G0-local,43,all,0.12653928694246996,0.15318841322653476,0.02987706595890765,0.2221288027372774,4.131922265081671,0.4786577287267219,0.7778711972627226,0.23423251423036948,0.0,0.2,0.19999999999999996,-0.0949097440058097,0.23572526996570953,0.5778826878064782,9.535012068226934e-05,0.955263078212738,3.429730677604675
B_fixed_G0,G0-local,43,AU,0.12989121873596507,0.14405129564327232,0.03502059904922118,0.20000149125786815,0.734432666618386,0.4162119652724,0.799998508742132,0.2241024518117203,0.0,0.3333333333333333,0.33333333333333337,-0.12711437888952584,0.21361692217993966,0.5875688553956537,5.059220784460195e-05,0.8384610712528229,1.5121197104454043
B_fixed_G0,G0-local,43,VA,0.1801716046493537,0.3043310988066959,0.018624995666058474,0.3459191686005696,1.2970690816640853,0.9200693951844185,0.6540808313994304,0.3297096643851026,0.0,0.0,0.0,-0.11763609294173509,0.4077766016748744,0.5485304155898277,0.677608746290207,1.2377851009368896,1.988773536682129
B_fixed_G0,G0-local,43,expression,0.1068463354029457,0.13253483730011156,0.023045958987782077,0.2326699202953467,9.087497559015173,0.4853906185891514,0.7673300797046533,0.22302580471499772,0.0,0.0,0.0,-0.04995916714480875,0.18606246300289847,0.5396992108826426,0.00858701653778553,1.1502070426940918,39.16718597412115
B_fixed_G0,G0-local,43,all,0.12653928694246996,0.15318841322653476,0.02987706595890765,0.2221288027372774,4.131922265081671,0.4786577287267219,0.7778711972627226,0.23423251423036948,0.0,0.2,0.19999999999999996,-0.0949097440058097,0.23572526996570953,0.5778826878064782,9.535012068226934e-05,0.955263078212738,3.429730677604675
A_native,G1-shared,43,AU,0.1271910340300033,0.13601193986613613,0.02820659880896881,0.16718431317898758,0.5974572795281736,0.4743746208013279,0.8328156868210125,0.18758447677710782,0.0,0.25333333333333335,0.2533333333333333,-0.08072501279115697,0.1614439245227023,0.49001874919203336,9.696049746708014e-05,0.7120247781276703,1.0911532044410706
A_native,G1-shared,43,VA,0.10084658977318192,0.13739834471630943,0.02547321543674481,0.3149431162385924,0.8933514952659607,0.9408870030289516,0.6850568837614076,0.15014118715158745,0.0,0.0,0.0,-0.13596587374500596,0.14653755859394962,0.3722747207503612,0.6067074596881866,0.8079549670219421,1.1314078450202942
A_native,G1-shared,43,expression,0.10038218035469293,0.11487122263440042,0.025670312740016094,0.16215071103319664,14.002341071027331,0.5538272519093098,0.8378492889668034,0.16508557946127472,0.0,0.0,0.0,-0.03531216806660895,0.10715621980170505,0.4850011498124214,0.05148389488458634,1.2026075720787048,14.357504749298117
A_native,G1-shared,43,all,0.1165046453133583,0.12935782273999455,0.02717631659712602,0.17739426473710287,5.683818541955949,0.5371204533340921,0.8226057352628972,0.1755619410328764,0.0,0.152,0.15200000000000002,-0.06530972296251385,0.12805417967792926,0.4806577677224569,0.0002097853313898668,0.8400450944900513,2.236822009086609
B_fixed_G0,G1-shared,43,AU,0.09060343071395212,0.10399592891376554,0.04758049642327036,0.21652162691331409,0.7214942875494308,0.4196126679830967,0.7834783730866858,0.17836945606316867,0.0,0.3333333333333333,0.33333333333333337,-0.07431551518019583,0.13412854295820623,0.5062513815782087,6.898881620145404e-05,0.7707064747810364,1.6615851998329165
B_fixed_G0,G1-shared,43,VA,0.1433134886162261,0.2456167272413655,0.03905995215916271,0.35199483939517423,1.3633330374956132,0.8967696524631062,0.6480051606048258,0.2819785454036664,0.0,0.0,0.0,-0.0280842753270534,0.3342939898425157,0.5093422142268527,0.7174332082271576,0.9806022644042969,2.6716428995132446
B_fixed_G0,G1-shared,43,expression,0.09499442588790487,0.10683734298318752,0.01717289111389903,0.20140877675798552,45.98893142302986,0.5150696443110737,0.7985912232420145,0.18807221650098188,0.0,0.0,0.0,-0.03531407631076868,0.19552758729481862,0.45153662779186904,0.21813833564519883,1.852109968662262,105.07262954711918
B_fixed_G0,G1-shared,43,all,0.0962253538017989,0.11623484528218858,0.03716841918314293,0.2225233718621578,18.892653016736222,0.48833145916645015,0.7774766281378422,0.1926114691723437,0.0,0.2,0.19999999999999996,-0.0688748128080457,0.16980130854082137,0.4844682090748049,0.00018476154946256434,0.9973228275775909,5.845998716354369
A_native,T0,44,AU,0.08603521679039379,0.09305018123539992,0.02537918292544277,0.12860648873441002,0.7481983489436724,0.5832368254710688,0.8713935112655898,0.12505835576720792,0.0,0.21333333333333335,0.21333333333333337,-0.032448040707689745,0.05341015386570422,0.39341049833265124,0.04752320721745494,0.8153436481952667,1.1695248365402222
A_native,T0,44,VA,0.049540853397971714,0.0732816894549838,0.0742804092444831,0.3359803454360007,0.6823855891823769,0.9077555839190152,0.6640196545639994,0.07123742262073053,0.0,0.0,0.0,-0.23230800323190884,0.06117501258265616,0.3579044819637839,0.5132229775190353,0.6411270797252655,0.8897707164287568
A_native,T0,44,expression,0.028623702735747943,0.03338583509955413,0.03968350751754601,0.1499326433777816,11.0567726832669,0.6076772092474182,0.8500673566222183,0.04712985488143797,0.0,0.0,0.0,-0.09420365595144986,0.0028201020106087644,0.26062068193438664,0.10972666889429092,1.0304037928581238,10.355277252197272
A_native,T0,44,all,0.06474398322151335,0.07237611112949596,0.033868664900439036,0.15202076675641618,4.525123539542903,0.6170192489553363,0.8479792332435838,0.09152304047458797,0.0,0.128,0.128,-0.0792146076259253,0.028091247276618124,0.3461077909415673,0.10902016311883928,0.8282866477966309,2.2244750738143937
B_fixed_G0,T0,44,AU,0.024608997588258342,0.025304116070313232,0.023220568460304788,0.11794429637508791,1.172686119602169,0.5742100211657224,0.882055703624912,0.034625944948586035,0.0,0.21333333333333335,0.21333333333333337,-0.1041653328526503,-0.002307096317211621,0.24383618714146044,0.05270380899310112,0.8782436847686768,2.179729795455928
B_fixed_G0,T0,44,VA,0.01555634955928864,0.007675436912849392,0.058791277295791186,0.32136339691329374,0.5966338291764259,0.8656078953883599,0.6786366030867064,0.0049049677421746036,0.0,0.0,0.0,-0.16130128558405998,-0.0067200055210884105,0.180029895045446,0.5008126050233841,0.5520444810390472,0.7477443158626557
B_fixed_G0,T0,44,expression,0.021349560479347225,0.02568091432391064,0.025317246417017852,0.13443172246559248,28.965190618229098,0.5819226092993064,0.8655682775344073,0.02357472845948395,0.0,0.0,0.0,-0.09266180438267554,-0.005091826096754942,0.179190447043468,0.10865170881152153,0.9754390120506287,63.241524124146665
B_fixed_G0,T0,44,all,0.02284176587108921,0.024014397178867296,0.02673716211329188,0.13949380076710585,11.318921505297762,0.5999898793062802,0.8605061992328941,0.027843757502455782,0.0,0.128,0.128,-0.1066648054047421,-0.002480966914251405,0.21414968926329722,0.09318505898118022,0.8570125997066498,4.355462980270391
A_native,G0-local,44,AU,0.0735844830337982,0.08928006418901475,0.04754945640811213,0.17979198140471447,0.6457518872143814,0.46627524857261465,0.8202080185952855,0.12435633028252492,0.0,0.21333333333333335,0.21333333333333337,-0.08049407145005631,0.09952010127435895,0.37241795171901587,0.00014363064838107675,0.6530120670795441,1.3441866397857665
A_native,G0-local,44,VA,0.09583431339777321,0.12589144122289767,0.0570380455193201,0.3360278038071027,0.4894748955965042,0.7745746656522419,0.6639721961928973,0.149504445528072,0.0,0.0,0.0,-0.09770609717062521,0.18589796429492628,0.34780627590034274,0.34448258876800536,0.488142728805542,0.5911216318607331
A_native,G0-local,44,expression,0.06049146025570369,0.07005326746083054,0.023970490444526774,0.18591285567308924,17.482718391516393,0.46191711056216167,0.8140871443269108,0.06557173188806184,0.0,0.0,0.0,-0.08528002506809335,0.03509186276169718,0.2999004762417037,0.0037960184272378683,0.5279081016778946,26.205446815490983
A_native,G0-local,44,all,0.07117470217392596,0.08605639939870642,0.04076327442866146,0.19424952696278547,6.810117852864855,0.4895445977756399,0.8057504730372146,0.10509116713277217,0.0,0.128,0.128,-0.08705707649574713,0.06354624177020024,0.3432618274044133,0.00038568301824852845,0.5783117413520813,1.6328674554824834
B_fixed_G0,G0-local,44,AU,0.0735844830337982,0.08928006418901475,0.04754945640811213,0.17979198140471447,0.6457518872143814,0.46627524857261465,0.8202080185952855,0.12435633028252492,0.0,0.21333333333333335,0.21333333333333337,-0.08049407145005631,0.09952010127435895,0.37241795171901587,0.00014363064838107675,0.6530120670795441,1.3441866397857665
