pairing,comparison,group,source,r_contribution,scale_contribution,mean_contribution
B_fixed_G0,G1-minus-T0,expression,75,-0.013977186497732658,-0.003279293064891449,-0.0027847180120191732
B_fixed_G0,G1-minus-T0,expression,76,0.014794967234483706,-0.004509793809045991,-0.001405073843161107
B_fixed_G0,G1-minus-T0,expression,77,-0.0010910009792086063,-0.012251019147964688,-0.011796144841838252
B_fixed_G0,G1-minus-T0,expression,78,-0.004559761460780113,-0.008593898372172632,-0.004514794145304399
B_fixed_G0,G1-minus-T0,expression,79,0.011580617670004017,-0.0003116444839863239,-0.003963455608519579
B_fixed_G0,G1-minus-T0,all,0,-0.0025148431071401064,-0.00226881615153598,-0.00392816653313829
B_fixed_G0,G1-minus-T0,all,1,0.032577892784986705,0.0010751026998394905,0.0007307023206724609
B_fixed_G0,G1-minus-T0,all,2,0.012707203228267912,-0.005143346583049985,-0.007585102734234134
B_fixed_G0,G1-minus-T0,all,3,0.019148425937293885,0.00374176853323923,0.001435675611850404
B_fixed_G0,G1-minus-T0,all,4,-0.023101171547178473,-0.010185598529041003,-0.005979789672894395
B_fixed_G0,G1-minus-T0,all,5,-0.03869280818156628,-0.006091681826703777,-0.010017273465293275
B_fixed_G0,G1-minus-T0,all,6,0.0005170436132232354,-0.000800154468998688,-0.00510806027633488
B_fixed_G0,G1-minus-T0,all,7,-0.01905912987736519,-0.007568946638402194,-0.00962225239221158
B_fixed_G0,G1-minus-T0,all,8,-0.00927164833326944,-0.007272598926074874,-0.00042161379755309024
B_fixed_G0,G1-minus-T0,all,9,-0.005561226617857706,-0.0074444150866866165,-0.0014536270329087086
B_fixed_G0,G1-minus-T0,all,10,-0.009266321365036606,-0.004390216313613999,-0.002616970813909748
B_fixed_G0,G1-minus-T0,all,11,-0.021255709195548346,-0.008538353188703279,-0.005324746979000283
B_fixed_G0,G1-minus-T0,all,12,-0.01096578268331072,-0.004127550249646323,-0.0025661315256859866
B_fixed_G0,G1-minus-T0,all,13,-0.01635679996037933,-0.0043160066690778485,-0.0019102826215237248
B_fixed_G0,G1-minus-T0,all,14,-0.007662617945474964,-0.00046578077904035984,-0.00448417631367535
B_fixed_G0,G1-minus-T0,all,15,-0.021776134097349426,-0.003067437100564402,-0.0035214485291093977
B_fixed_G0,G1-minus-T0,all,16,-0.02543016037820128,-0.003591665106092776,-0.011740399173343977
B_fixed_G0,G1-minus-T0,all,17,-0.016180722152374295,-0.00164271267480708,-0.0034462041476702003
B_fixed_G0,G1-minus-T0,all,18,-0.010619756992122066,0.0002508467655964989,-0.003400826859008445
B_fixed_G0,G1-minus-T0,all,19,-0.016823946852310187,-0.006653369135419203,-0.00509553486851254
B_fixed_G0,G1-minus-T0,all,20,-0.02691776730066863,-0.009944524412109957,-0.011519816231751528
B_fixed_G0,G1-minus-T0,all,21,-0.025416781533713382,-0.00944685468488778,-0.00839672449414439
B_fixed_G0,G1-minus-T0,all,22,-0.031144117355616986,-0.01877386260415643,-0.01003363029869886
B_fixed_G0,G1-minus-T0,all,23,-0.017836331685783528,-0.010373915909444281,-0.009111343962212434
B_fixed_G0,G1-minus-T0,all,24,0.0028871522440641513,-0.005685112343379284,-0.017317569783213655
B_fixed_G0,G1-minus-T0,all,25,0.012280466763098513,-0.008795348877811922,-0.01093456292589989
B_fixed_G0,G1-minus-T0,all,26,-0.002307654712234,-0.00839192145887469,-0.008649393527427216
B_fixed_G0,G1-minus-T0,all,27,0.019802589826645827,-0.007821958346234071,-0.007490538599872621
B_fixed_G0,G1-minus-T0,all,28,0.009772773939336619,-0.010772580227595245,0.0009508277277877064
B_fixed_G0,G1-minus-T0,all,29,-0.000576749430514457,0.0010933243123679706,-0.003436749456672075
B_fixed_G0,G1-minus-T0,all,30,-0.018723896305004182,-0.005599854179957147,-0.0011235994720107377
B_fixed_G0,G1-minus-T0,all,31,-0.014678441080193791,0.0005079954288931702,-0.006837499661608281
B_fixed_G0,G1-minus-T0,all,32,0.04246742435629518,0.0011257223127924792,0.0002183169055301858
B_fixed_G0,G1-minus-T0,all,33,-0.0037032587403484723,0.003515004711465636,0.0017292511634093971
B_fixed_G0,G1-minus-T0,all,34,-0.012714785279292979,-0.00887552972867313,-0.006474772662852308
B_fixed_G0,G1-minus-T0,all,35,-0.010322375108895165,-0.00513420997467431,-0.00198109270338091
B_fixed_G0,G1-minus-T0,all,36,0.03583927768998616,-0.00044486689094598916,0.0018027591272677546
B_fixed_G0,G1-minus-T0,all,37,0.011353480583719511,-0.006492148428182569,0.0011327598791486429
B_fixed_G0,G1-minus-T0,all,38,-0.004934649413807329,-0.008263834333020664,0.0029239735697331715
B_fixed_G0,G1-minus-T0,all,39,0.08315508423852759,0.004804804070818656,0.0025050074517885997
B_fixed_G0,G1-minus-T0,all,40,-0.008575368676805945,-0.0025249294696579336,-0.002316604668494038
B_fixed_G0,G1-minus-T0,all,41,-0.008616366597748846,-0.014931930778240184,-0.008968748401634728
B_fixed_G0,G1-minus-T0,all,42,0.00011635847363838403,0.0008777058548217946,-0.004993922818640573
B_fixed_G0,G1-minus-T0,all,43,-0.006332975471956155,-0.00429405095972449,-0.0016596151621593766
B_fixed_G0,G1-minus-T0,all,44,0.016188629601039214,-0.003165869267891793,-0.003189667733232647
B_fixed_G0,G1-minus-T0,all,45,0.0012366773623605277,-0.0018917908468205412,-0.0040862070846832
B_fixed_G0,G1-minus-T0,all,46,-0.01666546767092976,-0.002824231079050967,-0.004472336909884959
B_fixed_G0,G1-minus-T0,all,47,0.004302604318422468,-0.008582777667688514,-0.0039802795881174755
B_fixed_G0,G1-minus-T0,all,48,-0.01751256292153908,-0.038164419603795234,-0.004448592223694362
B_fixed_G0,G1-minus-T0,all,49,0.0007862407425258326,-0.013771800800390345,-0.003095315587210912
B_fixed_G0,G1-minus-T0,all,50,0.014775606358524917,-0.002839281369471747,0.0019654490186973707
B_fixed_G0,G1-minus-T0,all,51,-0.011775487095032632,-0.0064913134100900004,-0.010670298619419394
B_fixed_G0,G1-minus-T0,all,52,-0.006244049149509643,-0.0040913087186010355,-0.004630055983685292
B_fixed_G0,G1-minus-T0,all,53,0.01343582001276987,-0.00311404361045063,-0.0013317371144767384
B_fixed_G0,G1-minus-T0,all,54,0.016291829706204387,-0.008585068182114398,-0.003997851101928404
B_fixed_G0,G1-minus-T0,all,55,0.03069352147136147,-0.006224340127616703,-0.0032635258776462558
B_fixed_G0,G1-minus-T0,all,56,-0.028396992418232667,-0.01323013381382687,-0.008020053031983363
B_fixed_G0,G1-minus-T0,all,57,-0.013196313952809745,-0.008407744403569627,-0.013288323039887277
B_fixed_G0,G1-minus-T0,all,58,-0.0558000510264181,-0.0038291813214606555,-0.035985379455709864
B_fixed_G0,G1-minus-T0,all,59,-0.017153175715086122,-0.00901919989481566,-0.017932608565084947
B_fixed_G0,G1-minus-T0,all,60,-0.0074534089789240615,-0.008628168677218197,-0.005384328043665556
B_fixed_G0,G1-minus-T0,all,61,-0.005283123491002156,-0.004366639253364588,-0.007031848155537866
B_fixed_G0,G1-minus-T0,all,62,-0.008117843376240746,-0.004261966807143867,-0.0019865373823075307
B_fixed_G0,G1-minus-T0,all,63,-0.011849952839349082,-0.006972049991150826,-0.003345212370620481
B_fixed_G0,G1-minus-T0,all,64,-0.015260022748782435,-0.006373610538344572,-0.002943541650931299
B_fixed_G0,G1-minus-T0,all,65,-0.03063060978835995,-0.006136169468650112,-0.0043043953255735715
B_fixed_G0,G1-minus-T0,all,66,-0.00678490297412327,-0.0030889282728940315,-0.004319412413453092
B_fixed_G0,G1-minus-T0,all,67,-0.00011586663349299009,0.0012311089532985999,0.0008206247095242575
B_fixed_G0,G1-minus-T0,all,68,-0.008364407706924884,-0.0028557188937366087,-0.0021002993054936273
B_fixed_G0,G1-minus-T0,all,69,0.009387983534769781,-0.005350972757978527,-0.0011990964272037882
B_fixed_G0,G1-minus-T0,all,70,0.007745234726803996,-0.0039363309382846575,-0.001972431120075711
B_fixed_G0,G1-minus-T0,all,71,0.0030628354370651318,-0.007349594028180423,-0.0023320111367365333
B_fixed_G0,G1-minus-T0,all,72,-0.014951282202633972,-0.013974937820564087,-0.004834517398948318
B_fixed_G0,G1-minus-T0,all,73,-0.01507695471911323,-0.0004378342900026815,-0.0034884492348387143
B_fixed_G0,G1-minus-T0,all,74,-0.010538848169654877,-0.00398462022819512,-0.001451369365298698
B_fixed_G0,G1-minus-T0,all,75,-0.008554833411459826,-0.003103900869091451,-0.0031388943793870757
B_fixed_G0,G1-minus-T0,all,76,0.007498514834845466,-0.008426492150166855,-0.003995300843991388
B_fixed_G0,G1-minus-T0,all,77,-0.003183378321638242,-0.00796591493732033,-0.007816364324296325
B_fixed_G0,G1-minus-T0,all,78,-0.006385221808962215,-0.009267696779804897,-0.006397178177289197
B_fixed_G0,G1-minus-T0,all,79,0.015642505219469447,-0.0016583521833813029,-0.0003960654482046004
