model,source,group,left_block,right_block,left_frames,right_frames,candidate_covariance,correlation,undefined_fraction
G0-local,63,AU,3,4,750,599,-0.001726918264750374,-0.15956737487609332,0.0
G0-local,63,VA,0,1,750,750,-0.0006588155199529052,-0.16980302341214595,0.0
G0-local,63,VA,1,2,750,750,-0.0002466378146269094,-0.1752723602782487,0.0
G0-local,63,VA,2,3,750,750,8.863963722335013e-05,-0.16362308518705324,0.0
G0-local,63,VA,3,4,750,599,-2.0948721607539425e-05,-0.021698080181410586,0.0
G0-local,63,expression,0,1,750,750,-0.0006382879800938359,-0.06775729573991085,0.0
G0-local,63,expression,1,2,750,750,-0.0010102349536118516,0.02372214057778596,0.0
G0-local,63,expression,2,3,750,750,-7.385888405329435e-05,-0.14767100096543925,0.0
G0-local,63,expression,3,4,750,599,0.0020612121493409946,0.072089013505853,0.0
G1-shared,63,AU,0,1,750,750,0.023876636317616187,0.8285535762647459,0.0
G1-shared,63,AU,1,2,750,750,0.02873181225919163,0.7852005780919562,0.0
G1-shared,63,AU,2,3,750,750,0.03257236991483306,0.7790432705438183,0.0
G1-shared,63,AU,3,4,750,599,0.02740346545857383,0.6903609784681258,0.0
G1-shared,63,VA,0,1,750,750,0.005876606981888783,0.8110940497720129,0.0
G1-shared,63,VA,1,2,750,750,0.006137730286033299,0.7344333603188763,0.0
G1-shared,63,VA,2,3,750,750,0.006873191811376028,0.9278501384543583,0.0
G1-shared,63,VA,3,4,750,599,0.006735643027590594,0.8078344985075119,0.0
G1-shared,63,expression,0,1,750,750,0.020190631433797256,0.8903324182897374,0.0
G1-shared,63,expression,1,2,750,750,0.022710917527540543,0.9461705558075413,0.0
G1-shared,63,expression,2,3,750,750,0.03015690935322686,0.906558200493389,0.0
G1-shared,63,expression,3,4,750,599,0.023938267683897077,0.8699370797644688,0.0
T0,64,AU,0,1,750,750,0.0008135198616360689,-0.0871911182838103,0.0
T0,64,AU,1,2,750,750,0.0005764100427628936,0.07835188105883575,0.0
T0,64,AU,2,3,750,360,-0.0006914462883153107,0.011874087682606461,0.0
T0,64,VA,0,1,750,750,0.0009028137588997615,0.49057651647022743,0.0
T0,64,VA,1,2,750,750,-0.0002592066255014074,0.008346918246339152,0.0
T0,64,VA,2,3,750,360,0.0008628646192935809,-0.0967197689811981,0.0
T0,64,expression,0,1,750,750,0.0012197190207350185,0.062369095588213325,0.0
T0,64,expression,1,2,750,750,-0.0001569023274961087,0.03930043401387881,0.0
T0,64,expression,2,3,750,360,-0.0013481495194427456,0.02508201935419238,0.0
G0-local,64,AU,0,1,750,750,-8.446784373386976e-05,-0.007040142396102115,0.0
G0-local,64,AU,1,2,750,750,-0.0013144100206751964,-0.046715972090688486,0.0
G0-local,64,AU,2,3,750,360,-0.0010594291341817785,-0.08812179507739834,0.0
G0-local,64,VA,0,1,750,750,0.0003902489380343438,0.43370209908732177,0.0
G0-local,64,VA,1,2,750,750,-0.00021924987757247996,-0.026117619984494078,0.0
G0-local,64,VA,2,3,750,360,8.38729195371286e-06,-0.17470356395920877,0.0
G0-local,64,expression,0,1,750,750,0.0005456408216172202,0.05322195371334041,0.0
G0-local,64,expression,1,2,750,750,-0.0010057771794265017,0.03969224222768518,0.0
G0-local,64,expression,2,3,750,360,-0.000567019006173034,0.01894163493836208,0.0
G1-shared,64,AU,0,1,750,750,0.015268264720675304,0.7136097881005885,0.0
G1-shared,64,AU,1,2,750,750,0.017380582130475185,0.8929648128008814,0.0
G1-shared,64,AU,2,3,750,360,0.018084247565674685,0.6999420940861989,0.0
G1-shared,64,VA,0,1,750,750,0.012821295605060169,0.983008127384533,0.0
G1-shared,64,VA,1,2,750,750,0.011548602692181602,0.9637014763289538,0.0
G1-shared,64,VA,2,3,750,360,0.010795308076661538,0.9648413078989291,0.0
G1-shared,64,expression,0,1,750,750,0.018514468636740916,0.8701877415231187,0.0
G1-shared,64,expression,1,2,750,750,0.014655521244680707,0.8824486716683351,0.0
G1-shared,64,expression,2,3,750,360,0.012917972263015231,0.8970250994539071,0.0
T0,65,AU,0,1,750,750,0.0003553879983541537,-0.030503073746992213,0.0
T0,65,AU,1,2,750,185,-0.0025961384829032985,-0.0934639125760358,0.0
T0,65,VA,0,1,750,750,0.0005112336694384008,0.0025618836232140507,0.0
T0,65,VA,1,2,750,185,0.0005195075083961774,-0.09730828765192871,0.0
T0,65,expression,0,1,750,750,0.0002145788359727237,-0.041406701668980375,0.0
T0,65,expression,1,2,750,185,-0.000672575940988134,-0.028903257490986413,0.0
G0-local,65,AU,0,1,750,750,0.001486225004898228,0.0024122855581632813,0.0
G0-local,65,AU,1,2,750,185,-0.0027773214634993952,-0.04400862023063377,0.0
G0-local,65,VA,0,1,750,750,0.0003026963753350694,0.09003752027519227,0.0
G0-local,65,VA,1,2,750,185,5.1758194185372536e-05,-0.2610276656495807,0.0
G0-local,65,expression,0,1,750,750,0.0005665753388350275,0.05582202050980237,0.0
G0-local,65,expression,1,2,750,185,-0.001026314874234166,-0.012085898161137039,0.0
G1-shared,65,AU,0,1,750,750,0.012648845377787947,0.7016231311838094,0.0
G1-shared,65,AU,1,2,750,185,0.01739982188641925,0.7277715388804856,0.0
G1-shared,65,VA,0,1,750,750,0.0032547591440374394,0.8763602178446259,0.0
G1-shared,65,VA,1,2,750,185,0.0037270629555143904,0.7845044582681859,0.0
G1-shared,65,expression,0,1,750,750,0.006295970813895994,0.8694694910183955,0.0
G1-shared,65,expression,1,2,750,185,0.007363373398282304,0.8137637664172455,0.0
T0,66,AU,0,1,750,750,0.0011751507321765588,0.07671363124661992,0.0
T0,66,AU,1,2,750,750,0.0009136359633984016,0.020297391683702298,0.0
T0,66,AU,2,3,750,363,0.0022459516128809872,0.09301949211365829,0.0
T0,66,VA,0,1,750,750,-0.0011477052412382338,-0.24972953318365781,0.0
T0,66,VA,1,2,750,750,0.0006753296487518289,0.3086733508490058,0.0
T0,66,VA,2,3,750,363,2.4962299690556072e-05,-0.10812027745201266,0.0
T0,66,expression,0,1,750,750,0.0007161461106413762,0.15225661794211767,0.0
T0,66,expression,1,2,750,750,0.00042536867084820985,-0.01786557216721836,0.0
T0,66,expression,2,3,750,363,-0.0007657883040974477,-0.061462819195326784,0.0
G0-local,66,AU,0,1,750,750,0.0004153199966578864,0.03732471870535961,0.0
G0-local,66,AU,1,2,750,750,-0.0002893518728609915,-0.08318062025318108,0.0
G0-local,66,AU,2,3,750,363,-0.0006646729069335792,0.04952122213865542,0.0
G0-local,66,VA,0,1,750,750,-0.00045480412964246067,-0.3013632890091309,0.0
G0-local,66,VA,1,2,750,750,0.0004404720394496196,0.4943714366779649,0.0
G0-local,66,VA,2,3,750,363,7.532936207037139e-05,-0.04669528759952857,0.0
G0-local,66,expression,0,1,750,750,-0.00026991215129987516,0.1700469561146294,0.0
G0-local,66,expression,1,2,750,750,0.0005303333674664255,0.09760254076535789,0.0
G0-local,66,expression,2,3,750,363,-8.221430847779181e-05,-0.0011057515983713129,0.0
G1-shared,66,AU,0,1,750,750,0.010594039721491815,0.6041898318759829,0.0
G1-shared,66,AU,1,2,750,750,0.015441927799602236,0.6333947003777026,0.0
G1-shared,66,AU,2,3,750,363,0.010625347995308267,0.6857246363500751,0.0
G1-shared,66,VA,0,1,750,750,0.004874849142821618,0.8967708591022808,0.0
G1-shared,66,VA,1,2,750,750,0.00502377306404099,0.9733138368705652,0.0
G1-shared,66,VA,2,3,750,363,0.0048798453741567445,0.8942719186315338,0.0
G1-shared,66,expression,0,1,750,750,0.014033161451633932,0.9028162429146485,0.0
G1-shared,66,expression,1,2,750,750,0.018057285668149837,0.8679247241033332,0.0
G1-shared,66,expression,2,3,750,363,0.02038452696395935,0.869278495936714,0.0
T0,67,AU,0,1,750,750,0.000127967313308647,0.07230186102882,0.0
T0,67,AU,1,2,750,209,-0.004520793999333433,-0.13426539585051103,0.0
T0,67,VA,0,1,750,750,0.0001597726079677457,0.04790555620989752,0.0
T0,67,VA,1,2,750,209,-0.0008602617644999533,0.014415962801334892,0.0
T0,67,expression,0,1,750,750,0.0007430875529716324,-0.02217589721514719,0.0
T0,67,expression,1,2,750,209,-0.0004798550432965734,-0.062092802187742546,0.0
G0-local,67,AU,0,1,750,750,0.0014194682852802037,0.10647569654993762,0.0
G0-local,67,AU,1,2,750,209,-0.0005008856520211101,-0.03035091686862191,0.0
G0-local,67,VA,0,1,750,750,0.000161309202372219,0.09899588582078717,0.0
G0-local,67,VA,1,2,750,209,-0.0002661890733926008,-0.015453129126092258,0.0
G0-local,67,expression,0,1,750,750,0.0007370023961715315,0.1623628859332463,0.0
G0-local,67,expression,1,2,750,209,-0.0006599289356504245,-0.033133138436045866,0.0
G1-shared,67,AU,0,1,750,750,0.014172350749303909,0.6669756230851004,0.0
G1-shared,67,AU,1,2,750,209,0.020480699229836117,0.7862635670776588,0.0
G1-shared,67,VA,0,1,750,750,0.0095457274069143,0.9441095536906061,0.0
G1-shared,67,VA,1,2,750,209,0.012953740735225289,0.9566768123756669,0.0
G1-shared,67,expression,0,1,750,750,0.016862173827982038,0.8775089272584427,0.0
G1-shared,67,expression,1,2,750,209,0.024902641152217173,0.791255010735332,0.0
T0,68,AU,0,1,750,750,0.00025007124905856407,0.06507176010669592,0.0
T0,68,AU,1,2,750,750,-0.0011703148654680846,-0.07847999652413187,0.0
T0,68,AU,2,3,750,750,0.0003127172330526559,0.03356831893529136,0.0
T0,68,AU,3,4,750,750,0.0019362062499584652,-0.01555654199061804,0.0
T0,68,AU,4,5,750,750,0.0035928593116062424,-0.04912146699341555,0.0
T0,68,AU,5,6,750,58,4.3536748100882496e-05,0.04334325385815264,0.0
T0,68,VA,0,1,750,750,0.00023535463761165855,0.10423373915418627,0.0
T0,68,VA,1,2,750,750,-0.0005308032836760753,-0.25601193836184544,0.0
T0,68,VA,2,3,750,750,-9.46109997433594e-05,-0.05937635115081291,0.0
T0,68,VA,3,4,750,750,-0.0005198455133588734,-0.11823809011395886,0.0
T0,68,VA,4,5,750,750,0.00013099029164387966,0.013192686360822839,0.0
T0,68,VA,5,6,750,58,0.0005519919659846564,0.10850480316370276,0.0
T0,68,expression,0,1,750,750,-0.0010825083039201304,0.0563025827721665,0.0
T0,68,expression,1,2,750,750,-7.102974107652554e-05,-0.17083324131502856,0.0
T0,68,expression,2,3,750,750,-0.001909743674343103,-0.034835250411958354,0.0
T0,68,expression,3,4,750,750,-0.0025397708617923734,-0.28742322649414653,0.0
T0,68,expression,4,5,750,750,0.004151799107423715,0.1889033115823292,0.0
T0,68,expression,5,6,750,58,0.002090804195566262,0.2066467612965751,0.0
G0-local,68,AU,0,1,750,750,0.0019803922910554693,0.2541719055149091,0.0
G0-local,68,AU,1,2,750,750,-0.0006872065712881386,-0.05862070386410206,0.0
G0-local,68,AU,2,3,750,750,0.003238514762513279,0.03003663871822775,0.0
G0-local,68,AU,3,4,750,750,-0.0014952083061115405,-0.11680685863720484,0.0
G0-local,68,AU,4,5,750,750,0.0020816704550651577,0.08845363274900458,0.0
G0-local,68,AU,5,6,750,58,0.001410667062408486,-0.023061415141346114,0.0
G0-local,68,VA,0,1,750,750,9.109140835977937e-05,0.010732007890340567,0.0
G0-local,68,VA,1,2,750,750,-0.0003648932538703706,-0.3355792730086209,0.0
G0-local,68,VA,2,3,750,750,-3.248823146731388e-05,-0.04242363937334956,0.0
G0-local,68,VA,3,4,750,750,-0.0003001506226136376,-0.0985355235333567,0.0
G0-local,68,VA,4,5,750,750,9.230527950810696e-05,0.015400395347888757,0.0
G0-local,68,VA,5,6,750,58,2.597153341667098e-06,0.016978139372153207,0.0
G0-local,68,expression,0,1,750,750,0.0001900294112249533,0.18444767376761304,0.0
G0-local,68,expression,1,2,750,750,-0.0007006575913497572,-0.18351811071188417,0.0
G0-local,68,expression,2,3,750,750,-0.0011324525173847019,-0.015991664094167093,0.0
G0-local,68,expression,3,4,750,750,-0.0026429944260756935,-0.16889149810251386,0.0
G0-local,68,expression,4,5,750,750,0.0032870812432576678,0.3274223145417482,0.0
G0-local,68,expression,5,6,750,58,0.006488793596858942,0.29659712461940324,0.0
G1-shared,68,AU,0,1,750,750,0.012811852035289577,0.6355792196598373,0.0
G1-shared,68,AU,1,2,750,750,0.012727262775514343,0.5127382859987643,0.0
G1-shared,68,AU,2,3,750,750,0.01689499889843173,0.7698547654483573,0.0
G1-shared,68,AU,3,4,750,750,0.020102606330250208,0.8907086486535681,0.0
G1-shared,68,AU,4,5,750,750,0.019433533980647764,0.862589998226704,0.0
G1-shared,68,AU,5,6,750,58,0.015912566925931838,0.33693036329698395,0.0
G1-shared,68,VA,0,1,750,750,0.009346379935771323,0.9493872313404335,0.0
G1-shared,68,VA,1,2,750,750,0.009685519701231956,0.9366167737015112,0.0
G1-shared,68,VA,2,3,750,750,0.011309265590655716,0.9724021338672337,0.0
G1-shared,68,VA,3,4,750,750,0.012333953038878152,0.9730981177027512,0.0
G1-shared,68,VA,4,5,750,750,0.011821058728008,0.9796391029715382,0.0
G1-shared,68,VA,5,6,750,58,0.007526087401198799,0.7372851832292826,0.0
G1-shared,68,expression,0,1,750,750,0.02632315985914962,0.8056414043970475,0.0
G1-shared,68,expression,1,2,750,750,0.031322036154977945,0.70910046609371,0.0
G1-shared,68,expression,2,3,750,750,0.03357744080175743,0.8825058125483088,0.0
G1-shared,68,expression,3,4,750,750,0.03375348654443168,0.8825161211936543,0.0
G1-shared,68,expression,4,5,750,750,0.03546211024387555,0.9596421420152303,0.0
G1-shared,68,expression,5,6,750,58,0.01743646131448806,0.5951103844274978,0.0
T0,69,AU,0,1,750,750,0.00038348950755901694,0.010087976819755396,0.0
T0,69,AU,1,2,750,750,0.00022676505295946646,0.04243031997530291,0.0
T0,69,AU,2,3,750,750,-0.00166462531837442,0.11612727325464708,0.0
T0,69,AU,3,4,750,750,-0.000253789669476191,0.03733823017183201,0.0
T0,69,AU,4,5,750,723,-0.0005368616009984209,-0.039111106196776164,0.0
T0,69,VA,0,1,750,750,0.000472030410124248,0.27170409699029213,0.0
T0,69,VA,1,2,750,750,0.00029471245181180946,0.2045050572397137,0.0
T0,69,VA,2,3,750,750,0.0004014423125539442,0.27213565610202783,0.0
T0,69,VA,3,4,750,750,-0.0002865186986119247,-0.2831166652613742,0.0
T0,69,VA,4,5,750,723,-0.0003578057011027076,-0.19891234117784912,0.0
T0,69,expression,0,1,750,750,-0.001597359515388315,0.0963790979876934,0.0
T0,69,expression,1,2,750,750,-0.0009964923041820939,-0.012329890909631665,0.0
T0,69,expression,2,3,750,750,0.0022963038588309725,0.2810857550710606,0.0
T0,69,expression,3,4,750,750,-0.001595817405749416,-0.05241095884280933,0.0
T0,69,expression,4,5,750,723,0.003902007989186778,0.2761889384981758,0.0
G0-local,69,AU,0,1,750,750,0.00019685428298903446,0.13317040626476,0.0
G0-local,69,AU,1,2,750,750,0.0010111325107641416,0.11763476644043731,0.0
G0-local,69,AU,2,3,750,750,-0.004242443346630316,0.08290521423784994,0.0
G0-local,69,AU,3,4,750,750,-0.0011980977714105372,0.07933119644779506,0.0
G0-local,69,AU,4,5,750,723,-0.003162864921922326,0.08133852530926923,0.0
G0-local,69,VA,0,1,750,750,0.0003223048386018101,0.342177927961892,0.0
G0-local,69,VA,1,2,750,750,0.00014836903567652475,0.20878904131583176,0.0
G0-local,69,VA,2,3,750,750,0.00016974148095769343,0.2874568065522951,0.0
G0-local,69,VA,3,4,750,750,-0.00018401728697563683,-0.2872637272884719,0.0
G0-local,69,VA,4,5,750,723,-8.699334052226601e-05,-0.061810934954449996,0.0
G0-local,69,expression,0,1,750,750,0.00010171991256229727,0.08722630589399413,0.0
G0-local,69,expression,1,2,750,750,-0.000580574106002186,0.0788267959754219,0.0
G0-local,69,expression,2,3,750,750,0.0006615132157221679,0.08715767109092994,0.0
G0-local,69,expression,3,4,750,750,-0.001628506619775899,0.048864802711827596,0.0
G0-local,69,expression,4,5,750,723,-0.0017778514070289108,0.0746994599042052,0.0
G1-shared,69,AU,0,1,750,750,0.025405748784405355,0.7825027841461853,0.0
G1-shared,69,AU,1,2,750,750,0.030062169157321385,0.9783173910705926,0.0
G1-shared,69,AU,2,3,750,750,0.026745163087027908,0.9859509549559957,0.0
G1-shared,69,AU,3,4,750,750,0.028962237047056614,0.9629706309767336,0.0
G1-shared,69,AU,4,5,750,723,0.035158875022446946,0.8678292549269031,0.0
G1-shared,69,VA,0,1,750,750,0.007097114168238276,0.9729016357037064,0.0
G1-shared,69,VA,1,2,750,750,0.008035073620047144,0.9895138193353896,0.0
G1-shared,69,VA,2,3,750,750,0.008191794785378067,0.9914609193844528,0.0
G1-shared,69,VA,3,4,750,750,0.007860437654000005,0.9830529850742997,0.0
G1-shared,69,VA,4,5,750,723,0.007675453551278297,0.9577866186670405,0.0
G1-shared,69,expression,0,1,750,750,0.014160771433150462,0.9736746231335943,0.0
G1-shared,69,expression,1,2,750,750,0.014462908003509488,0.9506006853386719,0.0
G1-shared,69,expression,2,3,750,750,0.01301195690179728,0.9238518748518423,0.0
G1-shared,69,expression,3,4,750,750,0.011835394920556531,0.9357036136295952,0.0
G1-shared,69,expression,4,5,750,723,0.01331136930894792,0.9483171550079459,0.0
T0,70,AU,0,1,750,750,0.00046100808470340494,-0.10928417139029191,0.0
T0,70,AU,1,2,750,750,0.001201627722384587,0.04025599963579027,0.0
T0,70,AU,2,3,750,750,-0.0009388956173533047,-0.04899016361322472,0.0
T0,70,AU,3,4,750,729,-0.00014102659230955239,-0.0637099348506014,0.0
T0,70,VA,0,1,750,750,0.00026235607050286873,0.12285935303365314,0.0
T0,70,VA,1,2,750,750,0.000263341955282956,0.03248790736221373,0.0
T0,70,VA,2,3,750,750,-0.0007184042681196265,-0.6803188279735033,0.0
T0,70,VA,3,4,750,729,0.0002530556909736461,0.18893170626706646,0.0
T0,70,expression,0,1,750,750,-0.0016711971400922556,0.21536849495210297,0.0
T0,70,expression,1,2,750,750,0.0005382661486208642,0.047223194929677074,0.0
T0,70,expression,2,3,750,750,-0.0010990981291356433,-0.021753118945048232,0.0
T0,70,expression,3,4,750,729,0.004498851778119152,0.2346514981803862,0.0
G0-local,70,AU,0,1,750,750,0.0003325304892707803,-0.22284231028472684,0.0
G0-local,70,AU,1,2,750,750,0.0012996014825815167,0.01921984647757492,0.0
G0-local,70,AU,2,3,750,750,-0.002028798871156366,-0.21225443278357797,0.0
G0-local,70,AU,3,4,750,729,0.0008721924989839452,-0.039032346510215025,0.0
G0-local,70,VA,0,1,750,750,9.974023797925421e-05,0.07665878441817264,0.0
G0-local,70,VA,1,2,750,750,8.068596611333596e-05,0.0018799646359068112,0.0
G0-local,70,VA,2,3,750,750,-0.00043378763681823707,-0.631016049616492,0.0
G0-local,70,VA,3,4,750,729,2.7780073266706458e-05,0.05987040617027592,0.0
G0-local,70,expression,0,1,750,750,0.0006371048011199657,0.18861096116847467,0.0
G0-local,70,expression,1,2,750,750,-4.717530784571463e-06,-0.008220358989400503,0.0
G0-local,70,expression,2,3,750,750,-0.0013178460874675078,-0.12063569268435965,0.0
G0-local,70,expression,3,4,750,729,0.0024362298194379453,0.25169163953308343,0.0
G1-shared,70,AU,0,1,750,750,0.021775011156911644,0.8316907302662979,0.0
G1-shared,70,AU,1,2,750,750,0.02308005606739443,0.7584449364677189,0.0
G1-shared,70,AU,2,3,750,750,0.02332407211655468,0.90538610027385,0.0
G1-shared,70,AU,3,4,750,729,0.02229582165855019,0.9077322199765728,0.0
G1-shared,70,VA,0,1,750,750,0.006853609220028626,0.97009665228469,0.0
G1-shared,70,VA,1,2,750,750,0.007471839581739708,0.9639928404476681,0.0
G1-shared,70,VA,2,3,750,750,0.008572816110503118,0.9675648237182746,0.0
G1-shared,70,VA,3,4,750,729,0.008778446671569653,0.9881659817892112,0.0
G1-shared,70,expression,0,1,750,750,0.02706403222985556,0.8359158042682251,0.0
G1-shared,70,expression,1,2,750,750,0.0299024143460792,0.7904448435152274,0.0
G1-shared,70,expression,2,3,750,750,0.029007338702040263,0.8662656658249996,0.0
G1-shared,70,expression,3,4,750,729,0.027356683410115646,0.8745425796699333,0.0
T0,71,AU,0,1,750,750,0.00020848328404191299,0.09044880749754951,0.0
T0,71,AU,1,2,750,750,0.0029882689217164225,0.28706440811521156,0.0
T0,71,AU,2,3,750,750,-0.0002674559654063611,-0.07074701872745778,0.0
T0,71,AU,3,4,750,750,8.099221302445909e-05,0.06978448603487458,0.0
T0,71,AU,4,5,750,750,0.0007015876409893436,0.010732240778129943,0.0
T0,71,AU,5,6,750,61,0.006080173009873708,0.19852048686557844,0.0
T0,71,VA,0,1,750,750,6.661585479754764e-05,0.012319247637926356,0.0
T0,71,VA,1,2,750,750,-5.887439116155567e-06,-0.00743901779891145,0.0
T0,71,VA,2,3,750,750,4.3864235238753876e-05,0.026393314118643117,0.0
T0,71,VA,3,4,750,750,0.00033217895735598683,0.09576634016187564,0.0
T0,71,VA,4,5,750,750,2.8474084127984864e-05,0.07941851212543255,0.0
T0,71,VA,5,6,750,61,-0.0028007961296706895,-0.17355790090727335,0.0
T0,71,expression,0,1,750,750,0.0009600641441968396,0.21885893536416798,0.0
T0,71,expression,1,2,750,750,-0.0003198768665433511,0.06778650562279372,0.0
T0,71,expression,2,3,750,750,-0.0003643784137298733,0.06777635573708476,0.0
T0,71,expression,3,4,750,750,-0.0002445235761648873,0.05001269252040911,0.0
T0,71,expression,4,5,750,750,0.0008073851363381292,0.0743968571097489,0.0
T0,71,expression,5,6,750,61,0.0014335026073951135,-0.11469360126325383,0.0
G0-local,71,AU,0,1,750,750,0.0013110214955067063,0.1269201020327096,0.0
G0-local,71,AU,1,2,750,750,0.006118142692770003,0.3081989231379478,0.0
G0-local,71,AU,2,3,750,750,9.126899113487377e-05,0.14559340806134186,0.0
G0-local,71,AU,3,4,750,750,-0.0010812798509029326,-0.016843352568475963,0.0
G0-local,71,AU,4,5,750,750,0.0006373130299380718,0.11945088996945427,0.0
G0-local,71,AU,5,6,750,61,0.006842057836557496,0.12054904190100155,0.0
G0-local,71,VA,0,1,750,750,2.52715119489402e-05,-0.015499859895274248,0.0
G0-local,71,VA,1,2,750,750,5.329154611063835e-05,0.10278915196084693,0.0
G0-local,71,VA,2,3,750,750,2.8611063219866768e-05,0.02311355107377773,0.0
G0-local,71,VA,3,4,750,750,0.00021788280589043975,0.08590043095255463,0.0
G0-local,71,VA,4,5,750,750,-9.30007293894178e-05,0.004371373863016559,0.0
G0-local,71,VA,5,6,750,61,-0.0009794521659682112,-0.07506968430861888,0.0
G0-local,71,expression,0,1,750,750,0.0009357275075064335,0.1813235592641136,0.0
G0-local,71,expression,1,2,750,750,0.0005719112292018352,0.09257522230640755,0.0
G0-local,71,expression,2,3,750,750,0.0011298563963619346,0.24449609153050783,0.0
G0-local,71,expression,3,4,750,750,-0.00014510862710454334,0.03406330828783708,0.0
G0-local,71,expression,4,5,750,750,0.0009973080468272213,0.043540451001283884,0.0
G0-local,71,expression,5,6,750,61,-0.00041895969820322955,-0.19422200609787682,0.0
G1-shared,71,AU,0,1,750,750,0.014414559466154643,0.7077589289053968,0.0
G1-shared,71,AU,1,2,750,750,0.015865566735374627,0.7902940393035511,0.0
G1-shared,71,AU,2,3,750,750,0.015608104288875916,0.8044774791316667,0.0
G1-shared,71,AU,3,4,750,750,0.018979953873363598,0.8695951088784957,0.0
G1-shared,71,AU,4,5,750,750,0.020665251825442148,0.9340383421013846,0.0
G1-shared,71,AU,5,6,750,61,0.013152686977216978,0.5857545864641623,0.0
G1-shared,71,VA,0,1,750,750,0.012702612147402547,0.9892040970960136,0.0
G1-shared,71,VA,1,2,750,750,0.01444446014562892,0.9831696525355454,0.0
G1-shared,71,VA,2,3,750,750,0.016674059238127485,0.9853532782489778,0.0
G1-shared,71,VA,3,4,750,750,0.0159747600412126,0.9844705114665889,0.0
G1-shared,71,VA,4,5,750,750,0.014468619283790018,0.9855131645860926,0.0
G1-shared,71,VA,5,6,750,61,0.014298150881135162,0.8387686976765957,0.0
G1-shared,71,expression,0,1,750,750,0.021523396729208624,0.8913488400733742,0.0
G1-shared,71,expression,1,2,750,750,0.02518364847983767,0.9343735585879583,0.0
G1-shared,71,expression,2,3,750,750,0.0264202995336413,0.9344218448685804,0.0
G1-shared,71,expression,3,4,750,750,0.02203313768306243,0.9542997541107362,0.0
G1-shared,71,expression,4,5,750,750,0.019887824784694797,0.970987108056294,0.0
G1-shared,71,expression,5,6,750,61,0.004848396915402274,0.625072306554581,0.0
T0,72,AU,0,1,750,750,-0.001877840256964366,-0.13680595677654886,0.0
T0,72,AU,1,2,750,750,-0.0005817883917490815,-0.026303141713875444,0.0
T0,72,AU,2,3,750,750,-0.0020220892277199518,-0.10226776508042175,0.0
T0,72,AU,3,4,750,416,-0.0009120394433540498,0.1911430647886747,0.0
T0,72,VA,0,1,750,750,-0.0002593936612689141,0.10160669796729913,0.0
T0,72,VA,1,2,750,750,-0.0001060980002194967,-0.039407472685953265,0.0
T0,72,VA,2,3,750,750,-0.0007291386207354004,-0.29305894564128476,0.0
T0,72,VA,3,4,750,416,-0.0007526414535522904,-0.2638581019088703,0.0
T0,72,expression,0,1,750,750,-0.001983637541404808,0.1988563886271725,0.0
T0,72,expression,1,2,750,750,0.0005250589907267259,0.09641630466045006,0.0
T0,72,expression,2,3,750,750,-0.00281851674719372,-0.10307606112560665,0.0
T0,72,expression,3,4,750,416,-0.0025293004783563957,-0.06822301774015627,0.0
G0-local,72,AU,0,1,750,750,-0.00014359006275237215,-0.03159908708674113,0.0
G0-local,72,AU,1,2,750,750,0.000602678953376149,0.13416285810777923,0.0
G0-local,72,AU,2,3,750,750,-0.003062204983264295,-0.12210940262746303,0.0
G0-local,72,AU,3,4,750,416,-0.0015461632708852072,0.02973088225197262,0.0
G0-local,72,VA,0,1,750,750,-8.26050139050809e-05,0.05183645234007381,0.0
G0-local,72,VA,1,2,750,750,-4.731466839095646e-05,-0.010363227439350899,0.0
G0-local,72,VA,2,3,750,750,-0.000156458697715571,-0.17139323982759533,0.0
G0-local,72,VA,3,4,750,416,-0.0003091242001915087,-0.20624848630476655,0.0
G0-local,72,expression,0,1,750,750,-0.0003640739665190189,0.19736523354085575,0.0
G0-local,72,expression,1,2,750,750,-0.0005188298687414775,-0.1155013459178953,0.0
G0-local,72,expression,2,3,750,750,-0.0013054691603188145,-0.031855508344934266,0.0
G0-local,72,expression,3,4,750,416,-0.001483101906791825,-0.1652179134471299,0.0
G1-shared,72,AU,0,1,750,750,0.019909234576655218,0.8344767282752306,0.0
G1-shared,72,AU,1,2,750,750,0.025817347124259978,0.9137668957148936,0.0
G1-shared,72,AU,2,3,750,750,0.022816832040421123,0.8283956429287158,0.0
G1-shared,72,AU,3,4,750,416,0.022178161947433713,0.7755251990181031,0.0
G1-shared,72,VA,0,1,750,750,0.015564281855047542,0.9676240839312003,0.0
G1-shared,72,VA,1,2,750,750,0.016835075967466688,0.9840507988803674,0.0
G1-shared,72,VA,2,3,750,750,0.014424995145558102,0.9764823362229196,0.0
G1-shared,72,VA,3,4,750,416,0.013527044819402052,0.9444538604879049,0.0
G1-shared,72,expression,0,1,750,750,0.014562929257279332,0.9144020106268962,0.0
G1-shared,72,expression,1,2,750,750,0.014481806665962918,0.9337926689879907,0.0
G1-shared,72,expression,2,3,750,750,0.013132260711797506,0.9119405533802409,0.0
G1-shared,72,expression,3,4,750,416,0.015622369028376893,0.9048863022317122,0.0
T0,73,AU,0,1,750,750,0.0005414472872580926,0.1626460530382624,0.0
T0,73,AU,1,2,750,750,0.0006866501218193401,0.057583477073409516,0.0
T0,73,AU,2,3,750,750,-0.0011251900396387904,-0.09952842155176747,0.0
T0,73,AU,3,4,750,596,0.00020384219112422162,0.25347117272877967,0.0
