arm,step,input_index,group,candidate_mse_offdiag,centered_candidate_mse_offdiag,temporal_variance,speed_abs,near_duplicate_pairs_mse_lt_1e_8,minimum,maximum
R1,2000,56,AU,0.10685354887226889,0.025815820866681147,0.026525551824399342,0.05909738305543094,0,0.0010521148797124624,0.9985061287879944
R1,2000,56,VA,0.7180833199317221,0.029071171854727233,0.018609885386397625,0.03425582323018565,0,-0.9968244433403015,0.9868643283843994
R1,2000,56,expression,0.10140728963782356,0.025424726826284043,0.01801475203552598,0.02625179423672387,0,2.3268850782187656e-05,0.9960888624191284
R1,2000,57,AU,0.09966849201351473,0.03562000821156077,0.036175012382953446,0.06137447998913943,0,0.001001643599011004,0.9985914826393127
R1,2000,57,VA,0.722810600096432,0.04559494852491273,0.027749608753411713,0.039585692556031324,0,-0.9970515966415405,0.9902206063270569
R1,2000,57,expression,0.10149013701649336,0.03179654408659984,0.024833718424907055,0.030574268612780644,0,3.622260919655673e-05,0.9957062602043152
R1,2000,58,AU,0.09309690287163946,0.031777363440940586,0.02875749958587138,0.04522612696055134,0,0.001385833602398634,0.9978200197219849
R1,2000,58,VA,0.6787187172934094,0.04095683575183816,0.02380191891594449,0.03150433057653344,0,-0.996444582939148,0.9833691716194153
R1,2000,58,expression,0.09434227916783398,0.028729034112415376,0.020257749809499084,0.01982732276736674,0,3.763848144444637e-05,0.9964970946311951
R1,2000,59,AU,0.10512905906970095,0.04120139022175738,0.036855084579035885,0.057812664199930926,0,0.001140766078606248,0.9982274174690247
R1,2000,59,VA,0.6707822328776187,0.05498380575336121,0.033907603898488715,0.04167263358299508,0,-0.9965242743492126,0.9857591390609741
R1,2000,59,expression,0.10335170875636014,0.03750324842748281,0.026493803680205773,0.031863962847363377,0,3.1144474633038044e-05,0.9966707825660706
R1,2000,60,AU,0.07907697011238855,0.03276580412124938,0.03049507394340931,0.05131730932012222,0,0.0009158978355117142,0.9989629983901978
R1,2000,60,VA,0.6851120741780392,0.056510633107257964,0.03218172140053634,0.03924697059342134,0,-0.9956188797950745,0.986762523651123
R1,2000,60,expression,0.0917965772194122,0.03372029668197634,0.025774275259820623,0.03199303647121035,0,3.483615000732243e-05,0.9934391379356384
R1,2000,61,AU,0.07305099491949141,0.03525295105766814,0.040030904974750904,0.053893515677320515,0,0.0005152465309947729,0.9990713596343994
R1,2000,61,VA,0.6200248765571741,0.06058487833736088,0.03477917426752306,0.03996547240549525,0,-0.9962204694747925,0.9895347356796265
R1,2000,61,expression,0.08795921165407826,0.04249079671233231,0.03322274428165236,0.033452997391108553,0,2.0290623069740832e-05,0.9971891045570374
R1,2000,62,AU,0.06020688365060372,0.021447609439166286,0.0204493345579176,0.03161449379154584,0,0.0006255958578549325,0.9986512064933777
R1,2000,62,VA,0.659170233118969,0.04752458222827024,0.026315021529027878,0.0360153409870468,0,-0.9932497143745422,0.9898095726966858
R1,2000,62,expression,0.08821019584498878,0.03162500978636857,0.02381099210931991,0.02604833571401031,0,2.2022688426659442e-05,0.9920144081115723
R1,2000,63,AU,0.07929640848378294,0.036163538564059954,0.039692632605028644,0.051904656706487314,0,0.0005983305745758116,0.9990442395210266
R1,2000,63,VA,0.6652792180547935,0.05482947373542533,0.031157682003067722,0.03809321193707332,0,-0.9965575933456421,0.9908442497253418
R1,2000,63,expression,0.09212350486279344,0.03815506124352482,0.030639420297546655,0.03254759502508188,0,3.368937177583575e-05,0.9945751428604126
R1,2000,64,AU,0.08764739098444166,0.03010948254456171,0.028117140977280013,0.05759064686336911,0,0.0013404588680714369,0.9990078806877136
R1,2000,64,VA,0.7623002607200746,0.04092567141595398,0.02427944111841998,0.042116201120957854,0,-0.9958459734916687,0.9889755845069885
R1,2000,64,expression,0.1022466451692788,0.03080220517289202,0.02299616894288706,0.030613151278009412,0,4.348110087448731e-05,0.993270218372345
R1,2000,65,AU,0.08759311088283114,0.02759003210023632,0.024481008138988732,0.0565138354835351,0,0.0008064197609201074,0.9986675977706909
R1,2000,65,VA,0.6929542753762807,0.04469971064969028,0.026941808547671336,0.048304457461083694,0,-0.9959134459495544,0.993713915348053
R1,2000,65,expression,0.1005151815220985,0.027412020808628056,0.019836616573352457,0.04043793945292379,0,3.4218424843857065e-05,0.994284451007843
R1,2000,66,AU,0.09394061842580372,0.03822944056164911,0.038018545223112106,0.06014045177704682,0,0.0007205420406535268,0.9989629983901978
R1,2000,66,VA,0.6943222291628153,0.049445870069373836,0.02997316950697481,0.04428799322608054,0,-0.9969772696495056,0.9926524758338928
R1,2000,66,expression,0.09777520358340443,0.035604440188797375,0.026861581574743765,0.03680727547705107,0,2.2386584532796405e-05,0.9955129027366638
R1,2000,67,AU,0.09389899920549559,0.03166166314280129,0.029467956800898313,0.05139400607648914,0,0.0009450399084016681,0.9980608820915222
R1,2000,67,VA,0.7266615393880633,0.04176535794052962,0.02397884436536195,0.03980443784798712,0,-0.9961623549461365,0.9898700714111328
R1,2000,67,expression,0.09767048443375524,0.027720980749380203,0.020502447029585008,0.02682786855481949,0,4.420504410518333e-05,0.996081531047821
R1,2000,68,AU,0.06656143020773099,0.023551174086629677,0.02828571133628679,0.048698386039065636,0,0.0008522405405528843,0.9986363053321838
R1,2000,68,VA,0.6768503113671478,0.04599654767692796,0.027081693154740953,0.03999981810456309,0,-0.994004487991333,0.9861280918121338
R1,2000,68,expression,0.08704319469083381,0.028324738002790437,0.022455109634483328,0.030964872594291936,0,6.302148540271446e-05,0.9881970286369324
R1,2000,69,AU,0.0928015591329962,0.027373456302258084,0.023111153470187728,0.014748556995794918,0,0.001575917238369584,0.9964922070503235
R1,2000,69,VA,0.7600820411518118,0.039862629251497646,0.02275987367839904,0.02365937617363026,0,-0.9949232339859009,0.987173855304718
R1,2000,69,expression,0.10613949574733647,0.02774420390808468,0.020099126478864224,0.012749700768959498,0,4.4661181163974106e-05,0.9944489002227783
R1,2000,70,AU,0.07288868352822635,0.014051970177802506,0.010697613040456107,0.014580018124627652,0,0.0011809275019913912,0.9949933886528015
R1,2000,70,VA,0.6978156844232073,0.031857750397559066,0.018921248443203396,0.02417315696538896,0,-0.9898801445960999,0.987720251083374
R1,2000,70,expression,0.0942602146950816,0.017604450057686565,0.012051444626382402,0.01582171990918271,0,4.3922562326770276e-05,0.9860614538192749
R1,2000,71,AU,0.07100943070336051,0.022407991624230125,0.01857934142552241,0.022466036139793893,0,0.0006278115324676037,0.9985429048538208
R1,2000,71,VA,0.6577797602300541,0.057313910235229776,0.03389799136522188,0.03845199527799163,0,-0.9933977723121643,0.984185516834259
R1,2000,71,expression,0.09409676436056341,0.028043368289185643,0.019007121988803093,0.021757330515631487,0,2.396686795691494e-05,0.9920806288719177
R1,2000,72,AU,0.07507914736338958,0.0321062682793305,0.03013629524628925,0.03642396039655614,0,0.000603862979914993,0.9992495179176331
R1,2000,72,VA,0.6316945864537152,0.06158483508150801,0.035423530014982746,0.04229943512463625,0,-0.9965007305145264,0.9884750843048096
R1,2000,72,expression,0.09132096601049441,0.03795658717827039,0.027473780437965518,0.024909328411861734,0,2.5961007850128226e-05,0.9938738346099854
R1,2000,73,AU,0.07596484862291608,0.03174964530117622,0.03346716979208079,0.04455219751049185,0,0.0005889805615879595,0.9991443157196045
R1,2000,73,VA,0.642154742802105,0.05634444011920265,0.03401005475801553,0.04058047484490575,0,-0.996774435043335,0.9870755076408386
R1,2000,73,expression,0.09186909214935136,0.03889390979372129,0.027877845940364833,0.028997065036197072,0,2.056088669633027e-05,0.9962957501411438
R1,2000,74,AU,0.07041002199138685,0.03145767187029959,0.032645385648101856,0.04521141378573137,0,0.0006030043587088585,0.999293327331543
R1,2000,74,VA,0.6803321309468278,0.06162001631477658,0.03841538433590501,0.03702098936300169,0,-0.995419442653656,0.9898704290390015
R1,2000,74,expression,0.0913157647575824,0.03913415281084983,0.03130911897338629,0.027082521712539387,0,3.615951573010534e-05,0.9947986602783203
R1,2000,75,AU,0.07428577381720673,0.032465064304821364,0.03239093110918005,0.04702501142935118,0,0.0005274477298371494,0.9991785883903503
R1,2000,75,VA,0.6875417108784332,0.05857003014749967,0.03481199600489511,0.04456730009191397,0,-0.9968702793121338,0.9907869696617126
R1,2000,75,expression,0.09201846113553692,0.03805821229626498,0.02904283606411292,0.030302575193316594,0,2.7937248887610622e-05,0.9951776266098022
R1,2000,76,AU,0.07455658148874765,0.031737126710553225,0.031411596222311454,0.03681138553960256,0,0.0006474534748122096,0.9992340803146362
R1,2000,76,VA,0.6463624039902118,0.05808611731424017,0.03654241514299928,0.03652033917284991,0,-0.9959139227867126,0.9919854402542114
R1,2000,76,expression,0.09228067109874137,0.037781303582363195,0.029531189734079817,0.022208415939795337,0,3.90313689422328e-05,0.9967182278633118
R1,2000,77,AU,0.0704475180891315,0.022925468498970297,0.02368676793414215,0.05673450948888825,0,0.0005269492394290864,0.9991627931594849
R1,2000,77,VA,0.6437145382569486,0.04511221954262705,0.026367511855885217,0.04618366156020157,0,-0.9940620064735413,0.9898228049278259
R1,2000,77,expression,0.09170057051394029,0.028458634553523352,0.020957549608862328,0.041174801923268216,0,2.7965070330537856e-05,0.9935264587402344
R1,2000,78,AU,0.0916958648647817,0.03068486126014109,0.026548463905373413,0.03333481746034778,0,0.000935673713684082,0.9991601705551147
R1,2000,78,VA,0.7280784219263676,0.044789250548707873,0.027079071333569425,0.030821781718897327,0,-0.9963979125022888,0.9893167018890381
R1,2000,78,expression,0.09872002225270066,0.031525114656081314,0.02245349039947973,0.019713972478560833,0,3.9697632018942386e-05,0.9961448907852173
R1,2000,79,AU,0.0757024315698973,0.02803072314022437,0.028172338427477978,0.0638354496004777,0,0.0006709289154969156,0.9988083839416504
R1,2000,79,VA,0.6797256002134564,0.0493738231579739,0.029562237313237892,0.047037013844346824,0,-0.9953359365463257,0.9891818165779114
R1,2000,79,expression,0.09104546640537531,0.029810288634497483,0.023145968764231542,0.043024596145595256,0,3.8806527300039306e-05,0.9937460422515869
R1,6000,0,AU,0.21836146468204645,0.1551040897268187,0.07793134712809005,0.03384847852384793,0,3.35005893248308e-06,0.9999878406524658
R1,6000,0,VA,0.31895534891570615,0.0559569551620615,0.0280397411926051,0.025153416547705813,0,-0.9648884534835815,0.8342583179473877
R1,6000,0,expression,0.12436154782833589,0.06334169064079896,0.03314943290826439,0.01924568738139505,0,1.5288411248093325e-07,0.9996962547302246
R1,6000,1,AU,0.19997439786983173,0.13643082806054196,0.06916172439942038,0.05133153670872473,0,1.2387033621052979e-06,0.9999376535415649
R1,6000,1,VA,0.3377968904349173,0.04196870105014018,0.022537936420285773,0.0406694692460123,0,-0.9684875011444092,0.7956211566925049
R1,6000,1,expression,0.12565146367419586,0.07036311361796399,0.03568708075649434,0.031078439630615087,0,7.091562679306662e-07,0.9987301230430603
R1,6000,2,AU,0.15387736663754087,0.10499901939483715,0.07245593987521085,0.024651689558188375,0,2.4671812752785627e-06,0.9999921321868896
R1,6000,2,VA,0.32992759986584785,0.038558819324059704,0.023147067930558617,0.023642297681254858,0,-0.9620364904403687,0.8323389291763306
R1,6000,2,expression,0.1071236385212228,0.05589637052800799,0.032500747388370874,0.017887924462512337,0,1.6549689973999193e-07,0.999649167060852
R1,6000,3,AU,0.21554279411748437,0.13703668080197953,0.06993391783393217,0.04560377843018599,0,4.962374532624381e-06,0.999981164932251
R1,6000,3,VA,0.3367643634264649,0.04321789809369239,0.02174177264999593,0.03499749887352806,0,-0.9463169574737549,0.7928991317749023
R1,6000,3,expression,0.1356531235689177,0.05614327642925601,0.029266881891336177,0.02500010753298773,0,3.629907894264761e-07,0.9993168115615845
R1,6000,4,AU,0.17798863871248444,0.12712441895247523,0.07800239627031985,0.04556143529722832,0,1.573855297465343e-05,0.9999973773956299
R1,6000,4,VA,0.3174336121638316,0.037883366891858394,0.02293089434006747,0.032147867055315464,0,-0.9314196109771729,0.8232574462890625
R1,6000,4,expression,0.12311455406116824,0.06126934720441563,0.03487186066640722,0.02375352165152813,0,2.793287592339766e-07,0.9992408752441406
R1,6000,5,AU,0.17306071702393624,0.12505667589686648,0.07072608171866988,0.031620053837704075,0,1.1074583881054423e-06,0.9999805688858032
R1,6000,5,VA,0.31391851150954936,0.05290908520632887,0.02976352225645772,0.029218619993301095,0,-0.9625881910324097,0.8437143564224243
R1,6000,5,expression,0.10482220909300045,0.06439213334740174,0.03355595764502829,0.02103041063723362,0,4.5310201812753803e-07,0.9992602467536926
R1,6000,6,AU,0.19290199232403868,0.14317010052115947,0.08220436677760777,0.03041574235892961,0,1.6832721030368702e-06,0.999996542930603
R1,6000,6,VA,0.32000003251409526,0.05132340595510469,0.028253317740049487,0.025567507516241796,0,-0.9689812064170837,0.8193792700767517
R1,6000,6,expression,0.11491542229269544,0.07073195687868448,0.038460730785026855,0.018927459205622554,0,3.753132489237032e-07,0.9990158081054688
R1,6000,7,AU,0.21047512617321723,0.14318183461752984,0.07960618758625758,0.03382405289972413,0,1.928026222230983e-06,0.9999938011169434
R1,6000,7,VA,0.3045483371161273,0.041597903481620575,0.021808412699824867,0.023767187818639415,0,-0.9662455916404724,0.8229018449783325
R1,6000,7,expression,0.12627168816319964,0.06537000153433563,0.035669438664545826,0.018805742960246292,0,1.6422117710135353e-07,0.9997842907905579
R1,6000,8,AU,0.13491065751246248,0.10807305355679914,0.05805061118713811,0.03525339074986059,0,7.088140137057053e-06,0.9999856948852539
R1,6000,8,VA,0.3219653298372562,0.06261452282946776,0.03637375881435256,0.03289722887646007,0,-0.9687641859054565,0.8607599139213562
R1,6000,8,expression,0.0905768764035552,0.06156372294187056,0.03781387906734792,0.025116374181426555,0,2.8649557748394727e-07,0.9990133047103882
R1,6000,9,AU,0.18798427819809468,0.13863300337723047,0.08605638153400631,0.027862811362472366,0,9.377386959386058e-06,0.9999972581863403
R1,6000,9,VA,0.32158387944820876,0.050137745794992944,0.02792645348316162,0.02354712515115289,0,-0.9561383724212646,0.8004343509674072
R1,6000,9,expression,0.11586849151230297,0.06655502309121712,0.04089603277162141,0.014964726191629252,0,5.267877440928714e-07,0.9994708895683289
R1,6000,10,AU,0.2147897462447738,0.14573942339952153,0.07507005873260075,0.058967656549620856,0,3.971388196077896e-06,0.9999953508377075
R1,6000,10,VA,0.3007756581369948,0.05198297608743535,0.028206843530233117,0.04183366188737827,0,-0.972965657711029,0.804844081401825
R1,6000,10,expression,0.09477725934226153,0.04902010270897409,0.03049035238895651,0.03249293821153189,0,3.590841757272756e-08,0.999879002571106
R1,6000,11,AU,0.1329994169677662,0.09269937218680364,0.06389337306797699,0.031839172797013066,0,4.017040737380739e-06,0.9999948740005493
R1,6000,11,VA,0.3301507899658897,0.04029545190235466,0.02217039235721713,0.028625860811428806,0,-0.9436767101287842,0.8290623426437378
R1,6000,11,expression,0.0948845240699645,0.05334900448841439,0.034230826066947266,0.018738014555088202,0,3.40831036282907e-07,0.999491810798645
R1,6000,12,AU,0.1951002578980411,0.15239261273729804,0.08249100406429033,0.046352364777092564,0,1.964074044735753e-06,0.9999963045120239
R1,6000,12,VA,0.32834355865274073,0.0634502146210184,0.034318168821510196,0.03560576219736943,0,-0.9724053144454956,0.8499903678894043
R1,6000,12,expression,0.11380937904603851,0.07172423075959293,0.03912168634387998,0.029001028457500824,0,3.3234550755878445e-07,0.9989159107208252
R1,6000,13,AU,0.18497466844730548,0.15417317602699704,0.0761901626782211,0.06897820848795075,0,1.0003843271988444e-05,0.999994158744812
R1,6000,13,VA,0.334297092520919,0.07098431997827023,0.03528367830106584,0.055144868686781215,0,-0.958599328994751,0.8342755436897278
R1,6000,13,expression,0.11621665353169544,0.08477414545193666,0.042394300306599866,0.04306024281718413,0,3.792856659856625e-07,0.9988850951194763
R1,6000,14,AU,0.21226298353986361,0.16314334911591383,0.08474488891146131,0.057241429990109984,0,6.143424798210617e-06,0.9999959468841553
R1,6000,14,VA,0.3269728139524898,0.06887117271414166,0.03709377441589997,0.042888838419875744,0,-0.9723928570747375,0.8194671273231506
R1,6000,14,expression,0.12283814591943744,0.07718867375626702,0.040799560663046165,0.03225468101349013,0,4.0855371707948507e-07,0.9991663694381714
R1,6000,15,AU,0.17235076612896005,0.1311028212053264,0.07019181864786002,0.03465015419591248,0,4.1549587876943406e-06,0.9999979734420776
R1,6000,15,VA,0.3120066160031812,0.057161688921289734,0.036776362153058934,0.030615985402250908,0,-0.9599736332893372,0.8768852353096008
R1,6000,15,expression,0.08695637414875644,0.054139800273666584,0.028188855552012965,0.021245838894342655,0,2.785808987937344e-07,0.9994155168533325
R1,6000,16,AU,0.17080866264468814,0.11315359149244279,0.06434790819430142,0.039288857803993424,0,4.484160854190122e-06,0.9999850988388062
R1,6000,16,VA,0.3488770952551953,0.04477454846119618,0.029005241699041017,0.03333102069349768,0,-0.9585477709770203,0.8631187677383423
R1,6000,16,expression,0.10609087416870239,0.05636895105639309,0.03227560595004646,0.025062082384191164,0,6.759079269613721e-07,0.9992989301681519
R1,6000,17,AU,0.16283665055604282,0.12866530878865995,0.07431835193718171,0.04095139192555211,0,3.268248292442877e-06,0.9999963045120239
R1,6000,17,VA,0.3299482116793853,0.0653880126890486,0.036475843796018405,0.035887886855271535,0,-0.9703083038330078,0.8391962051391602
R1,6000,17,expression,0.11398889735784287,0.07326866382919432,0.04075440295241465,0.029040444049077282,0,4.2178928083558276e-07,0.9994237422943115
R1,6000,18,AU,0.17607017356948718,0.14553153413629613,0.0738513549651719,0.04625069927158209,0,4.8293663894583005e-06,0.9999971389770508
R1,6000,18,VA,0.34502990299783143,0.0702807372904973,0.0347932612003418,0.038442233549105184,0,-0.9718591570854187,0.8563339710235596
R1,6000,18,expression,0.11620355674314257,0.08042118914794022,0.04071165406467554,0.031689459489401564,0,8.260450385932927e-07,0.998612642288208
R1,6000,19,AU,0.1947236195773106,0.16112295344188776,0.08600568428457307,0.05794219112852535,0,7.046461178106256e-06,0.999997615814209
R1,6000,19,VA,0.3289946993556065,0.06080847561778779,0.030858283647451735,0.04150925357874436,0,-0.9558112621307373,0.8129091858863831
R1,6000,19,expression,0.11899841592634741,0.07893480756027754,0.042196626418293234,0.03247741252409063,0,3.25698266578911e-07,0.9994980096817017
R1,6000,20,AU,0.2057135031762784,0.13999888437702124,0.07473793435483352,0.047928576578013964,0,1.3438072983262828e-06,0.9999692440032959
R1,6000,20,VA,0.3274812934943308,0.04723814474400689,0.023648317154523403,0.03972557899281584,0,-0.9681740403175354,0.758777379989624
R1,6000,20,expression,0.13030845870807906,0.06918215874071539,0.03502365638253857,0.029422149230130062,0,2.280158213352479e-07,0.999247670173645
R1,6000,21,AU,0.17278513085501593,0.11699937888264184,0.06317599615146613,0.025549704272281988,0,9.947057151293848e-07,0.9999799728393555
R1,6000,21,VA,0.33637606439044415,0.04244135434933208,0.024439540038752715,0.026694522462627587,0,-0.9627194404602051,0.8646702170372009
R1,6000,21,expression,0.10165613854817557,0.05517920928456015,0.02934716923645504,0.01954929272981682,0,8.641567319500609e-07,0.99919193983078
R1,6000,22,AU,0.2145254772829468,0.13704521712836715,0.07839161827151825,0.04801112518875911,0,2.665700321813347e-06,0.9999914169311523
R1,6000,22,VA,0.3045178571670721,0.036703394575250535,0.018539783998079665,0.03285393160149319,0,-0.9563264846801758,0.7790791392326355
R1,6000,22,expression,0.1305684965169821,0.0587339568266753,0.03314806985935862,0.0252158045001702,0,2.0995005911572662e-07,0.9994909763336182
R1,6000,23,AU,0.21755286220748163,0.12560607398032692,0.06275846724805145,0.03524703634382241,0,1.0927411722150282e-06,0.9999276399612427
R1,6000,23,VA,0.3207474127449578,0.03727492671428699,0.018850918242927766,0.029290888265903398,0,-0.9720218181610107,0.7638660669326782
R1,6000,23,expression,0.13894060008927317,0.05757922306900672,0.028872004780365373,0.019491768401515685,0,3.8621820408479834e-07,0.9991362690925598
R1,6000,24,AU,0.1679867523651716,0.13001941074643125,0.07474871262741113,0.03493413221139849,0,8.118721780192573e-06,0.9999961853027344
R1,6000,24,VA,0.3145116788544112,0.047171092784372384,0.028776413502725296,0.02787057051484669,0,-0.9346462488174438,0.822476327419281
R1,6000,24,expression,0.11767537387316936,0.06220659292031824,0.033569283347475345,0.020769801326046285,0,2.115684623049674e-07,0.998924195766449
R1,6000,25,AU,0.2126722637748684,0.15330955470620222,0.07813904364050354,0.04601898139903701,0,5.944302301941207e-06,0.9999973773956299
R1,6000,25,VA,0.3298244715368055,0.052976409112892774,0.02727462584579311,0.03285138636485743,0,-0.959648609161377,0.8373695611953735
R1,6000,25,expression,0.11926623008413595,0.06186913282574646,0.03289629339809726,0.02437732553710096,0,1.1964947077558463e-07,0.9996547698974609
R1,6000,26,AU,0.2187144175921899,0.15498048704621212,0.0780692797635557,0.038238123065787805,0,1.4627286191171152e-06,0.9999926090240479
R1,6000,26,VA,0.324908039474569,0.052309560521591685,0.02753751252147102,0.02926575370346791,0,-0.9684922099113464,0.8356094360351562
R1,6000,26,expression,0.13046824705755344,0.07084221360012567,0.036001549732594874,0.021936654211317335,0,2.4528205244678247e-07,0.999461829662323
R1,6000,27,AU,0.2272278746180206,0.16353514383583506,0.07958657437223311,0.036699805806732315,0,2.846203187800711e-06,0.9999880790710449
R1,6000,27,VA,0.3209996177676311,0.050217196275219075,0.025224613168727462,0.025965152920545655,0,-0.9642459750175476,0.80979984998703
R1,6000,27,expression,0.1302997781949486,0.06680359092554962,0.03381597162725687,0.020364918599200428,0,2.301204347077146e-07,0.9995179176330566
R1,6000,28,AU,0.24159273585841573,0.15175897806805183,0.07806271771913281,0.039430340523083564,0,4.428817646839889e-06,0.999951958656311
R1,6000,28,VA,0.3125463997154589,0.033302652064259655,0.019100341924759325,0.026238920783824574,0,-0.9545210003852844,0.788164496421814
R1,6000,28,expression,0.1306975705196409,0.06049589923089058,0.03163597743459973,0.021595128635228153,0,9.768813669097653e-08,0.9998189806938171
R1,6000,29,AU,0.16873546976215695,0.11062932159655635,0.05324763695803569,0.0365959365244563,0,3.520137852319749e-06,0.9996541738510132
R1,6000,29,VA,0.3028628640288314,0.041314971813356687,0.021040997474432138,0.031610518615221066,0,-0.9702726602554321,0.7044534683227539
R1,6000,29,expression,0.11560778291054571,0.0649676884557968,0.0319724799586625,0.025658153925820326,0,8.794784776000597e-07,0.9967538714408875
R1,6000,30,AU,0.16555947056793013,0.11344912259108225,0.05417227834140765,0.038385581603884694,0,2.2522615381603828e-06,0.9992006421089172
R1,6000,30,VA,0.29682365935305355,0.03170433705748267,0.01620169786044817,0.03106704072233431,0,-0.9654658436775208,0.6551370620727539
R1,6000,30,expression,0.11168908218202897,0.06325107107605556,0.03240549096360064,0.026188479200230628,0,5.016503337174072e-07,0.9985678195953369
R1,6000,31,AU,0.23150252435854096,0.15303951202976102,0.07619641089550543,0.03893598089841996,0,2.1857354113308247e-06,0.9999767541885376
R1,6000,31,VA,0.319822467686619,0.04639413797392919,0.023960718840345608,0.028096869717907643,0,-0.9655078649520874,0.8167811632156372
R1,6000,31,expression,0.13131463697179654,0.06579808234426959,0.03359480742641505,0.021954222994355323,0,2.3261956982878473e-07,0.9994648098945618
R1,6000,32,AU,0.19208028656986373,0.13200549696340383,0.07015731076785119,0.040336726690004744,0,1.693868057373038e-06,0.9999920129776001
R1,6000,32,VA,0.3427491931224182,0.044271485748565126,0.023998511562064055,0.03478799160405609,0,-0.9476287961006165,0.837227463722229
R1,6000,32,expression,0.12628267250595715,0.061388453266979316,0.03223524548147714,0.02312212909629558,0,7.906045880190504e-07,0.9995635151863098
R1,6000,33,AU,0.22303793617926554,0.15149387133183842,0.07280242320809795,0.04613957053981437,0,1.7175392486024066e-06,0.9999017715454102
R1,6000,33,VA,0.32759638103175354,0.04249879367409014,0.0206212568417277,0.032778115562331615,0,-0.9713029861450195,0.7478238940238953
R1,6000,33,expression,0.1249481458675712,0.06614965513174116,0.03277556468596502,0.027101555079353787,0,7.258695973177964e-07,0.9970353841781616
R1,6000,34,AU,0.1963518502389366,0.14779530683287348,0.07491107157425744,0.033679027902276955,0,2.9000818813074147e-06,0.9999942779541016
R1,6000,34,VA,0.33376840413481895,0.05549209850867605,0.030253804073503567,0.025775311840183137,0,-0.945573091506958,0.8368844985961914
R1,6000,34,expression,0.11527567731249062,0.060402399568187395,0.031741124734381024,0.020147238461114714,0,2.8442579491638753e-07,0.9993550181388855
R1,6000,35,AU,0.23390231461487013,0.15202759367122406,0.07528490666871017,0.03993653623625639,0,2.860227823475725e-06,0.9999769926071167
R1,6000,35,VA,0.3144577480702594,0.04161492893830691,0.020621506970902755,0.027511231474387006,0,-0.9578231573104858,0.7779000997543335
R1,6000,35,expression,0.13074244092052661,0.06221051223316764,0.031777758114454976,0.02250150708321026,0,4.0532347611588193e-07,0.9992232322692871
R1,6000,36,AU,0.21191214865456512,0.1229297930759387,0.06265801174042407,0.0416440400041989,0,1.831277359087835e-06,0.9999586343765259
R1,6000,36,VA,0.32756642971914524,0.03118285290326316,0.017279827612360153,0.030204410075103463,0,-0.9589746594429016,0.7594595551490784
R1,6000,36,expression,0.11932448577973952,0.05373829770099955,0.02826213472070472,0.022441701654321033,0,1.0556657343840925e-06,0.9981561303138733
R1,6000,37,AU,0.2527002053713344,0.1443525941770098,0.07158587026073425,0.043740632186252695,0,6.354911874950631e-06,0.9999638795852661
R1,6000,37,VA,0.3099643440083251,0.031340296559459496,0.016744223432712146,0.028270153948362412,0,-0.9567497372627258,0.7953695058822632
R1,6000,37,expression,0.13231946904253977,0.05851126933736201,0.0298774625090601,0.022396488657405463,0,1.2229675405706075e-07,0.9998456239700317
R1,6000,38,AU,0.22520891913463548,0.15145666641147332,0.07552790558715089,0.03302708796294094,0,1.8868224742618622e-06,0.9998892545700073
R1,6000,38,VA,0.32350628906101186,0.047495044225563283,0.023752946705448537,0.026577965247801788,0,-0.962890088558197,0.7779969573020935
R1,6000,38,expression,0.12953447879962018,0.0706957691620694,0.036367271369161534,0.019338702178650146,0,4.4080053385187057e-07,0.9978876709938049
R1,6000,39,AU,0.21506959936295808,0.14548406434585714,0.07545929058809818,0.05160369602767954,0,2.4489484076184453e-06,0.9999510049819946
R1,6000,39,VA,0.33456182677000784,0.04250936902111665,0.022276030038797388,0.03931312747804326,0,-0.9572990536689758,0.7895312309265137
R1,6000,39,expression,0.1323920821747744,0.06919324010916127,0.03576633549956748,0.027875976556920756,0,5.807437446492258e-07,0.998854398727417
R1,6000,40,AU,0.15668656220943253,0.09102424749910187,0.04433584514660397,0.035178047487320466,0,1.7562819039085298e-06,0.9995859265327454
R1,6000,40,VA,0.29021463187862556,0.0247134259347187,0.01248101943683167,0.02951023003712719,0,-0.9711302518844604,0.7177252769470215
R1,6000,40,expression,0.11825791830178113,0.05494561722772402,0.027216460343750387,0.02558059017874706,0,6.411489721358521e-07,0.9977745413780212
R1,6000,41,AU,0.18165562371435418,0.12151314104644981,0.06172117235093564,0.037929910180276624,0,5.216353656578576e-06,0.9999408721923828
R1,6000,41,VA,0.31844394981385643,0.04714585387265358,0.023264666556805997,0.02935879831517905,0,-0.9225982427597046,0.8937121033668518
R1,6000,41,expression,0.08994433825021939,0.05397422746276944,0.02635092804742058,0.019996975355859953,0,1.2354320233498584e-07,0.9998414516448975
R1,6000,42,AU,0.19868136140090983,0.14299265051908852,0.0700556865473423,0.03745055166338943,0,9.335185495729093e-07,0.9999483823776245
R1,6000,42,VA,0.33272911299502955,0.050028452479624855,0.025870672304045605,0.029536178066810574,0,-0.969206690788269,0.7906839847564697
R1,6000,42,expression,0.12704171793793909,0.06939151466011818,0.035621787598130714,0.02396097115889807,0,5.22345942499669e-07,0.9978170394897461
R1,6000,43,AU,0.09466130238941843,0.06862255333519923,0.04463405049754228,0.024145892773975195,0,1.176097612187732e-05,0.9998908042907715
R1,6000,43,VA,0.3307043104821982,0.040654948539454554,0.02279947960659287,0.02732044310617135,0,-0.8875340223312378,0.8885310292243958
