/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
MC seed42_C2_lambda0.1_bank24008.json 0.2473966497927904 0.7853439927101136
MC seed42_C1_lambda0.03_bank24001.json 0.24774670656770467 0.8472314774990082
MC seed42_C1_lambda0.03_bank24002.json 0.25726601779460906 0.866759592294693
MC seed42_C1_lambda0.03_bank24003.json 0.25232763066887853 0.8655773937702179
MC seed42_C1_lambda0.03_bank24004.json 0.24814923964440821 0.8471785902976989
MC seed42_C1_lambda0.03_bank24005.json 0.2542373986914754 0.8734041392803192
MC seed42_C1_lambda0.03_bank24006.json 0.24939006771892308 0.8494805246591568
MC seed42_C1_lambda0.03_bank24007.json 0.2523736393079162 0.8622069537639618
MC seed42_C1_lambda0.03_bank24008.json 0.25081134494394064 0.8595346122980118
MC seed42_C2_lambda0.03_bank24001.json 0.24670247305184603 0.8461143672466278
MC seed42_C2_lambda0.03_bank24002.json 0.24816870540380478 0.8476343095302582
MC seed42_C2_lambda0.03_bank24003.json 0.2467884613201022 0.839119166135788
MC seed42_C2_lambda0.03_bank24004.json 0.24507873337715863 0.8374436348676682
MC seed42_C2_lambda0.03_bank24005.json 0.250627712905407 0.8475345522165298
MC seed42_C2_lambda0.03_bank24006.json 0.24539101999253035 0.8415815532207489
MC seed42_C2_lambda0.03_bank24007.json 0.2485660970211029 0.8393550485372543
MC seed42_C2_lambda0.03_bank24008.json 0.2464782852679491 0.8405563324689865
MC seed2026_C0_lambda0_bank24001.json 0.24662909470498562 1.0768859028816222
MC seed2026_C0_lambda0_bank24002.json 0.24447931051254274 1.0894463509321213
MC seed2026_C0_lambda0_bank24003.json 0.24468726590275763 1.0955140054225923
MC seed2026_C0_lambda0_bank24004.json 0.24570556040853261 1.0216287940740585
MC seed2026_C0_lambda0_bank24005.json 0.24953545890748502 1.0206230252981185
MC seed2026_C0_lambda0_bank24006.json 0.250879524089396 1.0389894515275955
MC seed2026_C0_lambda0_bank24007.json 0.24459397606551647 1.0774500101804734
MC seed2026_C0_lambda0_bank24008.json 0.2513969136402011 1.0216609507799148
MC seed2026_C1_lambda0.1_bank24001.json 0.24504648372530938 0.7942148745059967
MC seed2026_C1_lambda0.1_bank24002.json 0.2459190148860216 0.7963450610637665
MC seed2026_C1_lambda0.1_bank24003.json 0.24543780367821455 0.7937433123588562
MC seed2026_C1_lambda0.1_bank24004.json 0.24553874898701905 0.7954039067029953
MC seed2026_C1_lambda0.1_bank24005.json 0.24860324431210756 0.8009730964899063
MC seed2026_C1_lambda0.1_bank24006.json 0.24591021295636892 0.7993311196565628
MC seed2026_C1_lambda0.1_bank24007.json 0.2473702948540449 0.7968476831912994
MC seed2026_C1_lambda0.1_bank24008.json 0.2461625574156642 0.8003873884677887
MC seed2026_C2_lambda0.1_bank24001.json 0.24724788386374713 0.7901241242885589
MC seed2026_C2_lambda0.1_bank24002.json 0.24757175371050835 0.7901015132665634
MC seed2026_C2_lambda0.1_bank24003.json 0.2475004680454731 0.7893062502145767
MC seed2026_C2_lambda0.1_bank24004.json 0.24886127822101117 0.7921511024236679
MC seed2026_C2_lambda0.1_bank24005.json 0.25588957872241735 0.7988032966852188
MC seed2026_C2_lambda0.1_bank24006.json 0.2507172143086791 0.7938133090734482
MC seed2026_C2_lambda0.1_bank24007.json 0.24925756268203259 0.7913782119750976
MC seed2026_C2_lambda0.1_bank24008.json 0.26153394728899004 0.8079117178916931
MC seed2026_C1_lambda0.03_bank24001.json 0.2453858947381377 0.840757304430008
MC seed2026_C1_lambda0.03_bank24002.json 0.24589001405984162 0.8406144201755523
MC seed2026_C1_lambda0.03_bank24003.json 0.24482258167117835 0.8360873937606812
MC seed2026_C1_lambda0.03_bank24004.json 0.24454389400780202 0.8374798864126205
MC seed2026_C1_lambda0.03_bank24005.json 0.24417181499302387 0.8324130684137344
MC seed2026_C1_lambda0.03_bank24006.json 0.24465078841894866 0.8333237320184708
MC seed2026_C1_lambda0.03_bank24007.json 0.2448610134422779 0.83875852227211
MC seed2026_C1_lambda0.03_bank24008.json 0.24648361206054686 0.8440974324941635
MC seed2026_C2_lambda0.03_bank24001.json 0.2422177202999592 0.829837965965271
MC seed2026_C2_lambda0.03_bank24002.json 0.2431443866342306 0.8241360992193222
MC seed2026_C2_lambda0.03_bank24003.json 0.2439666023477912 0.8276631265878678
MC seed2026_C2_lambda0.03_bank24004.json 0.24300061222165822 0.8259913176298141
MC seed2026_C2_lambda0.03_bank24005.json 0.245632179453969 0.8273861050605774
MC seed2026_C2_lambda0.03_bank24006.json 0.24326084330677986 0.8240022689104081
MC seed2026_C2_lambda0.03_bank24007.json 0.24282460752874613 0.830243268609047
MC seed2026_C2_lambda0.03_bank24008.json 0.24587851408869027 0.8264832258224487
COMPLETE 120
