model,source,candidate,best_CCC
A12000,8,7,0.02951650646103459
A12000,8,8,0.059868244272063595
A12000,8,9,0.04284254238323416
A12000,9,0,0.0177519109032966
A12000,9,1,0.02947009894434808
A12000,9,2,0.06540741952544302
A12000,9,3,0.032997245224113556
A12000,9,4,0.04622469335979479
A12000,9,5,0.05490780881691814
A12000,9,6,0.02820850499257786
A12000,9,7,0.09428718658441988
A12000,9,8,0.029680961713547678
A12000,9,9,0.04719742964549603
A12000,10,0,0.02503335943057964
A12000,10,1,0.0456289587221742
A12000,10,2,0.03539650414297666
A12000,10,3,0.028111182922457453
A12000,10,4,0.005978152945071064
A12000,10,5,0.0020928251849633463
A12000,10,6,0.013834908157588373
A12000,10,7,0.022340869729432642
A12000,10,8,0.06491285770984749
A12000,10,9,0.01531644471425227
A12000,11,0,0.04370511702652247
A12000,11,1,0.03917517205049132
A12000,11,2,0.041625097687193635
A12000,11,3,0.014134729299279754
A12000,11,4,0.009760184011117922
A12000,11,5,0.023421327661894663
A12000,11,6,0.03141456259297016
A12000,11,7,0.027911864797404772
A12000,11,8,0.05438835857309532
A12000,11,9,0.03373945671909117
A12000,12,0,0.023381644817609945
A12000,12,1,0.015739010232598712
A12000,12,2,0.010032525070519827
A12000,12,3,0.02681585925551218
A12000,12,4,0.029458245882672426
A12000,12,5,0.012232462265666221
A12000,12,6,0.018932818716003802
A12000,12,7,0.009514211693512674
A12000,12,8,0.003686173098684575
A12000,12,9,0.024188669914212042
A12000,13,0,0.06367698609585075
A12000,13,1,0.013216053201965911
A12000,13,2,0.07468888935629649
A12000,13,3,0.018254807467404627
A12000,13,4,0.0357331081936302
A12000,13,5,0.046072214940510225
A12000,13,6,0.034970442293029626
A12000,13,7,0.08064490962623175
A12000,13,8,0.009434453930242899
A12000,13,9,0.05516678801643735
A12000,14,0,0.011023854547079588
A12000,14,1,0.0042189604608379415
A12000,14,2,0.008857271038530191
A12000,14,3,0.025350721517581852
A12000,14,4,0.02293981019658965
A12000,14,5,0.023885569814703106
A12000,14,6,0.013619410141718434
A12000,14,7,0.010079806088656213
A12000,14,8,0.009886378853022416
A12000,14,9,0.013660049421714055
A12000,15,0,0.029797523264926035
A12000,15,1,0.006301274092992973
A12000,15,2,0.0056823026860962226
A12000,15,3,0.007750491534441667
A12000,15,4,0.01838384543130904
A12000,15,5,0.044052886366327704
A12000,15,6,-0.014133662053014412
A12000,15,7,0.024549518675683623
A12000,15,8,0.05539666206484688
A12000,15,9,0.00798774937228735
A12000,16,0,0.01864457901172799
A12000,16,1,0.01673381239233045
A12000,16,2,0.018945512234859498
A12000,16,3,0.037915433489735556
A12000,16,4,0.036162540527721825
A12000,16,5,0.06661782400339726
A12000,16,6,0.043825460039247005
A12000,16,7,0.04103441475143663
A12000,16,8,0.031965392999379824
A12000,16,9,0.047693689572495174
A12000,17,0,0.001977926039992105
A12000,17,1,0.03259829410274361
A12000,17,2,0.018378046636957378
A12000,17,3,0.026879331568920795
A12000,17,4,0.03093310142677407
A12000,17,5,0.028803447115614625
A12000,17,6,0.018102624808325665
A12000,17,7,0.038326968033376305
A12000,17,8,0.021784968033523415
A12000,17,9,0.019285923672382063
A12000,18,0,0.02091252342028587
A12000,18,1,0.017460316975520907
A12000,18,2,0.031211758322935438
A12000,18,3,0.06837883484065764
A12000,18,4,0.01513665561935195
A12000,18,5,0.008352497964163444
A12000,18,6,0.044874418307343164
A12000,18,7,0.02711932703770195
A12000,18,8,0.06014140839957848
A12000,18,9,0.002151992594627706
A12000,19,0,0.03588421323190052
A12000,19,1,0.02817572348603199
A12000,19,2,0.023303911791421616
A12000,19,3,0.023027638108809062
A12000,19,4,0.029027270661053775
A12000,19,5,0.0323572967829648
A12000,19,6,0.03079067726054958
A12000,19,7,0.02890416060069543
A12000,19,8,0.031205235517211376
A12000,19,9,0.08414576025166981
A12000,20,0,0.0668526241538237
A12000,20,1,0.04346199661010917
A12000,20,2,0.007905901404561731
A12000,20,3,0.04406403264104596
A12000,20,4,0.018783496656341863
A12000,20,5,0.02974932217622625
A12000,20,6,0.04657218200120253
A12000,20,7,0.013061020270148844
A12000,20,8,0.06530525745680965
A12000,20,9,0.07545426214002204
A12000,21,0,0.07658162139341967
A12000,21,1,0.0759737224739084
A12000,21,2,0.053558176250586155
A12000,21,3,0.05416646385054641
A12000,21,4,0.0397072724082908
A12000,21,5,0.06829130943531139
A12000,21,6,0.08545103988789196
A12000,21,7,0.025689808354945266
A12000,21,8,0.03735767390779646
A12000,21,9,0.06222818164466915
A12000,22,0,0.06685533568306723
A12000,22,1,0.004901880956455568
A12000,22,2,0.03896346419105958
A12000,22,3,0.08304293203014858
A12000,22,4,0.04951766455121941
A12000,22,5,0.07923659018685975
A12000,22,6,0.030716880226590266
A12000,22,7,0.041220730945531595
A12000,22,8,0.017087831087354458
A12000,22,9,0.045410894376591536
A12000,23,0,0.029499168232465327
A12000,23,1,0.02551716219956401
A12000,23,2,0.026125295215737632
A12000,23,3,0.015350530875164919
A12000,23,4,0.0351582712768029
A12000,23,5,0.02657157105102974
A12000,23,6,0.05846225915085529
A12000,23,7,0.001523669879304495
A12000,23,8,0.040274579600386634
A12000,23,9,0.015405529301693343
A12000,24,0,0.06394660417382421
A12000,24,1,0.06010307207498862
A12000,24,2,0.0364937341641329
A12000,24,3,0.0886800965871356
A12000,24,4,0.12800817349604784
A12000,24,5,0.12847498203499005
A12000,24,6,0.06914863469908016
A12000,24,7,0.057486641058491966
A12000,24,8,0.03763395788447733
A12000,24,9,0.05483266763435671
A12000,25,0,0.016254425593168698
A12000,25,1,0.016762028064527125
A12000,25,2,0.04162723400146393
A12000,25,3,0.06594094242269537
A12000,25,4,0.01505062030234502
A12000,25,5,0.035436383344690514
A12000,25,6,0.03455725057757634
A12000,25,7,0.053941710355319555
A12000,25,8,0.04119467588482239
A12000,25,9,0.054888776836257105
A12000,26,0,0.05544751346301171
A12000,26,1,0.05162211391820002
A12000,26,2,0.061263466655955216
A12000,26,3,0.016574474732946997
A12000,26,4,0.10587758344681514
A12000,26,5,0.0283066518249115
A12000,26,6,0.04470895053604067
A12000,26,7,0.0684886654444639
A12000,26,8,0.05458412938969106
A12000,26,9,0.030753106579503583
A12000,27,0,0.025078568168150826
A12000,27,1,0.013718033973993356
A12000,27,2,0.01800729255256024
A12000,27,3,0.010352971927387395
A12000,27,4,0.024732542431950017
A12000,27,5,0.029911945158641262
A12000,27,6,0.037633205286507605
A12000,27,7,0.014968905410958848
A12000,27,8,0.03159577635820979
A12000,27,9,0.04347022205821545
A12000,28,0,0.08252274574343302
A12000,28,1,0.03890401559538348
A12000,28,2,0.021214743300726095
A12000,28,3,0.02430020538076814
A12000,28,4,0.041167110916271
A12000,28,5,0.04647785111363623
A12000,28,6,0.10856667209791405
A12000,28,7,0.05662782562117056
A12000,28,8,0.029720190688569268
A12000,28,9,0.0411394005378708
A12000,29,0,0.024703673387071134
A12000,29,1,0.024029045942901003
A12000,29,2,0.059271739008481955
A12000,29,3,0.030981738993847957
A12000,29,4,0.003942263914402983
A12000,29,5,0.06797590144276276
A12000,29,6,0.02498807349187782
A12000,29,7,0.06187786750176192
A12000,29,8,0.023532640902617866
A12000,29,9,0.0796118619765604
A12000,30,0,0.03979459793615675
A12000,30,1,0.02881583630421005
A12000,30,2,0.0685969939184043
A12000,30,3,0.04410838144247609
A12000,30,4,0.037523936068317436
A12000,30,5,0.04986661681012405
A12000,30,6,0.026976917518734645
A12000,30,7,0.02014366437134085
A12000,30,8,0.05022949708778816
A12000,30,9,0.0344039079235555
A12000,31,0,0.036755570640695547
A12000,31,1,0.021332942476304365
A12000,31,2,0.12156486943652894
A12000,31,3,0.053883525398422415
A12000,31,4,0.0693376133324407
A12000,31,5,0.01708025376088449
A12000,31,6,0.061465484877262735
A12000,31,7,0.022215876687482167
A12000,31,8,0.022835417878695755
A12000,31,9,0.03273515730282349
A12000,32,0,0.07366741314409665
A12000,32,1,0.015148682910804543
A12000,32,2,0.03958632596785376
A12000,32,3,0.02616345853570204
A12000,32,4,0.052987189035591145
A12000,32,5,0.03307966588820391
A12000,32,6,0.015528164198227635
A12000,32,7,0.08256700286801796
A12000,32,8,0.057281335236991276
A12000,32,9,0.029536939044208097
A12000,33,0,0.022656936393458945
A12000,33,1,0.09065385588234387
A12000,33,2,0.07471637473273458
A12000,33,3,0.0780990636174003
A12000,33,4,0.07304841997810091
A12000,33,5,0.050010619689134846
A12000,33,6,0.10147581291275441
A12000,33,7,0.020685387921848188
A12000,33,8,0.07244503229096894
A12000,33,9,0.016162989982247425
A12000,34,0,0.025480907509649726
A12000,34,1,0.035839603414502264
A12000,34,2,0.044587109900346034
A12000,34,3,0.025440815476634602
A12000,34,4,0.029180425038687847
A12000,34,5,0.02065344107887359
A12000,34,6,0.03317805626398593
A12000,34,7,0.06628539855004065
A12000,34,8,0.03317972660299044
A12000,34,9,0.03515985112105832
A12000,35,0,0.05748316524212315
A12000,35,1,0.03660927817457909
A12000,35,2,0.019287873685850186
A12000,35,3,0.03975470890906554
A12000,35,4,0.08692065146117318
A12000,35,5,0.04871882332471869
A12000,35,6,0.05545681683901768
A12000,35,7,0.04035586737115215
A12000,35,8,0.04970107428792404
A12000,35,9,0.030291409480972104
A12000,36,0,0.1364695956533184
A12000,36,1,0.028295505722175207
A12000,36,2,0.041960704832867526
A12000,36,3,0.0525760284225667
A12000,36,4,0.0683461925269666
A12000,36,5,0.15813364111274
A12000,36,6,0.06840656763237382
A12000,36,7,0.032615554031533975
A12000,36,8,0.016765608071549924
A12000,36,9,0.04437620470112493
A12000,37,0,0.025040902209145406
A12000,37,1,0.006551074161844048
A12000,37,2,0.058755947396060285
A12000,37,3,0.06353400695894401
A12000,37,4,0.09739328662997028
A12000,37,5,0.05513378636331228
A12000,37,6,0.012956602582555123
A12000,37,7,0.04097432923290872
A12000,37,8,0.10968004732522398
A12000,37,9,0.052221538001560874
A12000,38,0,0.021054945430069118
A12000,38,1,0.03692705192861914
A12000,38,2,0.04896289193893993
A12000,38,3,0.09343596710900327
A12000,38,4,0.013900303165490839
A12000,38,5,0.012787764050470583
A12000,38,6,0.031172968902318493
A12000,38,7,0.054682270232734635
A12000,38,8,0.1293200628274841
A12000,38,9,0.053879223626905136
A12000,39,0,0.14244839166789647
A12000,39,1,0.02549420565916354
A12000,39,2,0.041417320622936245
A12000,39,3,0.04855487638233879
A12000,39,4,0.07885259304877078
A12000,39,5,0.06849976983700105
A12000,39,6,0.003942833477223787
A12000,39,7,0.018671375978346883
A12000,39,8,0.07095304731404056
A12000,39,9,0.0966033788097234
A12000,40,0,0.054172773514865324
A12000,40,1,0.0343360429453925
A12000,40,2,0.05425016291247063
A12000,40,3,0.021916749058888855
A12000,40,4,0.0265311390177303
A12000,40,5,0.02118412082730143
A12000,40,6,0.0558694578952037
A12000,40,7,0.044771985550514905
A12000,40,8,0.019986508386874473
A12000,40,9,0.1744928188167113
A12000,41,0,0.04220499675802465
A12000,41,1,0.10229927642500534
A12000,41,2,0.06636487316099704
A12000,41,3,0.02586116932587117
A12000,41,4,0.0501550351340094
A12000,41,5,0.060776529372434725
A12000,41,6,0.060586945096271626
A12000,41,7,0.12136123650889219
A12000,41,8,0.1308430157233303
A12000,41,9,0.007164901713956989
A12000,42,0,0.03356268583504991
A12000,42,1,0.02757651596483906
A12000,42,2,0.07874650076716434
A12000,42,3,0.03940659874906583
A12000,42,4,0.028075628112665073
A12000,42,5,0.009620892563366755
A12000,42,6,0.06624975097551761
A12000,42,7,0.017947907287723452
A12000,42,8,0.07622768008094916
A12000,42,9,0.037309455587566924
A12000,43,0,0.02016826220956589
A12000,43,1,0.03887267293479501
A12000,43,2,0.053928286542517884
A12000,43,3,0.00631718952030698
A12000,43,4,0.021380256817928406
A12000,43,5,0.07730375364295598
A12000,43,6,0.054681159617645275
A12000,43,7,0.05425379462827186
A12000,43,8,0.02796169322599415
A12000,43,9,0.05721414737871937
A12000,44,0,0.05301304185766854
A12000,44,1,0.09041101215803843
A12000,44,2,0.036381170935105095
A12000,44,3,0.03728547768536417
A12000,44,4,0.04670579216495752
A12000,44,5,0.04193333413416096
A12000,44,6,0.058992184716163576
A12000,44,7,0.06958926813328485
A12000,44,8,0.060786657611053146
A12000,44,9,0.06780024306255475
A12000,45,0,0.06471684170453024
A12000,45,1,0.08719422563482664
A12000,45,2,0.04115726877717865
A12000,45,3,0.055120822765458266
A12000,45,4,0.07612666528831434
A12000,45,5,0.07138533368504618
A12000,45,6,0.05681549570461535
A12000,45,7,0.08330798694342414
A12000,45,8,0.05114683579747975
A12000,45,9,0.10083833772039724
A12000,46,0,0.029868768083574096
A12000,46,1,0.03841533284493768
A12000,46,2,0.03950564450959838
A12000,46,3,0.043200405494995285
A12000,46,4,0.027873126731504966
A12000,46,5,0.021598615820713367
A12000,46,6,0.04082315340433465
A12000,46,7,0.07877810209366137
A12000,46,8,0.06350690830310173
A12000,46,9,0.0368743347176303
A12000,47,0,0.09321753129132049
A12000,47,1,0.07397284641133568
A12000,47,2,0.059709482492469525
A12000,47,3,0.11271669954763208
A12000,47,4,0.05010703711053423
A12000,47,5,0.0953985220690835
A12000,47,6,0.06744105042536813
A12000,47,7,0.0619162778992583
A12000,47,8,0.05676203442214807
A12000,47,9,0.07390069715174699
A12000,48,0,0.03326957302967824
A12000,48,1,0.0051314477867988465
A12000,48,2,0.06818958605956457
A12000,48,3,0.09019646585583124
A12000,48,4,0.029620927926888637
A12000,48,5,0.08779849590834736
A12000,48,6,0.12106200163917706
A12000,48,7,0.01551496392578831
A12000,48,8,0.09796823361995761
A12000,48,9,0.037258143618729346
A12000,49,0,0.016087544372736115
A12000,49,1,0.023156760177681857
A12000,49,2,0.011166386744817151
A12000,49,3,0.018287489529054523
A12000,49,4,0.03542185196055637
A12000,49,5,0.05228184831504046
A12000,49,6,0.041313013196738566
A12000,49,7,0.012027039306075982
A12000,49,8,0.04744313074141965
A12000,49,9,0.057247318574393476
A12000,50,0,0.013004718400263793
A12000,50,1,0.020980520735110676
A12000,50,2,-0.006112468744862265
A12000,50,3,0.03358549117496187
A12000,50,4,0.020702067141604715
A12000,50,5,0.04099354765300185
A12000,50,6,0.019192132963128238
A12000,50,7,0.0642430295136994
A12000,50,8,0.05543708758136552
A12000,50,9,0.057747342527949545
A12000,51,0,0.034665621844621075
A12000,51,1,0.03556686908187264
A12000,51,2,0.04368250360410025
A12000,51,3,0.037400163502971914
A12000,51,4,0.004078398710620306
A12000,51,5,0.028058123546304454
A12000,51,6,0.053963508859960437
A12000,51,7,0.07753858480140342
A12000,51,8,0.027877845613423536
A12000,51,9,0.0077654104469160766
A12000,52,0,0.01785665721864018
A12000,52,1,0.010111564103871989
A12000,52,2,0.021449192748380867
A12000,52,3,0.03524587845215671
A12000,52,4,0.024388960759081854
A12000,52,5,0.0029630693772276094
A12000,52,6,0.033167701681678395
A12000,52,7,0.05652228774126754
A12000,52,8,0.01552507217504838
A12000,52,9,0.00631147950137115
A12000,53,0,0.01438606680473874
A12000,53,1,0.016134385666449244
A12000,53,2,0.013927094215282149
A12000,53,3,0.012105031244249314
A12000,53,4,0.01510673488911904
A12000,53,5,0.01882022683178009
A12000,53,6,0.005067153383111078
A12000,53,7,0.006354566591336276
A12000,53,8,0.0211078690605517
A12000,53,9,0.008069408111066337
A12000,54,0,0.028811641997550253
A12000,54,1,0.012109686237856085
A12000,54,2,0.028831836032217714
A12000,54,3,0.03409138216278764
A12000,54,4,0.023430454518522027
A12000,54,5,0.028009384922447294
A12000,54,6,0.017058122726340916
A12000,54,7,0.061703107039473536
A12000,54,8,0.029634702524176403
A12000,54,9,0.04599220376805077
A12000,55,0,0.014285236552002726
A12000,55,1,0.027242011291812016
A12000,55,2,0.04428284061483918
A12000,55,3,0.027880634364292205
A12000,55,4,0.045153411386137154
A12000,55,5,0.040564096634141664
A12000,55,6,0.011769841458137252
A12000,55,7,0.07416907237773475
A12000,55,8,0.022912869759907716
A12000,55,9,0.05360670327780656
A12000,56,0,0.09254558498394616
A12000,56,1,0.08074131118002834
A12000,56,2,0.060535684611153544
A12000,56,3,0.05631561211258356
A12000,56,4,0.052017776964190104
A12000,56,5,0.06068526309005517
A12000,56,6,0.07503087660698428
A12000,56,7,0.03508122070390409
A12000,56,8,0.04013015527643641
A12000,56,9,0.031643654153518275
A12000,57,0,0.022283644476398058
A12000,57,1,0.03972140896480237
A12000,57,2,0.1265210230955567
A12000,57,3,0.07928553981700066
A12000,57,4,0.030403544459649608
A12000,57,5,0.09118221273364772
A12000,57,6,0.08801501631877028
A12000,57,7,0.07457200133121242
A12000,57,8,0.04002683455140324
A12000,57,9,0.0670974702858123
A12000,58,0,0.05400242904495845
A12000,58,1,0.07137665687344193
A12000,58,2,0.07810818991966119
A12000,58,3,0.03893224590703147
A12000,58,4,0.004392139803009992
A12000,58,5,0.0687911997675961
A12000,58,6,0.06401183182779228
A12000,58,7,0.07919636321316219
A12000,58,8,0.053813753176712636
A12000,58,9,0.07813473217408955
A12000,59,0,0.03193661197433182
A12000,59,1,0.004100546055462101
A12000,59,2,0.06348034236280335
A12000,59,3,0.040342742066270795
A12000,59,4,-0.005572896608828496
A12000,59,5,-0.004278534788054555
A12000,59,6,0.06793187985640274
A12000,59,7,0.06848969375844353
A12000,59,8,0.030245415895395908
A12000,59,9,0.0805035277570433
A12000,60,0,0.03643807803639198
A12000,60,1,0.054088735219796034
A12000,60,2,0.0499559936903644
A12000,60,3,0.042131876609330904
A12000,60,4,0.05660378826117213
A12000,60,5,0.05229793098184857
A12000,60,6,0.01612139699310511
A12000,60,7,0.04030821647458668
A12000,60,8,0.01922312124075322
A12000,60,9,0.053240957608260225
A12000,61,0,0.021290837511085736
A12000,61,1,0.015895935499527645
A12000,61,2,0.0180792156384912
A12000,61,3,0.014074340575385775
A12000,61,4,0.03783688938523719
A12000,61,5,0.04274550960291708
A12000,61,6,0.044808105835324775
A12000,61,7,0.02872755827464986
A12000,61,8,0.04127669714800973
A12000,61,9,0.08983183585282424
A12000,62,0,0.026831207932745817
A12000,62,1,0.011605787386792023
A12000,62,2,0.01735012590666208
A12000,62,3,0.024303070727892565
A12000,62,4,0.026569348245942138
A12000,62,5,0.014746640729733008
A12000,62,6,0.08994146154698454
A12000,62,7,0.024492285742927437
A12000,62,8,0.048804098976874696
A12000,62,9,0.021357567886255552
A12000,63,0,0.01073229700036106
A12000,63,1,0.016029101415975532
A12000,63,2,0.020584149975613128
A12000,63,3,0.038147738384638315
A12000,63,4,0.04781631477664844
A12000,63,5,0.012749184596583103
A12000,63,6,0.023173783325303222
A12000,63,7,0.05047845804088896
A12000,63,8,0.005751633129493815
A12000,63,9,0.028052209984063877
A12000,64,0,0.040339141173763554
A12000,64,1,0.062387543434390125
A12000,64,2,0.01796748061688858
A12000,64,3,0.023731724396681454
A12000,64,4,0.03729171514590798
A12000,64,5,0.04387335063206394
A12000,64,6,0.01753935009296584
A12000,64,7,0.05760465973579881
A12000,64,8,0.08477145084321909
A12000,64,9,0.053982915952089455
A12000,65,0,0.05555239906387187
A12000,65,1,0.02665089879202729
A12000,65,2,0.12075245803020601
A12000,65,3,0.07781643657471884
A12000,65,4,0.01999334911869296
A12000,65,5,0.046938215520671456
A12000,65,6,0.03410867151821781
A12000,65,7,0.03469123890189249
A12000,65,8,0.04312777580042514
A12000,65,9,0.022358862041273967
A12000,66,0,0.01812501549299273
A12000,66,1,0.039298236345698775
A12000,66,2,0.02833537819054544
A12000,66,3,0.021301194544860028
A12000,66,4,0.014297219092006567
A12000,66,5,0.03711313117276044
A12000,66,6,0.02465844528708089
A12000,66,7,0.02646926425158277
A12000,66,8,0.057950922413502505
A12000,66,9,0.026484772008082455
A12000,67,0,0.05343022395977627
A12000,67,1,0.07182753764600312
A12000,67,2,0.024200417819526567
A12000,67,3,0.027132799404955114
A12000,67,4,0.03676871679576522
A12000,67,5,0.030468179718658915
A12000,67,6,0.0364419288520766
A12000,67,7,0.04540957663692079
A12000,67,8,0.061098597758671234
A12000,67,9,0.01948144101400835
A12000,68,0,0.037423263069077964
A12000,68,1,0.046495882411555375
A12000,68,2,0.043631641460818216
A12000,68,3,0.015523489725095756
A12000,68,4,0.06486245248955544
A12000,68,5,0.08889105478426597
A12000,68,6,0.023160696807163914
A12000,68,7,0.053866123398004916
A12000,68,8,0.07490724176513976
A12000,68,9,0.01737708229777056
A12000,69,0,0.016154338162994112
A12000,69,1,0.027099389303591518
A12000,69,2,0.014412589844387227
A12000,69,3,0.042678003879483416
A12000,69,4,0.022761946207291932
A12000,69,5,0.022478727232465197
A12000,69,6,0.017320685478266793
A12000,69,7,0.019387848038438942
A12000,69,8,0.038143997089067044
A12000,69,9,0.026736494272661296
A12000,70,0,0.029676542826334078
A12000,70,1,0.040065299310392224
A12000,70,2,0.030296828944290265
A12000,70,3,0.03358996860952082
A12000,70,4,0.053689343421908495
A12000,70,5,0.026585952701071523
A12000,70,6,0.029349670652074278
A12000,70,7,0.03871035596008439
A12000,70,8,0.012459701441471505
A12000,70,9,0.04754665211542666
A12000,71,0,0.04728520908693922
A12000,71,1,0.03703652526453371
A12000,71,2,0.05547911099040765
A12000,71,3,0.12193415541519938
A12000,71,4,0.05123736293289003
A12000,71,5,0.0427686434345525
A12000,71,6,0.035967709072227246
A12000,71,7,0.045883792597854293
A12000,71,8,0.12656695906417695
A12000,71,9,0.07156171890084878
A12000,72,0,0.055735433213650515
A12000,72,1,0.022515213009519294
A12000,72,2,0.031883041277570065
A12000,72,3,0.015183419115518399
A12000,72,4,0.048506564978217134
A12000,72,5,0.03250333362746469
A12000,72,6,0.037827144263564816
A12000,72,7,0.03927183670490333
A12000,72,8,0.033011614905770884
A12000,72,9,0.016089779184952403
A12000,73,0,0.022918620000999947
A12000,73,1,0.013883627136693341
A12000,73,2,0.013327641841182618
A12000,73,3,0.025583297977969856
A12000,73,4,0.023356663975506425
A12000,73,5,0.009340109852394246
A12000,73,6,0.010943799677537442
A12000,73,7,0.04211597748005603
A12000,73,8,0.030111197740386588
A12000,73,9,0.020797738883482166
A12000,74,0,0.012643843952649165
A12000,74,1,0.02196802559903601
A12000,74,2,0.023977400279006487
A12000,74,3,0.012862362055488337
A12000,74,4,0.003296025271281266
A12000,74,5,0.012243863031532567
A12000,74,6,0.0024309489389249418
A12000,74,7,0.02189561129521609
A12000,74,8,0.021621422016351997
A12000,74,9,0.01287948497503243
A12000,75,0,0.0196361268428064
A12000,75,1,0.006533149400281749
A12000,75,2,0.013426514997741439
A12000,75,3,0.025313883688840896
A12000,75,4,0.02799354469055872
A12000,75,5,0.009724503648497975
A12000,75,6,0.02001253776259653
A12000,75,7,0.018502005079919524
A12000,75,8,0.026528676388542678
A12000,75,9,0.01800882851279303
A12000,76,0,0.04653743393104909
A12000,76,1,0.060153392308750754
A12000,76,2,0.05368950896456874
A12000,76,3,0.05062623537469411
A12000,76,4,0.06081695361648188
A12000,76,5,0.06854125218331138
A12000,76,6,0.049458078160862
A12000,76,7,0.0364069935678641
A12000,76,8,0.05581524708850429
A12000,76,9,0.032532441147835954
A12000,77,0,0.05140214496775172
A12000,77,1,0.09168963540999284
A12000,77,2,0.03727150340350999
A12000,77,3,0.03253639006606265
A12000,77,4,0.02587269563395222
A12000,77,5,0.02369693385867961
A12000,77,6,0.07313910411210396
A12000,77,7,0.03707116759881295
A12000,77,8,0.045268760886795024
A12000,77,9,0.014209493567427482
A12000,78,0,0.014379511206817977
A12000,78,1,0.03572096484827703
A12000,78,2,0.017611978312921814
A12000,78,3,0.05150034481381751
A12000,78,4,0.020068449954858226
A12000,78,5,0.02300539350594325
A12000,78,6,0.02858479674171778
A12000,78,7,0.01165933754980041
A12000,78,8,0.032190087012418246
A12000,78,9,0.03372171156886554
A12000,79,0,0.04433944792909395
A12000,79,1,0.03588099668355487
A12000,79,2,0.013630389208848822
A12000,79,3,0.06833642309277783
A12000,79,4,0.07203252859705164
A12000,79,5,0.010378230911942683
A12000,79,6,0.018552530342066387
A12000,79,7,0.0935574223320856
A12000,79,8,0.06210236911852236
A12000,79,9,0.0463878483447818
T0,0,0,0.028638588984521797
T0,0,1,0.018439172349271917
T0,0,2,0.01890421957242769
T0,0,3,0.04152361212256844
T0,0,4,0.02793832128313679
T0,0,5,0.0654467674837425
T0,0,6,0.042381512870277784
T0,0,7,0.04562736340238391
T0,0,8,0.03134043419958148
T0,0,9,0.028594831091455445
T0,1,0,0.047994546047632126
T0,1,1,0.03185242572186624
T0,1,2,0.08921753335646988
T0,1,3,0.031439197105737705
T0,1,4,0.06992627968083816
T0,1,5,0.06158386329879509
T0,1,6,0.134763339919184
T0,1,7,0.019150909216943287
T0,1,8,0.05374857642505018
T0,1,9,0.05325777220050717
T0,2,0,0.046369096176389686
T0,2,1,0.03307425697816604
T0,2,2,0.03344294043795248
T0,2,3,0.05626406642768637
T0,2,4,0.036670603071049454
T0,2,5,0.027688262590810517
T0,2,6,0.08395051620577243
T0,2,7,0.11702475755652833
T0,2,8,0.08468013557393103
T0,2,9,0.042738622188797155
T0,3,0,0.0992687672349072
T0,3,1,0.048485875677936455
T0,3,2,0.024986955831951776
T0,3,3,0.07625563821709434
T0,3,4,0.029396899908806676
T0,3,5,0.048614954753216234
T0,3,6,0.08779274022903753
T0,3,7,0.0270623275189673
T0,3,8,0.049174177961990216
T0,3,9,0.04281122172482292
T0,4,0,0.13945386840061927
T0,4,1,0.09761557945269139
T0,4,2,0.13971871380445816
T0,4,3,0.09123959477540163
T0,4,4,0.07851989196500501
T0,4,5,0.1539279943121682
T0,4,6,0.05863010405149021
T0,4,7,0.11087140618867379
T0,4,8,0.16592573505281802
T0,4,9,0.1594557305695675
T0,5,0,0.10612472254905674
T0,5,1,0.13072463715249585
T0,5,2,0.1030813604086337
T0,5,3,0.12835782470308532
T0,5,4,0.16138648494433358
T0,5,5,0.09974454077741227
T0,5,6,0.11469399526205123
T0,5,7,0.1286796366298296
T0,5,8,0.09189112574679711
T0,5,9,0.13063888341622268
T0,6,0,0.09735202351826616
T0,6,1,0.09532295851081558
T0,6,2,0.07692068648786436
T0,6,3,0.09610885862526951
T0,6,4,0.09783868082421904
T0,6,5,0.06529093279805803
T0,6,6,0.08971382297314566
T0,6,7,0.06159889937317256
T0,6,8,0.0794529499307124
T0,6,9,0.0695908257836609
T0,7,0,0.0956456320621703
T0,7,1,0.12975012372436573
T0,7,2,0.08386425754314064
T0,7,3,0.09882937395001232
T0,7,4,0.11517850172308773
T0,7,5,0.07867941216250063
T0,7,6,0.09981150213006278
T0,7,7,0.09722505387655833
T0,7,8,0.1506817962320051
T0,7,9,0.11339158073791257
T0,8,0,0.04947468553432881
T0,8,1,0.05282283733237943
T0,8,2,0.07264892447694124
T0,8,3,0.06081252255629624
T0,8,4,0.0804984694032224
T0,8,5,0.05846269090718382
T0,8,6,0.05545454363353665
T0,8,7,0.07149621545105106
T0,8,8,0.09433374133561312
T0,8,9,0.05882774147760105
T0,9,0,0.08581419776219792
T0,9,1,0.07787738780182596
T0,9,2,0.10846382635212892
T0,9,3,0.06476765273913135
T0,9,4,0.07985836398749942
T0,9,5,0.07253931848099704
T0,9,6,0.07745583358036633
T0,9,7,0.08271305390528483
T0,9,8,0.056274843774177706
T0,9,9,0.06432334686412372
T0,10,0,0.0633472476827957
T0,10,1,0.07677451136396665
T0,10,2,0.09659325246996935
T0,10,3,0.06485428084326247
T0,10,4,0.036086284770053455
T0,10,5,0.04879195804909568
T0,10,6,0.06754046984089764
T0,10,7,0.05484254617042116
T0,10,8,0.10614625309928533
T0,10,9,0.04286314699644993
T0,11,0,0.10963821863861273
T0,11,1,0.1186210212895363
T0,11,2,0.14653509972843073
T0,11,3,0.067294316477867
T0,11,4,0.10664028221968984
T0,11,5,0.057116289116774806
