model,source,group,dimension_weight,total,DC,slow,fast,identity_error,speed,acceleration,total_contribution,DC_contribution,slow_contribution,fast_contribution
A12000,52,expression,0.32,0.07764058356614668,0.00312250015913515,0.051369215438761544,0.023148867968249987,0.0,0.058456606696352574,0.10509832504503142,0.02484498674116694,0.000999200050923248,0.016438148940403696,0.0074076377498399956
A12000,53,AU,0.6,0.17755994579019524,0.002150015730850107,0.08798299006774568,0.08742693999159946,0.0,0.1074317248302816,0.21001076828269777,0.10653596747411714,0.0012900094385100641,0.0527897940406474,0.05245616399495968
A12000,53,VA,0.08,0.060754229704995104,0.0024243547435988345,0.045636293578676865,0.012693581382719409,0.0,0.08358995969711716,0.14452806519781544,0.004860338376399608,0.00019394837948790675,0.003650903486294149,0.0010154865106175527
A12000,53,expression,0.32,0.09987268191918938,0.002692867131987161,0.06608979148163882,0.031090023305563395,0.0,0.07047943124409178,0.12733167038251397,0.031959258214140605,0.0008617174822358915,0.021148733274124424,0.009948807457780286
A12000,54,AU,0.6,0.22321246321894317,0.007969044390710394,0.13666143629313504,0.07858198253509775,0.0,0.0964351022234664,0.1876229953838341,0.1339274779313659,0.0047814266344262365,0.08199686177588102,0.04714918952105865
A12000,54,VA,0.08,0.07698394498588018,0.00208032393578978,0.06279463625342978,0.012108984796660617,1.3877787807814457e-17,0.07689000761105728,0.1325791631725687,0.0061587155988704146,0.0001664259148631824,0.005023570900274383,0.0009687187837328494
A12000,54,expression,0.32,0.11015503444113274,0.0041623274143859565,0.08181211126934182,0.02418059575740497,1.3877787807814457e-17,0.05720606912088283,0.10276836901343729,0.035249611021162475,0.0013319447726035062,0.02617987560618938,0.007737790642369591
A12000,55,AU,0.6,0.1984134365746629,0.005411551728159147,0.11725224627779955,0.07574963856870422,2.7755575615628914e-17,0.09311171513935253,0.18122602811250543,0.11904806194479774,0.0032469310368954886,0.07035134776667973,0.04544978314122253
A12000,55,VA,0.08,0.0641220499399781,0.005544762419490815,0.04813503235444538,0.010442255166041903,0.0,0.07272507963662804,0.12532496677897004,0.0051297639951982475,0.00044358099355926525,0.0038508025883556302,0.0008353804132833522
A12000,55,expression,0.32,0.11174123974299718,0.006926112324249551,0.07843739656033968,0.02637773085840794,0.0,0.06411813636948903,0.11465384085175448,0.0357571967177591,0.0022163559437598564,0.0250999668993087,0.00844087387469054
A12000,56,AU,0.6,0.16566262619904107,0.016749229685714215,0.08716311262130914,0.06175028389201769,2.7755575615628914e-17,0.07758095175832967,0.15017811483068214,0.09939757571942463,0.010049537811428528,0.05229786757278549,0.03705017033521062
A12000,56,VA,0.08,0.04528196576793041,0.004072015975257314,0.03375809765937176,0.007451852133301335,0.0,0.0613634368467445,0.10508124007237693,0.0036225572614344325,0.0003257612780205851,0.002700647812749741,0.0005961481706641069
A12000,56,expression,0.32,0.09872910775348481,0.008187939742636624,0.06913378800886227,0.021407380001985932,1.3877787807814457e-17,0.05281937139617184,0.093836002611798,0.03159331448111514,0.0026201407176437196,0.022122812162835927,0.006850361600635498
A12000,57,AU,0.6,0.1838160222302241,0.013458096982814258,0.1097531885483314,0.06060473669907842,2.7755575615628914e-17,0.07315293779013396,0.14218638147930684,0.11028961333813447,0.008074858189688556,0.06585191312899884,0.036362842019447054
A12000,57,VA,0.08,0.05279428693061357,0.004595171322563761,0.038560483427382365,0.009638632180667432,6.938893903907228e-18,0.06741066404703422,0.11620716744624607,0.004223542954449085,0.00036761370580510087,0.003084838674190589,0.0007710905744533946
A12000,57,expression,0.32,0.10624421012048126,0.009042999659319796,0.07256811961788126,0.024633090843280192,1.3877787807814457e-17,0.05721802287667228,0.102220351509733,0.033998147238554,0.002893759890982335,0.023221798277722003,0.007882589069849661
A12000,58,AU,0.6,0.240251019190644,0.019322419962153597,0.147738014792411,0.07319058443607938,5.551115123125783e-17,0.08909190912059417,0.1725411324094329,0.1441506115143864,0.011593451977292158,0.0886428088754466,0.04391435066164763
A12000,58,VA,0.08,0.07146649609737207,0.011528924465892295,0.05033872184442336,0.009598849787056421,0.0,0.06606722862614951,0.11349772606040262,0.0057173196877897655,0.0009223139572713836,0.004027097747553869,0.0007679079829645137
A12000,58,expression,0.32,0.10754724922324957,0.009884876541669457,0.07578748801591767,0.02187488466566243,1.3877787807814457e-17,0.05289685162406037,0.09439902005681614,0.03441511975143986,0.0031631604933342263,0.024251996165093655,0.006999963093011977
A12000,59,AU,0.6,0.17598821833736203,0.009740904307928244,0.10271034939112701,0.06353696463830678,2.7755575615628914e-17,0.07661847380186572,0.14908891387232606,0.1055929310024172,0.005844542584756946,0.06162620963467621,0.038122178782984066
A12000,59,VA,0.08,0.06129043403295568,0.010354480469233535,0.041438645768247774,0.00949730779547437,0.0,0.06798147421053147,0.11748563275156107,0.004903234722636454,0.0008283584375386828,0.003315091661459822,0.0007597846236379497
A12000,59,expression,0.32,0.1076639309231303,0.007845755072565836,0.07495288406769468,0.02486529178286977,1.3877787807814457e-17,0.05788761533000283,0.10385329719993948,0.034452457895401696,0.0025106416232210677,0.0239849229016623,0.007956893370518326
A12000,60,AU,0.6,0.1252803294239321,0.004549168856530926,0.06972495645973818,0.05100620410766303,2.7755575615628914e-17,0.06483874361014937,0.12570660436262868,0.07516819765435927,0.0027295013139185557,0.04183497387584291,0.03060372246459782
A12000,60,VA,0.08,0.057746308449883654,0.004477016025560508,0.04441426023311892,0.008855032191204228,0.0,0.06898059658239446,0.11874707438280123,0.004619704675990693,0.0003581612820448406,0.0035531408186495134,0.0007084025752963382
A12000,60,expression,0.32,0.10999288902010029,0.009465322082635917,0.07157400992311765,0.028953557014346723,1.3877787807814457e-17,0.06964848596007722,0.12474809291240789,0.035197724486432096,0.0030289030664434934,0.022903683175397645,0.00926513824459095
A12000,61,AU,0.6,0.15916458218232987,0.005274414481655152,0.08486313314439402,0.0690270345562807,0.0,0.08587224144834277,0.1671502171326601,0.09549874930939792,0.0031646486889930913,0.05091787988663641,0.041416220733768425
A12000,61,VA,0.08,0.05094476581936236,0.003602016253479687,0.03631755194448756,0.011025197621395106,0.0,0.07730417841392556,0.13362546828055483,0.004075581265548989,0.00028816130027837497,0.002905404155559005,0.0008820158097116085
A12000,61,expression,0.32,0.09637553744777663,0.004262802424679647,0.06351470533848012,0.028598029684616864,0.0,0.06601327723734231,0.11900492314449475,0.030840171983288523,0.001364096775897487,0.02032470570831364,0.009151369499077397
A12000,62,AU,0.6,0.12885250040452798,0.006961447378812959,0.07090878155459485,0.05098227147112019,2.7755575615628914e-17,0.06274997461050254,0.12239977498191974,0.07731150024271678,0.004176868427287776,0.04254526893275691,0.03058936288267211
A12000,62,VA,0.08,0.04572476310418017,0.0033117705483277833,0.03391721720498118,0.008495775350871215,6.938893903907228e-18,0.06696793935762634,0.1155485475098621,0.003657981048334414,0.00026494164386622264,0.0027133773763984943,0.0006796620280696972
A12000,62,expression,0.32,0.100950753831169,0.004857167768345287,0.06911705201260646,0.026976534050217254,0.0,0.06529519147624246,0.11713853724553078,0.03230424122597408,0.0015542936858704917,0.022117456644034066,0.008632490896069522
A12000,63,AU,0.6,0.16646662556978992,0.003817073874456564,0.08824239750032138,0.074407154195012,2.7755575615628914e-17,0.09153360270968383,0.178283490623095,0.09987997534187394,0.002290244324673938,0.05294543850019282,0.044644292517007196
A12000,63,VA,0.08,0.05697980429835284,0.003130923508229027,0.04311270110302042,0.010736179687103381,6.938893903907228e-18,0.07463668764588906,0.12909837544065242,0.004558384343868227,0.00025047388065832217,0.0034490160882416337,0.0008588943749682705
A12000,63,expression,0.32,0.1053978633965975,0.0038470725156179797,0.07406660008993528,0.027484190791044246,1.3877787807814457e-17,0.06353034016796184,0.11441395148128414,0.033727316286911196,0.0012310632049977535,0.02370131202877929,0.008794941053134159
A12000,64,AU,0.6,0.12409446998981369,0.0037419675287327435,0.06817505864942167,0.05217744381165927,1.3877787807814457e-17,0.06395945395679642,0.12458386970394032,0.07445668199388822,0.002245180517239646,0.040905035189653,0.031306466286995564
A12000,64,VA,0.08,0.045470372330188316,0.003410335851152873,0.03388471105788529,0.008175325421150147,6.938893903907228e-18,0.06427896770825434,0.1109651372987564,0.0036376297864150653,0.0002728268680922298,0.0027107768846308233,0.0006540260336920117
A12000,64,expression,0.32,0.08787523722176313,0.002564432241954985,0.060345005980919526,0.02496579899888859,2.7755575615628914e-17,0.060909401641750266,0.10950309485383826,0.0281200759109642,0.0008206183174255952,0.01931040191389425,0.00798905567964435
A12000,65,AU,0.6,0.16567412771623063,0.009110779857171484,0.09111800576637691,0.0654453420926823,5.551115123125783e-17,0.07995470988087999,0.15570264136890086,0.09940447662973838,0.00546646791430289,0.05467080345982614,0.03926720525560938
A12000,65,VA,0.08,0.05908979521354454,0.008324036372752811,0.04066716289344698,0.010098595947344743,6.938893903907228e-18,0.06939113127036277,0.11939114616452667,0.004727183617083563,0.0006659229098202249,0.0032533730314757586,0.0008078876757875794
A12000,65,expression,0.32,0.09347117077020013,0.005353249536371153,0.06329377450568624,0.02482414672814274,1.3877787807814457e-17,0.05526560087814735,0.09985347401606001,0.029910774646464043,0.001713039851638769,0.020254007841819598,0.007943726953005676
A12000,66,AU,0.6,0.15019977663375353,0.007718426764884899,0.0821386392978062,0.060342710571062434,0.0,0.07432100618791673,0.14474930414889886,0.09011986598025212,0.004631056058930939,0.04928318357868371,0.03620562634263746
A12000,66,VA,0.08,0.04363851054942138,0.001925347201920505,0.03317981006546147,0.008533353282039406,6.938893903907228e-18,0.06826002680560982,0.11776428725152104,0.0034910808439537104,0.0001540277761536404,0.002654384805236917,0.0006826682625631525
A12000,66,expression,0.32,0.09442201872089467,0.00406656042368593,0.06439234545437841,0.025963112842830337,0.0,0.06285169254999354,0.11280191749081842,0.030215045990686296,0.0013012993355794977,0.020605550545401093,0.008308196109705708
A12000,67,AU,0.6,0.21716920126971923,0.011903434319330292,0.13348731199073482,0.07177845495965406,5.551115123125783e-17,0.08847211635057603,0.17146673107842547,0.13030152076183155,0.007142060591598175,0.0800923871944409,0.04306707297579243
A12000,67,VA,0.08,0.06524961227589546,0.0077941569555843694,0.04808502391781612,0.00937043140249498,1.3877787807814457e-17,0.06429987101955555,0.11100551290606339,0.005219968982071637,0.0006235325564467496,0.0038468019134252894,0.0007496345121995984
A12000,67,expression,0.32,0.10006571140490902,0.010898148232390296,0.07234456632163695,0.016822996850881778,0.0,0.04324846945118606,0.07697508487550725,0.03202102764957089,0.003487407434364895,0.023150261222923824,0.005383358992282169
A12000,68,AU,0.6,0.17248646833199896,0.004886451968197875,0.1043641015946749,0.0632359147691262,0.0,0.07961751586374442,0.15452781552585948,0.10349188099919937,0.0029318711809187253,0.06261846095680494,0.03794154886147572
A12000,68,VA,0.08,0.05382295993444815,0.005214447505453341,0.0410447628359031,0.007563749593091695,6.938893903907228e-18,0.060422666262605465,0.10417870390845713,0.004305836794755852,0.0004171558004362673,0.003283581026872248,0.0006050999674473357
A12000,68,expression,0.32,0.09732042876106037,0.006282211023306967,0.07201908243343476,0.019019135304318636,1.3877787807814457e-17,0.05200030608241037,0.09247449592304713,0.03114253720353932,0.0020103075274582292,0.023046106378699124,0.006086123297381963
A12000,69,AU,0.6,0.07320470763431779,0.003150975668748483,0.03877792576978902,0.0312758061957803,1.3877787807814457e-17,0.04159150966447184,0.08019229792011083,0.04392282458059067,0.00189058540124909,0.023266755461873415,0.018765483717468178
A12000,69,VA,0.08,0.0253001344096299,0.0022423398751439203,0.01845747624683577,0.004600318287650212,3.469446951953614e-18,0.051129748590364316,0.08836604529215251,0.002024010752770392,0.0001793871900115136,0.0014765980997468618,0.0003680254630120169
A12000,69,expression,0.32,0.07529200165733982,0.0054316661938302235,0.05110768193133178,0.018752653532177817,0.0,0.05489196427426106,0.097322543894222,0.02409344053034874,0.0017381331820256714,0.01635445821802617,0.006000849130296902
A12000,70,AU,0.6,0.11810777448198079,0.005299291207385575,0.0632847291158989,0.049523754158696316,0.0,0.06495028175977613,0.12530645518277012,0.07086466468918848,0.003179574724431345,0.03797083746953934,0.029714252495217787
A12000,70,VA,0.08,0.03335355300194606,0.001763198021923842,0.02429142011534911,0.007298934864673119,6.938893903907228e-18,0.06328539616655308,0.10929512359665712,0.002668284240155685,0.00014105584175390736,0.0019433136092279289,0.0005839147891738495
A12000,70,expression,0.32,0.08183848198114206,0.004716577592711125,0.05417783634197231,0.02294406804645864,1.3877787807814457e-17,0.057809387453625974,0.10373682055408669,0.02618831423396546,0.00150930482966756,0.01733690762943114,0.007342101774866765
A12000,71,AU,0.6,0.13802729784168224,0.0036025908305618902,0.0782840769909561,0.0561406300201643,2.7755575615628914e-17,0.07048750582226145,0.13708335874180994,0.08281637870500935,0.002161554498337134,0.04697044619457366,0.03368437801209858
A12000,71,VA,0.08,0.037411872301837415,0.0014541349554231039,0.029290536784820756,0.006667200561593557,0.0,0.057754796462162625,0.09960232369257509,0.0029929497841469934,0.00011633079643384831,0.0023432429427856605,0.0005333760449274846
A12000,71,expression,0.32,0.09266117465280088,0.003916224219380659,0.06707998254805925,0.021664967885360965,0.0,0.05886111120378165,0.10447737482326404,0.029651575888896282,0.001253191750201811,0.021465594415378958,0.006932789723315509
A12000,72,AU,0.6,0.18785207077641142,0.0037343243611551898,0.10206155266598577,0.08205619374927044,2.7755575615628914e-17,0.10113250298217906,0.1967875521080316,0.11271124246584685,0.002240594616693114,0.061236931599591454,0.04923371624956226
A12000,72,VA,0.08,0.056339692996286696,0.0031481910698601626,0.040393520230745966,0.01279798169568056,6.938893903907228e-18,0.08250873216972451,0.14229677084529874,0.004507175439702936,0.000251855285588813,0.003231481618459677,0.0010238385356544448
A12000,72,expression,0.32,0.11170776215802207,0.0030673695645185347,0.07484138460436485,0.03379900798913869,1.3877787807814457e-17,0.07450974934650864,0.13481378129342578,0.03574648389056706,0.000981558260645931,0.023949243073396752,0.01081568255652438
A12000,73,AU,0.6,0.1330352229257681,0.0032191237733001626,0.06627166499438474,0.06354443415808318,2.7755575615628914e-17,0.07877816950929352,0.15339622556802743,0.07982113375546086,0.0019314742639800974,0.03976299899663084,0.03812666049484991
A12000,73,VA,0.08,0.04406454293496038,0.0017685723087984423,0.032702341293941124,0.009593629332220811,0.0,0.07301635120886761,0.12600279381108548,0.00352516343479683,0.00014148578470387537,0.00261618730351529,0.0007674903465776649
A12000,73,expression,0.32,0.09430214092934314,0.0035613976199245444,0.0619850078413831,0.028755735468035504,1.3877787807814457e-17,0.06789478865790452,0.12180240211762547,0.030176685097389803,0.0011396472383758541,0.019835202509242592,0.009201835349771361
A12000,74,AU,0.6,0.12485416845183513,0.002221460068362471,0.06148717382694842,0.061145534556524245,1.3877787807814457e-17,0.07700370364440492,0.14978100242863376,0.07491250107110108,0.0013328760410174826,0.03689230429616905,0.03668732073391454
A12000,74,VA,0.08,0.03645521682580053,0.0013072993241288096,0.026056613445028076,0.009091304056643643,6.938893903907228e-18,0.07105374968931655,0.12302844078486176,0.0029164173460640426,0.00010458394593030476,0.002084529075602246,0.0007273043245314914
A12000,74,expression,0.32,0.07637837087433205,0.0015274809288545967,0.04816005658502153,0.026690833360455912,1.3877787807814457e-17,0.06321178505830384,0.11388703308657086,0.024441078679786257,0.000488793897233471,0.01541121810720689,0.008541066675345892
A12000,75,AU,0.6,0.14736862848447208,0.002822542965532736,0.07047824165507213,0.07406784386386724,2.7755575615628914e-17,0.092710086086661,0.18033699985912668,0.08842117709068324,0.0016935257793196418,0.04228694499304328,0.04444070631832034
A12000,75,VA,0.08,0.0424156500762064,0.0014119641791162348,0.02905241601034281,0.011951269886747357,0.0,0.08307069148933273,0.14376408196036114,0.003393252006096512,0.00011295713432929878,0.0023241932808274247,0.0009561015909397885
A12000,75,expression,0.32,0.09441148005865488,0.0037418804254823303,0.055691394548408636,0.03497820508476389,2.7755575615628914e-17,0.077817225555375,0.14085919671901218,0.03021167361876956,0.0011974017361543457,0.017821246255490763,0.011193025627124445
A12000,76,AU,0.6,0.20802524752542895,0.007386370106537734,0.12348861770445298,0.07715025971443826,2.7755575615628914e-17,0.09526898956893882,0.18502174094153148,0.12481514851525738,0.00443182206392264,0.07409317062267179,0.04629015582866296
A12000,76,VA,0.08,0.07536579533242044,0.005473222174887309,0.059220156043616044,0.01067241711391707,1.3877787807814457e-17,0.07328997888413831,0.1263618151455657,0.006029263626593635,0.00043785777399098474,0.004737612483489284,0.0008537933691133656
A12000,76,expression,0.32,0.11117822886993126,0.006012046962103038,0.08117607916410216,0.023990102743726063,1.3877787807814457e-17,0.05770781937910014,0.103498703286594,0.035577033238378,0.001923855027872972,0.025976345332512692,0.00767683287799234
A12000,77,AU,0.6,0.1611874460465716,0.004772779748940501,0.09030955388923145,0.06610511240839965,0.0,0.08033599441317019,0.1564288467177122,0.09671246762794296,0.002863667849364301,0.05418573233353888,0.03966306744503979
A12000,77,VA,0.08,0.053136795793359184,0.002316050490140195,0.040720575322654225,0.01010016998056477,0.0,0.07166483096360982,0.123610380092716,0.004250943663468735,0.0001852840392112156,0.003257646025812338,0.0008080135984451817
A12000,77,expression,0.32,0.09861612223957612,0.005830462993238023,0.06457337950797021,0.028212279738367884,0.0,0.06284054441574605,0.11319057516234396,0.03155715911666436,0.0018657481578361673,0.020663481442550466,0.009027929516277722
A12000,78,AU,0.6,0.11619391417343854,0.0014336183210918744,0.05287627367806665,0.061884022174280004,1.3877787807814457e-17,0.07881345272458444,0.15315160050277066,0.06971634850406312,0.0008601709926551247,0.03172576420683999,0.037130413304568004
A12000,78,VA,0.08,0.03726595549467778,0.0012456277920647593,0.027079622739523728,0.0089407049630893,6.938893903907228e-18,0.0715945395525239,0.1236523737845135,0.0029812764395742227,9.965022336518075e-05,0.002166369819161898,0.000715256397047144
A12000,78,expression,0.32,0.08012231599980862,0.0014598433120798753,0.05197088790103982,0.026691584786688916,1.3877787807814457e-17,0.06510474928708648,0.1169830742713363,0.02563914111993876,0.0004671498598655601,0.016630684128332743,0.008541307131740453
A12000,79,AU,0.6,0.16847914567975697,0.005981775366680978,0.09607064924574578,0.06642672106733019,2.7755575615628914e-17,0.08167802198416307,0.15873969163005988,0.10108748740785418,0.003589065220008587,0.05764238954744747,0.039856032640398116
